Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-December-2019,11.90,12.09,11.84,12.00,11.978572422429386392,21561,95,258270.00,15700,72.82,0.25,0.10
6-December-2019,12.70,12.70,11.95,11.99,12.071161727902506256,27571,78,332814.00,15590,56.54,0.75,-0.71
5-December-2019,12.90,12.90,12.24,12.29,12.334708470847084708,10908,62,134547.00,5636,51.67,0.66,-0.61
4-December-2019,12.88,12.88,12.03,12.39,12.330273279782396191,94116,149,1160476.00,62693,66.61,0.85,-0.49
3-December-2019,12.26,12.41,12.01,12.17,12.179402846187168091,62329,123,759130.00,44595,71.55,0.40,-0.09
2-December-2019,12.36,12.47,12.12,12.15,12.284279903197569641,38842,104,477146.00,23407,60.26,0.35,-0.21
29-November-2019,12.73,12.73,12.35,12.41,12.555500694772629485,141773,186,1780031.00,48744,34.38,0.38,-0.32
28-November-2019,12.17,12.80,12.00,12.62,12.600044995154367991,115568,237,1456162.00,30113,26.06,0.80,0.45
27-November-2019,12.52,12.52,12.07,12.15,12.236170827183469165,62332,164,762705.00,43282,69.44,0.45,-0.37
26-November-2019,12.52,12.70,12.28,12.29,12.537932597854012392,26468,174,331854.00,11980,45.26,0.42,-0.23
25-November-2019,12.51,12.82,12.51,12.55,12.652853649337534826,82193,146,1039976.00,42897,52.19,0.31,0.04
22-November-2019,12.90,12.90,12.39,12.53,12.504594842964484566,36998,125,462645.00,24711,66.79,0.51,-0.37
21-November-2019,12.85,12.97,12.47,12.68,12.756938390002906131,55056,164,702346.00,32280,58.63,0.50,-0.17
20-November-2019,12.56,13.40,12.56,12.80,13.040638179893468653,238052,440,3104350.00,156874,65.90,0.84,0.24
19-November-2019,11.95,13.11,11.50,12.56,12.434167239404352806,218250,490,2713757.00,91711,42.02,1.61,0.61
18-November-2019,11.42,11.60,11.30,11.52,11.506651463321930824,15786,75,181644.00,9252,58.61,0.30,0.10
15-November-2019,11.79,11.79,11.22,11.45,11.499974566356376214,39318,132,452156.00,19395,49.33,0.57,-0.34
14-November-2019,11.24,11.33,11.01,11.20,11.157598317662130477,41371,97,461601.00,28088,67.89,0.32,-0.04
13-November-2019,11.53,11.70,11.22,11.33,11.503847951954543819,55614,107,639775.00,42780,76.92,0.48,-0.20
11-November-2019,12.30,12.30,11.26,11.53,11.585474181257158886,42779,109,495615.00,19304,45.12,1.04,-0.77
8-November-2019,12.14,12.15,11.75,11.82,11.909917590224495595,45747,143,544843.00,21081,46.08,0.40,-0.32
7-November-2019,12.26,12.37,12.10,12.14,12.187844272243488002,21422,117,261088.00,11968,55.87,0.27,-0.12
6-November-2019,12.50,12.50,11.91,12.19,12.157711026989823509,101705,272,1236500.00,44936,44.18,0.59,-0.31
5-November-2019,13.00,13.12,12.55,12.59,12.775303690385634926,86766,234,1108462.00,33987,39.17,0.57,-0.41
4-November-2019,12.40,13.66,12.40,12.97,13.213750031670424890,236814,2580,3129201.00,110732,46.76,1.26,0.57
1-November-2019,11.90,12.79,11.89,12.40,12.424146324648533412,188567,449,2342784.00,79079,41.94,0.90,0.50
31-October-2019,11.58,12.07,11.20,11.85,11.843800298850243356,208131,664,2465062.00,78642,37.78,0.87,0.27
30-October-2019,11.05,11.45,11.02,11.27,11.210708721862229346,88582,182,993067.00,54140,61.12,0.43,0.22
29-October-2019,11.17,11.28,10.50,11.02,11.038902830463962649,85675,166,945758.00,64103,74.82,0.78,-0.15
27-October-2019,11.09,11.17,10.97,11.10,11.080719048999710060,34490,112,382174.00,30730,89.10,0.20,0.01
25-October-2019,10.83,10.84,10.63,10.78,10.726912246422619389,17401,76,186659.00,12010,69.02,0.21,-0.05
24-October-2019,11.55,11.55,10.60,10.68,10.936387470677521733,57976,173,634048.00,33241,57.34,0.95,-0.87
23-October-2019,11.90,11.90,10.81,10.88,11.218754211690463543,252274,469,2830200.00,112713,44.68,1.09,-1.02
22-October-2019,10.00,11.50,9.71,11.05,10.847238038042662293,432935,1288,4696149.00,139710,32.27,1.79,1.05
18-October-2019,9.60,9.90,9.50,9.75,9.703232998885172798,40365,167,391671.00,28268,70.03,0.40,0.15
17-October-2019,9.75,9.75,9.49,9.60,9.586941217881027807,34092,141,326838.00,15633,45.86,0.26,-0.15
16-October-2019,9.40,9.87,9.26,9.51,9.654051620648259303,33320,173,321673.00,21540,64.65,0.61,0.11
15-October-2019,10.23,10.23,8.67,9.40,9.310633493328175862,765233,685,7124804.00,574323,75.05,1.56,-0.83
14-October-2019,10.40,10.50,10.06,10.16,10.170137556858661697,36494,136,371149.00,23629,64.75,0.44,-0.24
11-October-2019,10.42,10.50,10.07,10.36,10.341158939743817474,101334,183,1047911.00,72751,71.79,0.43,-0.06
10-October-2019,10.80,10.80,10.34,10.36,10.451884961093620006,61301,203,640711.00,27031,44.10,0.46,-0.44
9-October-2019,11.08,11.08,10.70,10.80,10.825040128410914927,41741,123,451848.00,30130,72.18,0.38,-0.28
7-October-2019,11.50,11.50,10.95,11.02,11.065316254592394002,50355,102,557194.00,29108,57.81,0.55,-0.48
4-October-2019,12.00,12.00,11.01,11.08,11.188248781885927199,34890,143,390358.00,12449,35.68,0.99,-0.92
3-October-2019,11.24,11.33,11.01,11.13,11.146164531563512887,19437,84,216648.00,8150,41.93,0.32,-0.11
1-October-2019,11.00,11.78,10.85,11.05,11.303565371800243410,50121,135,566546.00,20169,40.24,0.93,0.05
30-September-2019,11.30,11.35,10.96,11.07,11.123201072073646798,34326,116,381815.00,19509,56.83,0.39,-0.23
27-September-2019,11.53,11.54,11.40,11.43,11.451899907321594068,48555,106,556047.00,34263,70.57,0.14,-0.10
26-September-2019,11.89,11.89,11.51,11.61,11.650269416573764399,43056,153,501614.00,23465,54.50,0.38,-0.28
25-September-2019,11.92,11.92,11.67,11.71,11.728369696376740697,30663,108,359627.00,20136,65.67,0.25,-0.21
24-September-2019,12.10,12.11,11.91,11.92,11.972570897257089725,6453,56,77259.00,5492,85.11,0.20,-0.18
23-September-2019,12.20,12.25,12.04,12.12,12.125890137590589223,47605,132,577253.00,17905,37.61,0.21,-0.08
20-September-2019,11.91,12.25,11.91,12.00,12.029659369066410449,174852,375,2103410.00,126985,72.62,0.34,0.09
19-September-2019,12.00,12.09,11.79,11.88,11.928997071002928997,19802,73,236218.00,14719,74.33,0.30,-0.12
18-September-2019,12.99,12.99,11.75,12.07,12.012187454659766890,20677,76,248376.00,12324,59.60,1.24,-0.92
17-September-2019,12.09,12.12,11.92,11.99,12.042871859893810920,12619,106,151969.00,8563,67.86,0.20,-0.10
16-September-2019,12.10,12.17,12.00,12.09,12.093335635359116022,28960,98,350223.00,18906,65.28,0.17,-0.01
13-September-2019,12.10,12.31,12.00,12.12,12.145042504412749294,49289,192,598617.00,26207,53.17,0.31,0.02
12-September-2019,12.13,12.20,12.01,12.07,12.098206071757129714,13044,96,157809.00,7573,58.06,0.19,-0.06
11-September-2019,11.75,12.17,11.75,12.01,12.005812526838844242,65204,129,782827.00,30755,47.17,0.42,0.26
9-September-2019,12.00,12.08,11.80,11.89,11.928652225552853345,35362,86,421821.00,13913,39.34,0.28,-0.11
6-September-2019,12.05,12.18,11.92,11.98,12.012144323848635963,17045,101,204747.00,11015,64.62,0.26,-0.07
5-September-2019,12.06,12.10,11.97,12.03,12.021588357921744708,49888,129,599733.00,29957,60.05,0.13,-0.03
4-September-2019,12.10,12.26,12.00,12.08,12.123526165270182128,19931,75,241634.00,11287,56.63,0.26,-0.02
3-September-2019,12.55,12.55,11.95,12.23,12.180055716054477919,96920,184,1180491.00,69509,71.72,0.60,-0.32
30-August-2019,11.98,12.65,11.80,12.53,12.368867384631392747,134547,443,1664194.00,44467,33.05,0.85,0.55
29-August-2019,12.79,12.79,11.70,11.77,11.852392767189203413,53202,141,630571.00,27538,51.76,1.09,-1.02
28-August-2019,12.01,12.14,11.71,11.97,11.982365184484389782,26425,89,316634.00,15001,56.77,0.43,-0.04
27-August-2019,12.25,12.31,12.03,12.11,12.223690223939507249,72207,172,882636.00,45929,63.61,0.28,-0.14
26-August-2019,12.00,12.20,11.90,12.06,12.053473197565543071,68352,198,823879.00,48748,71.32,0.30,0.06
23-August-2019,11.40,11.50,11.00,11.38,11.390172908158832218,23018,99,262179.00,7659,33.27,0.50,-0.02
22-August-2019,11.65,11.71,10.80,11.32,11.256765594895091297,56573,215,636829.00,17752,31.38,0.91,-0.33
21-August-2019,11.91,11.91,11.61,11.66,11.711229946524064171,17204,100,201480.00,10337,60.08,0.30,-0.25
20-August-2019,11.91,11.94,11.75,11.84,11.821131529636082711,30419,72,359587.00,18400,60.49,0.19,-0.07
19-August-2019,12.20,12.20,11.82,11.89,11.982569210487769151,13654,78,163610.00,9254,67.78,0.38,-0.31
16-August-2019,12.00,12.13,11.83,11.99,12.008907284768211920,30200,107,362669.00,16404,54.32,0.30,-0.01
14-August-2019,12.03,12.03,11.83,11.88,11.934475055845122859,32232,86,384672.00,14330,44.46,0.20,-0.15
13-August-2019,12.10,12.15,11.92,12.05,12.044224278715296679,45925,150,553131.00,26849,58.46,0.23,-0.05
9-August-2019,12.25,12.35,12.14,12.17,12.243842688933962015,37963,105,464813.00,26879,70.80,0.21,-0.08
8-August-2019,12.40,12.40,12.00,12.13,12.148304712868969955,68366,145,830531.00,40753,59.61,0.40,-0.27
7-August-2019,12.48,12.57,12.20,12.27,12.431206003839664901,34378,146,427360.00,21201,61.67,0.37,-0.21
6-August-2019,12.28,12.45,12.03,12.29,12.333396946564885496,36680,102,452389.00,23298,63.52,0.42,0.01
5-August-2019,12.80,12.80,12.01,12.28,12.240015300497266161,44443,173,543983.00,25236,56.78,0.79,-0.52
2-August-2019,12.65,13.00,12.54,12.82,12.716966733808353372,112697,216,1433164.00,81312,72.15,0.46,0.17
1-August-2019,12.97,13.13,12.61,12.80,12.851619809764487030,56982,172,732311.00,31668,55.58,0.52,-0.17
31-July-2019,13.45,13.45,12.65,12.95,12.963522476050110537,73278,215,949941.00,40540,55.32,0.80,-0.50
30-July-2019,14.40,14.45,13.10,13.30,13.797174497782731965,123801,394,1708104.00,57181,46.19,1.35,-1.10
29-July-2019,14.55,14.90,14.10,14.20,14.445719634286972773,326923,663,4722638.00,98029,29.99,0.80,-0.35
26-July-2019,14.30,14.65,14.15,14.50,14.486822225952660735,65527,140,949278.00,33864,51.68,0.50,0.20
25-July-2019,14.35,14.50,14.20,14.20,14.338305554542470549,27419,73,393142.00,16078,58.64,0.30,-0.15
24-July-2019,14.50,14.50,14.20,14.30,14.314717139656460044,42848,108,613357.00,19776,46.15,0.30,-0.20
23-July-2019,14.95,14.95,14.40,14.50,14.658584343623713702,120015,189,1759250.00,61562,51.30,0.55,-0.45
22-July-2019,14.90,14.90,14.30,14.65,14.627333246312491841,61288,135,896480.00,39484,64.42,0.60,-0.25
19-July-2019,15.55,15.60,14.80,14.95,15.052951219791678602,87269,188,1313656.00,54343,62.27,0.80,-0.60
18-July-2019,15.80,15.80,15.50,15.55,15.584748420628164344,22319,69,347836.00,16674,74.71,0.30,-0.25
17-July-2019,15.85,15.95,15.70,15.80,15.824846404442792487,45737,78,723781.00,27516,60.16,0.25,-0.05
16-July-2019,15.80,16.00,15.70,15.85,15.816355159466930725,72711,105,1150023.00,43682,60.08,0.30,0.05
15-July-2019,15.90,15.90,15.75,15.75,15.802417654500304549,21343,60,337271.00,10255,48.05,0.15,-0.15
12-July-2019,16.30,16.30,15.85,15.90,15.951093439363817097,15090,73,240702.00,7632,50.58,0.45,-0.40
11-July-2019,16.05,16.25,16.00,16.10,16.104609885670918304,40847,110,657825.00,25545,62.54,0.25,0.05
10-July-2019,16.05,16.60,15.80,16.00,16.177644722736575382,164176,303,2655981.00,68841,41.93,0.80,-0.05
9-July-2019,16.00,16.10,15.75,16.00,15.884318188204220405,71178,147,1130614.00,34050,47.84,0.35,0.00
8-July-2019,16.70,16.70,15.90,16.10,16.104856037816931671,60502,184,974376.00,25185,41.63,0.80,-0.60
5-July-2019,16.60,16.75,16.30,16.60,16.556636749166440018,99273,259,1643627.00,59405,59.84,0.45,0.00
4-July-2019,17.00,17.00,16.30,16.50,16.434695115227698753,72552,238,1192370.00,39337,54.22,0.70,-0.50
3-July-2019,16.00,16.10,15.55,16.00,15.941501131825927715,39317,134,626772.00,16490,41.94,0.55,0.00
2-July-2019,15.85,15.95,15.25,15.60,15.552373904132984173,70264,208,1092772.00,24080,34.27,0.70,-0.25
1-July-2019,15.75,16.00,15.70,15.90,15.893567156941975109,24748,92,393334.00,12254,49.52,0.30,0.15
28-June-2019,16.05,16.40,15.70,15.75,16.030926389480353563,192554,433,3086819.00,87619,45.50,0.70,-0.30
27-June-2019,15.55,15.75,15.50,15.55,15.588464943141838981,44057,139,686781.00,22579,51.25,0.25,0.00
26-June-2019,15.20,16.75,15.20,15.55,15.507484407484407484,72150,189,1118865.00,28584,39.62,1.55,0.35
25-June-2019,14.90,15.40,14.90,15.25,15.114153744638733091,48496,138,732976.00,31949,65.88,0.50,0.35
24-June-2019,14.95,15.40,14.75,14.90,15.087582064534152814,78749,261,1188132.00,21168,26.88,0.65,-0.05
21-June-2019,14.85,15.20,14.70,14.95,14.968232173506007177,64090,183,959314.00,21089,32.91,0.50,0.10
20-June-2019,14.55,15.15,14.25,14.95,14.664549684035067360,94789,294,1390038.00,37334,39.39,0.90,0.40
19-June-2019,15.60,15.90,14.40,14.60,14.983155401921277286,157083,411,2353599.00,66793,42.52,1.50,-1.00
18-June-2019,15.70,16.00,15.40,15.60,15.705437365949800011,69004,231,1083738.00,24641,35.71,0.60,-0.10
17-June-2019,16.00,16.05,15.65,15.70,15.822042260709789376,29389,93,464994.00,12673,43.12,0.40,-0.30
14-June-2019,16.10,16.20,15.70,15.95,16.001987736675426184,59364,200,949942.00,20094,33.85,0.50,-0.15
13-June-2019,16.45,16.65,15.95,16.10,16.253159816496582716,117491,201,1909600.00,52771,44.91,0.70,-0.35
12-June-2019,16.60,16.65,15.95,16.40,16.397564002776784399,95074,626,1558982.00,38934,40.95,0.70,-0.20
11-June-2019,15.60,16.75,15.45,16.50,16.186198401948931451,220018,518,3561255.00,67968,30.89,1.30,0.90
10-June-2019,15.85,16.10,15.65,15.70,15.774023253599652994,94523,221,1491008.00,32173,34.04,0.45,-0.15
7-June-2019,16.15,16.20,15.70,15.80,15.930294694238917346,63252,233,1007623.00,16692,26.39,0.50,-0.35
6-June-2019,16.00,16.50,15.80,16.20,16.217311640320262779,194840,456,3159781.00,62269,31.96,0.70,0.20
4-June-2019,15.45,16.15,15.35,15.95,15.922309264737623950,157522,443,2508114.00,53056,33.68,0.80,0.50
3-June-2019,15.75,15.90,15.25,15.45,15.620737370221652503,117797,369,1840076.00,25751,21.86,0.65,-0.30
31-May-2019,16.35,16.55,15.55,15.70,15.873940125228280720,61328,218,973517.00,27192,44.34,1.00,-0.65
30-May-2019,16.30,16.45,15.90,16.15,16.113858363858363858,81900,189,1319725.00,25142,30.70,0.55,-0.15
29-May-2019,16.55,16.95,16.15,16.30,16.584648989643423405,118572,284,1966475.00,38735,32.67,0.80,-0.25
28-May-2019,16.30,16.90,16.30,16.70,16.597170473979965795,130976,385,2173831.00,56405,43.07,0.60,0.40
27-May-2019,15.80,16.70,15.50,16.25,16.242928990733703122,123674,286,2008828.00,43035,34.80,1.20,0.45
24-May-2019,15.85,16.30,15.75,16.15,16.006950385972333041,104023,315,1665091.00,50866,48.90,0.55,0.30
23-May-2019,16.85,17.10,15.55,15.85,16.463858714750923445,256106,610,4216493.00,91921,35.89,1.55,-1.00
22-May-2019,16.00,16.25,15.50,16.10,15.939142410939363755,81321,238,1296187.00,31551,38.80,0.75,0.10
21-May-2019,16.80,16.80,15.50,15.75,16.112058813518940812,146905,505,2366942.00,53066,36.12,1.30,-1.05
20-May-2019,14.55,16.35,14.55,16.10,15.612315714102116878,326802,1023,5102136.00,109736,33.58,1.80,1.55
17-May-2019,14.50,14.50,14.10,14.20,14.308241207429478432,143644,307,2055293.00,66294,46.15,0.40,-0.30
16-May-2019,14.60,14.70,14.30,14.45,14.418001563411214373,80593,252,1161990.00,26780,33.23,0.40,-0.15
15-May-2019,15.30,15.45,14.35,14.80,15.067898734177215189,118500,324,1785546.00,33515,28.28,1.10,-0.50
14-May-2019,15.35,15.40,14.95,15.25,15.193733508166998526,123546,271,1877125.00,46816,37.89,0.45,-0.10
13-May-2019,16.10,16.10,15.05,15.20,15.727260923692631997,130931,315,2059186.00,44646,34.10,1.05,-0.90
10-May-2019,16.10,16.40,15.40,15.80,15.752636482447173302,154562,337,2434759.00,46139,29.85,1.00,-0.30
9-May-2019,15.20,16.20,15.00,15.90,15.773009790575662595,206423,563,3255912.00,78120,37.84,1.20,0.70
8-May-2019,15.35,15.40,14.85,15.05,14.994687261415762807,158487,353,2376463.00,45280,28.57,0.55,-0.30
7-May-2019,15.55,15.75,15.10,15.20,15.458094949720314267,188247,431,2909940.00,71659,38.07,0.65,-0.35
6-May-2019,16.00,16.25,15.30,15.45,15.734896623420709261,188534,614,2966563.00,70313,37.29,0.95,-0.55
3-May-2019,16.80,16.95,16.10,16.30,16.504951553982466518,299199,741,4938265.00,82026,27.42,0.85,-0.50
2-May-2019,18.20,18.20,16.70,16.85,17.196453162695824143,386316,1010,6643265.00,139578,36.13,1.50,-1.35
30-April-2019,19.90,20.00,17.67,18.17,18.616422499212860926,1295832,2790,24123756.00,457686,35.32,2.33,-1.73
26-April-2019,18.85,19.55,18.85,19.30,19.264028704023371583,877647,2409,16907017.00,295644,33.69,0.70,0.45
25-April-2019,17.99,19.40,17.80,18.66,18.653028852337196507,839724,2213,15663396.00,247222,29.44,1.60,0.67
24-April-2019,16.25,18.60,16.25,18.07,17.833767497553421808,1631871,3212,29102408.00,532210,32.61,2.35,1.82
23-April-2019,15.60,16.35,15.55,16.25,16.176036556504660246,226061,451,3656771.00,104744,46.33,0.80,0.65
22-April-2019,15.80,15.80,15.33,15.62,15.597985966735966735,153920,276,2400842.00,98504,64.00,0.47,-0.18
18-April-2019,16.40,16.40,15.51,15.84,15.745576390503773545,94606,300,1489626.00,38943,41.16,0.89,-0.56
16-April-2019,14.79,16.80,14.79,15.87,16.020220974175939533,533456,1283,8546083.00,183389,34.38,2.01,1.08
15-April-2019,14.50,15.00,14.40,14.79,14.590162890780840173,235618,353,3437705.00,119790,50.84,0.60,0.29
12-April-2019,14.26,14.50,14.20,14.39,14.326305428926647326,38608,102,553110.00,8004,20.73,0.30,0.13
11-April-2019,14.40,14.49,14.04,14.35,14.267611249933542453,37618,131,536719.00,15783,41.96,0.45,-0.05
10-April-2019,14.20,14.41,14.06,14.28,14.296716363303759260,43732,126,625224.00,11646,26.63,0.35,0.08
9-April-2019,14.25,14.36,13.95,14.19,14.178558264441051024,18991,127,269265.00,9745,51.31,0.41,-0.06
8-April-2019,14.10,14.59,14.08,14.24,14.361331364013266998,77184,219,1108465.00,40642,52.66,0.51,0.14
5-April-2019,13.83,14.20,13.83,14.06,13.981101279958766429,69846,144,976524.00,31532,45.14,0.37,0.23
4-April-2019,13.95,14.06,13.80,13.83,13.910253053062584807,42007,144,584328.00,20079,47.80,0.26,-0.12
3-April-2019,14.19,14.40,13.91,13.95,14.166244826251377184,67166,172,951490.00,39535,58.86,0.49,-0.24
2-April-2019,14.40,14.71,13.75,14.17,14.214747985356288748,176458,2239,2508306.00,68779,38.98,0.96,-0.23
1-April-2019,14.10,14.72,13.74,14.34,14.430026920478720722,396724,738,5724738.00,167646,42.26,0.98,0.24
29-March-2019,13.98,13.98,13.60,13.69,13.696602741114179312,78946,174,1081292.00,43570,55.19,0.38,-0.29
28-March-2019,13.28,13.69,13.28,13.61,13.537594209476487942,83723,234,1133408.00,37722,45.06,0.41,0.33
27-March-2019,13.45,13.55,13.20,13.27,13.381084140359703181,39755,126,531965.00,19843,49.91,0.35,-0.18
26-March-2019,13.14,13.50,13.13,13.32,13.341108662485166977,29495,95,393496.00,18460,62.59,0.37,0.18
25-March-2019,13.16,13.29,13.12,13.15,13.167062514004033161,22315,68,293823.00,15134,67.82,0.17,-0.01
22-March-2019,13.65,13.65,13.40,13.42,13.506043244515951811,50966,111,688349.00,28046,55.03,0.25,-0.23
20-March-2019,13.43,13.68,13.43,13.54,13.559878981427010673,71394,2483,968094.00,35138,49.22,0.25,0.11
19-March-2019,13.40,13.73,13.33,13.42,13.542879683014212162,168588,341,2283167.00,65715,38.98,0.40,0.02
18-March-2019,13.36,13.40,13.20,13.32,13.338491942839768926,98670,180,1316109.00,39522,40.05,0.20,-0.04
15-March-2019,13.39,13.55,13.00,13.36,13.420928920646859721,106360,247,1427450.00,45848,43.11,0.55,-0.03
14-March-2019,13.40,13.65,13.34,13.43,13.429408722634028615,23204,125,311616.00,13135,56.61,0.31,0.03
13-March-2019,13.48,13.48,13.00,13.33,13.315940629288873074,78692,742,1047858.00,24191,30.74,0.48,-0.15
12-March-2019,13.91,13.91,13.41,13.48,13.584390184274058002,32723,156,444522.00,15594,47.65,0.50,-0.43
11-March-2019,13.00,13.45,13.00,13.40,13.320300905043215085,68726,165,915451.00,30160,43.88,0.45,0.40
8-March-2019,13.32,13.33,12.80,13.01,13.039255158530447911,79480,165,1036360.00,49536,62.33,0.53,-0.31
7-March-2019,13.38,13.55,13.25,13.34,13.404081132046545142,130454,195,1748616.00,67608,51.83,0.30,-0.04
6-March-2019,13.98,13.98,13.32,13.39,13.434293389046410983,67010,167,900232.00,27381,40.86,0.66,-0.59
5-March-2019,13.00,13.49,12.96,13.38,13.310699755598709324,135433,244,1802708.00,57436,42.41,0.53,0.38
1-March-2019,12.81,13.10,12.80,12.98,12.928802726282894271,70719,167,914312.00,33155,46.88,0.30,0.17
28-February-2019,12.90,12.90,12.56,12.81,12.845329706384146414,83817,117,1076657.00,66029,78.78,0.34,-0.09
27-February-2019,12.85,13.15,12.75,12.84,12.873430106664528029,62345,136,802594.00,43662,70.03,0.40,-0.01
26-February-2019,12.93,13.45,12.50,12.79,12.918845657706655510,114732,248,1482205.00,32757,28.55,0.95,-0.14
25-February-2019,12.73,13.06,12.73,12.96,12.922014364102455456,47201,105,609932.00,27645,58.57,0.33,0.23
22-February-2019,12.50,12.90,12.50,12.73,12.741801463884764658,76782,153,978341.00,34769,45.28,0.40,0.23
21-February-2019,13.00,13.70,12.73,12.85,12.975154383592517466,221850,620,2878538.00,80535,36.30,0.97,-0.15
20-February-2019,12.25,12.63,12.25,12.36,12.371230087938380170,95294,203,1178904.00,57238,60.06,0.38,0.11
19-February-2019,12.35,12.41,12.16,12.27,12.287618233965948617,81935,170,1006786.00,38189,46.61,0.25,-0.08
18-February-2019,12.50,12.50,12.26,12.37,12.405685510071474983,30780,106,381847.00,18596,60.42,0.24,-0.13
15-February-2019,12.50,12.94,12.50,12.77,12.771736655835420245,48317,131,617092.00,25792,53.38,0.44,0.27
14-February-2019,12.90,13.10,12.81,12.89,12.912991990353974679,46444,110,599731.00,22379,48.18,0.29,-0.01
13-February-2019,13.05,13.15,12.90,13.00,13.030726877136894454,22521,89,293465.00,13523,60.05,0.25,-0.05
12-February-2019,13.20,13.29,13.00,13.01,13.074783874382498235,45344,152,592863.00,26056,57.46,0.29,-0.19
11-February-2019,13.50,13.50,13.22,13.35,13.329963210122237335,219082,209,2920355.00,184339,84.14,0.28,-0.15
8-February-2019,13.71,13.90,13.42,13.52,13.627778364116094986,47375,125,645616.00,26115,55.12,0.48,-0.19
7-February-2019,13.61,14.03,13.61,13.70,13.815759250320411458,60079,167,830037.00,25153,41.87,0.42,0.09
6-February-2019,13.64,13.86,13.50,13.72,13.694553202338244131,54913,138,752009.00,30421,55.40,0.36,0.08
5-February-2019,14.02,14.20,13.56,13.64,13.812034915158225403,116511,239,1609254.00,64056,54.98,0.64,-0.38
4-February-2019,14.96,14.96,13.85,14.20,14.190680755408838458,205081,602,2910239.00,78218,38.14,1.11,-0.76
1-February-2019,16.90,16.93,14.48,14.96,15.556313989184235075,855418,2692,13307151.00,260324,30.43,2.45,-1.94
31-January-2019,14.11,15.10,14.11,14.79,14.635790112577254609,171349,414,2507828.00,71954,41.99,0.99,0.68
30-January-2019,13.71,14.83,13.70,14.11,14.365002704582335213,129410,344,1858975.00,41792,32.29,1.13,0.40
29-January-2019,13.69,14.00,13.40,13.84,13.709155356559861946,64323,140,881814.00,17949,27.90,0.60,0.15
28-January-2019,14.15,14.21,13.69,13.76,13.882510401815589630,68738,170,954256.00,17373,25.27,0.52,-0.39
25-January-2019,14.25,14.39,14.00,14.04,14.101260787811580926,82964,246,1169897.00,35790,43.14,0.39,-0.21
24-January-2019,13.80,14.50,13.55,13.98,13.960717844603592948,322131,619,4497180.00,107276,33.30,0.95,0.18
23-January-2019,14.30,15.58,14.28,14.47,14.837555121531554940,804359,1677,11934721.00,127597,15.86,1.30,0.17
22-January-2019,14.60,14.60,14.15,14.23,14.353833412673052970,153349,276,2201146.00,75438,49.19,0.45,-0.37
21-January-2019,14.75,14.91,14.45,14.61,14.697068289337155519,170583,305,2507070.00,77709,45.55,0.46,-0.14
18-January-2019,15.00,15.00,14.63,14.71,14.760711621233859397,87125,198,1286027.00,47678,54.72,0.37,-0.29
