Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-July-2019,11.60,13.50,11.60,11.62,12.405529953917050691,434,13,5384.00,423,97.47,1.90,0.02
15-July-2019,11.60,14.48,11.55,11.85,11.716426193118756936,1802,33,21113.00,942,52.28,2.93,0.25
12-July-2019,11.52,13.75,11.52,13.45,11.881944444444444444,864,14,10266.00,753,87.15,2.23,1.93
11-July-2019,14.00,14.00,11.30,13.27,13.655322862129144851,1146,19,15649.00,986,86.04,2.70,-0.73
10-July-2019,11.84,11.84,11.84,11.84,11.800000000000000000,20,1,236.00,20,100.00,0.00,0.00
9-July-2019,11.06,12.50,11.06,12.50,11.534831460674157303,1335,10,15399.00,1065,79.78,1.44,1.44
8-July-2019,12.36,12.36,11.66,12.36,12.237037037037037037,135,5,1652.00,115,85.19,0.70,0.00
5-July-2019,12.39,13.68,12.39,13.34,12.833333333333333333,24,4,308.00,13,54.17,1.29,0.95
4-July-2019,12.20,13.85,12.20,13.49,12.560000000000000000,775,13,9734.00,775,100.00,1.65,1.29
3-July-2019,12.10,12.99,12.10,12.67,12.365999587373633175,4847,32,59938.00,3085,63.65,0.89,0.57
2-July-2019,13.00,15.00,12.10,13.35,13.739059967585089141,617,26,8477.00,514,83.31,2.90,0.35
1-July-2019,12.05,12.60,12.05,12.60,12.071570576540755467,1006,6,12144.00,1006,100.00,0.55,0.55
28-June-2019,12.35,12.95,12.35,12.60,12.550847457627118644,118,4,1481.00,118,100.00,0.60,0.25
27-June-2019,13.00,13.00,12.95,12.95,12.969230769230769230,65,4,843.00,65,100.00,0.05,-0.05
26-June-2019,14.00,14.15,13.25,13.50,13.901667069340420391,4139,17,57539.00,4139,100.00,0.90,-0.50
25-June-2019,14.40,14.40,13.35,13.50,13.440000000000000000,325,8,4368.00,325,100.00,1.05,-0.90
24-June-2019,13.90,13.90,13.90,13.90,13.900000000000000000,1090,6,15151.00,1090,100.00,0.00,0.00
21-June-2019,13.65,15.05,13.65,14.60,14.147362762081118212,16741,30,236841.00,16741,100.00,1.40,0.95
20-June-2019,15.85,15.85,14.35,14.35,14.462287104622871046,411,12,5944.00,411,100.00,1.50,-1.50
19-June-2019,14.50,15.10,14.45,15.10,15.063640409434801958,2247,16,33848.00,2247,100.00,0.65,0.60
18-June-2019,16.00,16.00,15.20,15.20,15.553765781454070526,2297,14,35727.00,2297,100.00,0.80,-0.80
