Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-September-2019,18.08,18.08,17.22,18.00,17.958709677419354838,2325,6,41754.00,2325,100.00,0.86,-0.08
12-September-2019,17.20,17.22,17.20,17.22,17.204444444444444444,225,6,3871.00,225,100.00,0.02,0.02
11-September-2019,16.36,16.40,16.36,16.40,16.377142857142857142,525,3,8598.00,525,100.00,0.04,0.04
9-September-2019,15.75,15.75,15.75,15.75,15.740000000000000000,50,1,787.00,50,100.00,0.00,0.00
4-September-2019,15.00,15.00,15.00,15.00,15.000000000000000000,3,3,45.00,3,100.00,0.00,0.00
3-September-2019,15.00,15.00,15.00,15.00,15.000000000000000000,75,2,1125.00,75,100.00,0.00,0.00
30-August-2019,15.00,15.00,15.00,15.00,15.000000000000000000,25,1,375.00,25,100.00,0.00,0.00
29-August-2019,14.80,14.80,14.80,14.80,14.800000000000000000,1400,2,20720.00,1400,100.00,0.00,0.00
28-August-2019,15.00,15.00,15.00,15.00,15.000000000000000000,25,1,375.00,25,100.00,0.00,0.00
23-August-2019,13.30,14.50,13.30,14.50,14.288235294117647058,1700,3,24290.00,1700,100.00,1.20,1.20
22-August-2019,13.40,14.00,13.40,14.00,13.945454545454545454,1100,2,15340.00,1100,100.00,0.60,0.60
21-August-2019,14.10,14.10,14.10,14.10,14.100000000000000000,1000,2,14100.00,1000,100.00,0.00,0.00
19-August-2019,14.80,15.00,14.10,14.10,14.719512195121951219,984,5,14484.00,984,100.00,0.90,-0.70
16-August-2019,15.00,15.00,14.20,14.80,14.911111111111111111,900,4,13420.00,900,100.00,0.80,-0.20
14-August-2019,14.90,14.90,14.90,14.90,14.000000000000000000,1,1,14.00,1,100.00,0.00,0.00
13-August-2019,15.00,15.00,15.00,15.00,15.000000000000000000,1,1,15.00,1,100.00,0.00,0.00
8-August-2019,15.00,15.00,15.00,15.00,15.000000000000000000,2390,4,35850.00,2390,100.00,0.00,0.00
6-August-2019,14.25,15.00,14.25,15.00,14.800199800199800199,2002,6,29630.00,2002,100.00,0.75,0.75
5-August-2019,14.65,15.00,14.65,15.00,14.975575715282623866,2866,3,42920.00,2866,100.00,0.35,0.35
2-August-2019,15.40,15.40,15.40,15.40,15.400000000000000000,10,2,154.00,10,100.00,0.00,0.00
29-July-2019,16.20,16.20,16.20,16.20,16.200000000000000000,25,1,405.00,25,100.00,0.00,0.00
25-July-2019,17.05,17.05,17.05,17.05,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
10-July-2019,17.90,17.90,17.90,17.90,17.899916597164303586,1199,2,21462.00,1199,100.00,0.00,0.00
9-July-2019,17.90,17.90,17.90,17.90,17.900000000000000000,350,2,6265.00,350,100.00,0.00,0.00
4-July-2019,17.55,18.35,17.55,18.35,18.076271186440677966,118,3,2133.00,118,100.00,0.80,0.80
3-July-2019,19.25,19.25,17.55,17.55,18.106666666666666666,75,2,1358.00,75,100.00,1.70,-1.70
27-June-2019,17.00,18.45,17.00,18.45,17.087500000000000000,160,2,2734.00,160,100.00,1.45,1.45
25-June-2019,17.85,17.85,17.85,17.85,17.800000000000000000,10,1,178.00,10,100.00,0.00,0.00
24-June-2019,17.05,17.05,17.05,17.05,17.040000000000000000,50,1,852.00,50,100.00,0.00,0.00
19-June-2019,16.25,16.25,16.25,16.25,16.250000000000000000,200,1,3250.00,200,100.00,0.00,0.00
18-June-2019,17.30,17.30,17.00,17.00,17.150000000000000000,100,2,1715.00,100,100.00,0.30,-0.30
17-June-2019,16.50,16.50,16.50,16.50,16.488888888888888888,45,1,742.00,45,100.00,0.00,0.00
14-June-2019,15.75,15.75,15.75,15.75,15.750000000000000000,100,1,1575.00,100,100.00,0.00,0.00
13-June-2019,15.00,15.05,15.00,15.00,15.036101083032490974,554,5,8330.00,554,100.00,0.05,0.00
10-June-2019,15.00,15.00,15.00,15.00,15.000000000000000000,20,1,300.00,20,100.00,0.00,0.00
7-June-2019,17.50,17.50,15.00,15.00,15.039051603905160390,3585,3,53915.00,3585,100.00,2.50,-2.50
6-June-2019,15.00,15.00,15.00,15.00,15.000000000000000000,500,1,7500.00,500,100.00,0.00,0.00
4-June-2019,18.00,18.00,17.00,17.00,17.500000000000000000,100,2,1750.00,100,100.00,1.00,-1.00
30-May-2019,17.90,17.90,17.90,17.90,17.900000000000000000,50,1,895.00,50,100.00,0.00,0.00
29-May-2019,17.50,18.90,14.40,18.00,18.590642406238395841,13465,21,250323.00,13300,98.77,4.50,0.50
28-May-2019,17.40,17.50,16.75,17.25,17.319455564451561248,1249,10,21632.00,1249,100.00,0.75,-0.15
27-May-2019,17.45,17.45,17.45,17.45,17.433333333333333333,30,1,523.00,30,100.00,0.00,0.00
24-May-2019,17.40,17.50,16.50,16.50,17.450867052023121387,1557,7,27171.00,1557,100.00,1.00,-0.90
23-May-2019,17.40,17.40,15.50,17.35,17.271135940409683426,5370,8,92746.00,5010,93.30,1.90,-0.05
21-May-2019,17.50,17.50,17.50,17.50,17.500000000000000000,50,1,875.00,50,100.00,0.00,0.00
20-May-2019,17.50,17.50,17.50,17.50,17.500000000000000000,50,1,875.00,50,100.00,0.00,0.00
17-May-2019,17.00,17.00,17.00,17.00,17.000000000000000000,9986,13,169762.00,9986,100.00,0.00,0.00
16-May-2019,16.00,16.00,16.00,16.00,16.000000000000000000,500,1,8000.00,500,100.00,0.00,0.00
10-May-2019,15.10,17.35,15.10,15.95,15.585714285714285714,70,4,1091.00,40,57.14,2.25,0.85
7-May-2019,15.25,17.95,15.25,17.95,17.840000000000000000,50,2,892.00,50,100.00,2.70,2.70
6-May-2019,17.05,17.05,17.05,17.05,17.040000000000000000,50,1,852.00,50,100.00,0.00,0.00
3-May-2019,15.50,15.50,15.50,15.50,15.428571428571428571,7,1,108.00,7,100.00,0.00,0.00
2-May-2019,16.00,16.00,16.00,16.00,16.000000000000000000,50,1,800.00,50,100.00,0.00,0.00
30-April-2019,19.45,19.45,15.20,17.50,18.288182831661092530,1794,26,32809.00,1359,75.75,4.25,-1.95
25-April-2019,17.75,18.00,15.05,18.00,17.709523809523809523,210,5,3719.00,204,97.14,2.95,0.25
24-April-2019,16.50,16.50,15.00,15.00,15.180851063829787234,94,6,1427.00,92,97.87,1.50,-1.50
23-April-2019,14.25,16.50,14.20,15.15,15.047908745247148288,2630,15,39576.00,1737,66.05,2.30,0.90
22-April-2019,16.85,16.85,16.85,16.85,16.849127182044887780,802,5,13513.00,802,100.00,0.00,0.00
12-April-2019,19.95,19.95,15.05,16.05,16.407082521117608836,3078,35,50501.00,1826,59.32,4.90,-3.90
11-April-2019,16.50,16.70,16.50,16.70,16.581967213114754098,244,3,4046.00,244,100.00,0.20,0.20
10-April-2019,17.00,17.00,17.00,17.00,17.000000000000000000,10,1,170.00,10,100.00,0.00,0.00
9-April-2019,17.00,17.00,17.00,17.00,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
8-April-2019,17.65,17.65,17.65,17.65,17.500000000000000000,2,1,35.00,2,100.00,0.00,0.00
5-April-2019,17.70,17.70,17.70,17.70,17.600000000000000000,5,1,88.00,5,100.00,0.00,0.00
4-April-2019,18.65,18.70,16.10,17.70,16.392857142857142857,140,4,2295.00,125,89.29,2.60,-0.95
3-April-2019,17.00,17.00,17.00,17.00,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
2-April-2019,18.50,18.50,17.00,17.00,17.001020408163265306,980,11,16661.00,980,100.00,1.50,-1.50
1-April-2019,17.80,18.50,17.80,17.95,17.917274939172749391,822,8,14728.00,822,100.00,0.70,0.15
29-March-2019,18.80,18.80,16.60,17.30,17.428624260355029585,2704,15,47127.00,2152,79.59,2.20,-1.50
28-March-2019,17.25,18.00,16.10,18.00,17.832547169811320754,848,13,15122.00,810,95.52,1.90,0.75
27-March-2019,20.95,20.95,16.55,17.35,17.825046452797241935,134007,61,2388681.00,119873,89.45,4.40,-3.60
26-March-2019,18.75,19.00,17.50,17.70,18.993841344275107463,191925,19,3645393.00,191225,99.64,1.50,-1.05
25-March-2019,21.00,21.00,15.50,18.75,15.570695923136847572,30808,20,479702.00,30439,98.80,5.50,-2.25
22-March-2019,15.55,18.50,15.55,18.25,16.111948632049134561,3582,25,57713.00,3252,90.79,2.95,2.70
19-March-2019,15.50,19.00,15.50,17.80,17.835654596100278551,359,3,6403.00,359,100.00,3.50,2.30
18-March-2019,22.05,22.05,18.90,18.90,19.113772455089820359,167,5,3192.00,166,99.40,3.15,-3.15
15-March-2019,17.50,18.40,17.50,18.40,17.938461538461538461,390,2,6996.00,390,100.00,0.90,0.90
13-March-2019,17.50,18.50,16.75,18.40,17.184701492537313432,536,7,9211.00,501,93.47,1.75,0.90
12-March-2019,17.20,17.20,17.05,17.10,17.090000000000000000,500,3,8545.00,500,100.00,0.15,-0.10
11-March-2019,18.50,18.50,18.50,18.50,18.500000000000000000,198,1,3663.00,198,100.00,0.00,0.00
8-March-2019,19.00,19.00,18.50,18.50,18.968503937007874015,127,5,2409.00,126,99.21,0.50,-0.50
7-March-2019,18.85,18.85,17.00,17.00,18.480031948881789137,1252,9,23137.00,1252,100.00,1.85,-1.85
6-March-2019,19.00,19.00,19.00,19.00,19.000000000000000000,1000,1,19000.00,1000,100.00,0.00,0.00
5-March-2019,18.65,19.00,18.65,19.00,18.959122632103688933,1003,4,19016.00,1003,100.00,0.35,0.35
1-March-2019,17.50,19.40,17.00,18.65,18.365630475696021805,15409,32,282996.00,12909,83.78,2.40,1.15
28-February-2019,17.75,19.35,17.00,18.30,17.779475982532751091,1374,16,24429.00,1374,100.00,2.35,0.55
27-February-2019,13.60,19.50,13.60,17.40,17.420173535791757049,4610,14,80307.00,310,6.72,5.90,3.80
26-February-2019,16.25,17.90,16.25,17.00,16.625000000000000000,48,3,798.00,24,50.00,1.65,0.75
25-February-2019,18.80,18.80,17.05,17.30,17.287822878228782287,271,5,4685.00,271,100.00,1.75,-1.50
22-February-2019,18.95,18.95,18.95,18.95,18.666666666666666666,3,1,56.00,3,100.00,0.00,0.00
21-February-2019,18.00,18.95,18.00,18.95,18.670588235294117647,170,2,3174.00,170,100.00,0.95,0.95
20-February-2019,17.50,18.00,17.50,18.00,17.745098039215686274,102,4,1810.00,51,50.00,0.50,0.50
19-February-2019,17.00,18.95,17.00,18.95,18.365000000000000000,200,6,3673.00,160,80.00,1.95,1.95
18-February-2019,18.00,20.00,18.00,20.00,19.555555555555555555,225,3,4400.00,200,88.89,2.00,2.00
15-February-2019,18.00,18.00,18.00,18.00,18.000000000000000000,61,4,1098.00,61,100.00,0.00,0.00
14-February-2019,15.00,19.35,15.00,18.00,18.975247524752475247,202,5,3833.00,201,99.50,4.35,3.00
13-February-2019,19.90,19.90,17.50,17.90,19.656424004949474118,4849,8,95314.00,4845,99.92,2.40,-2.00
12-February-2019,19.00,19.00,19.00,19.00,19.000000000000000000,55,1,1045.00,55,100.00,0.00,0.00
11-February-2019,18.95,18.95,18.95,18.95,18.941176470588235294,51,2,966.00,51,100.00,0.00,0.00
8-February-2019,18.50,19.40,18.00,19.00,18.629629629629629629,135,4,2515.00,135,100.00,1.40,0.50
7-February-2019,18.75,18.75,18.75,18.75,18.740000000000000000,50,1,937.00,50,100.00,0.00,0.00
6-February-2019,15.40,18.50,15.30,18.00,17.565354330708661417,635,10,11154.00,635,100.00,3.20,2.60
5-February-2019,17.40,17.40,17.00,17.00,17.085164835164835164,1092,7,18657.00,1092,100.00,0.40,-0.40
4-February-2019,18.50,18.50,17.40,18.20,17.825545171339563862,321,6,5722.00,321,100.00,1.10,-0.30
1-February-2019,19.40,19.40,18.75,18.75,18.793333333333333333,750,3,14095.00,750,100.00,0.65,-0.65
31-January-2019,19.70,19.70,19.00,19.00,19.233333333333333333,150,3,2885.00,100,66.67,0.70,-0.70
30-January-2019,19.20,19.20,18.50,18.50,18.734530938123752495,501,5,9386.00,501,100.00,0.70,-0.70
29-January-2019,20.00,20.00,18.80,19.50,19.793400621118012422,12880,23,254939.00,11380,88.35,1.20,-0.50
28-January-2019,18.15,20.85,17.90,20.85,18.530555555555555555,1800,3,33355.00,1800,100.00,2.95,2.70
25-January-2019,19.80,19.80,19.80,19.80,19.800000000000000000,50,1,990.00,50,100.00,0.00,0.00
24-January-2019,19.50,19.50,19.50,19.50,19.500000000000000000,50,1,975.00,50,100.00,0.00,0.00
23-January-2019,18.00,20.60,17.50,19.40,18.456862745098039215,510,10,9413.00,340,66.67,3.10,1.40
22-January-2019,19.25,20.00,18.45,18.75,18.859848484848484848,1320,23,24895.00,1015,76.89,1.55,-0.50
21-January-2019,20.50,20.50,20.50,20.50,20.500000000000000000,100,1,2050.00,100,100.00,0.00,0.00
18-January-2019,21.00,21.00,19.40,20.30,20.565775401069518716,5610,10,115374.00,5600,99.82,1.60,-0.70
17-January-2019,20.50,20.50,20.35,20.40,20.474358974358974358,1950,8,39925.00,1950,100.00,0.15,-0.10
16-January-2019,22.70,22.70,19.50,20.40,20.835088993824918270,2753,20,57359.00,2502,90.88,3.20,-2.30
15-January-2019,21.00,21.00,20.65,20.65,20.680000000000000000,275,2,5687.00,275,100.00,0.35,-0.35
14-January-2019,18.50,19.75,18.50,19.75,18.504950495049504950,101,2,1869.00,100,99.01,1.25,1.25
11-January-2019,19.75,19.75,19.75,19.75,19.000000000000000000,1,1,19.00,1,100.00,0.00,0.00
10-January-2019,18.25,20.00,18.00,20.00,18.544147843942505133,487,7,9031.00,457,93.84,2.00,1.75
9-January-2019,20.00,20.00,19.00,19.00,19.019607843137254901,102,3,1940.00,100,98.04,1.00,-1.00
8-January-2019,19.05,20.00,18.90,18.90,18.902584493041749502,503,4,9508.00,501,99.60,1.10,-0.15
