Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-December-2019,241.10,245.00,240.15,241.95,241.754764930114358322,787,21,190261.00,659,83.74,4.85,0.85
5-December-2019,240.35,245.00,240.35,244.90,244.586734693877551020,392,6,95878.00,387,98.72,4.65,4.55
4-December-2019,240.05,241.50,240.00,241.05,240.129310344827586206,348,10,83565.00,336,96.55,1.50,1.00
3-December-2019,245.00,245.00,240.00,242.00,240.864667747163695299,1234,22,297227.00,1111,90.03,5.00,-3.00
2-December-2019,235.25,242.00,235.25,240.10,239.365853658536585365,287,13,68698.00,246,85.71,6.75,4.85
29-November-2019,268.90,268.90,232.10,235.10,240.763235294117647058,680,25,163719.00,459,67.50,36.80,-33.80
28-November-2019,240.00,240.00,235.00,235.00,239.034615384615384615,780,17,186447.00,780,100.00,5.00,-5.00
27-November-2019,240.00,240.00,230.15,239.80,234.990353697749196141,311,10,73082.00,259,83.28,9.85,-0.20
26-November-2019,235.15,235.15,230.50,235.00,234.871690427698574338,491,16,115322.00,450,91.65,4.65,-0.15
25-November-2019,233.00,242.00,233.00,236.05,235.967093235831809872,547,23,129074.00,341,62.34,9.00,3.05
22-November-2019,243.00,243.00,231.20,234.65,234.994137931034482758,2900,48,681483.00,2227,76.79,11.80,-8.35
21-November-2019,240.10,248.90,238.00,244.00,239.993296770262035344,1641,20,393829.00,1253,76.36,10.90,3.90
20-November-2019,269.95,269.95,238.00,242.40,244.446969696969696969,528,23,129068.00,336,63.64,31.95,-27.55
19-November-2019,235.10,241.00,230.00,236.15,235.962288686605981794,1538,32,362910.00,1085,70.55,11.00,1.05
18-November-2019,251.00,251.00,235.00,241.50,240.607721046077210460,803,26,193208.00,690,85.93,16.00,-9.50
15-November-2019,250.00,253.75,243.10,249.00,250.349206349206349206,252,26,63088.00,220,87.30,10.65,-1.00
14-November-2019,250.00,259.95,241.50,243.05,247.463492063492063492,2835,60,701559.00,1967,69.38,18.45,-6.95
13-November-2019,260.05,269.85,250.10,256.55,257.881758070789576040,2571,21,663014.00,2455,95.49,19.75,-3.50
11-November-2019,255.20,272.95,255.20,258.55,259.634146341463414634,123,8,31935.00,65,52.85,17.75,3.35
8-November-2019,258.10,274.95,256.05,257.15,259.431077694235588972,399,12,103513.00,249,62.41,18.90,-0.95
7-November-2019,256.05,266.00,256.05,260.00,260.553956834532374100,278,10,72434.00,183,65.83,9.95,3.95
6-November-2019,267.70,267.95,257.10,260.00,265.583333333333333333,60,6,15935.00,59,98.33,10.85,-7.70
5-November-2019,250.50,272.95,250.50,256.00,256.288461538461538461,208,9,53308.00,5,2.40,22.45,5.50
4-November-2019,273.65,274.00,251.65,258.20,263.688552915766738660,2315,80,610439.00,1546,66.78,22.35,-15.45
1-November-2019,275.00,275.00,253.60,258.70,258.102965864577504196,1787,51,461230.00,1297,72.58,21.40,-16.30
31-October-2019,264.00,270.00,250.50,261.05,258.706071142016581973,3739,66,967302.00,2579,68.98,19.50,-2.95
30-October-2019,289.95,289.95,241.30,251.55,259.928640934155043788,3083,184,801360.00,2302,74.67,48.65,-38.40
29-October-2019,299.95,299.95,256.10,271.55,270.541547277936962750,1047,46,283257.00,723,69.05,43.85,-28.40
27-October-2019,295.95,295.95,242.05,273.25,269.811688311688311688,308,18,83102.00,215,69.81,53.90,-22.70
25-October-2019,260.15,269.00,260.00,268.00,261.333333333333333333,27,4,7056.00,27,100.00,9.00,7.85
24-October-2019,260.00,269.95,260.00,264.50,266.789473684210526315,361,12,96311.00,361,100.00,9.95,4.50
23-October-2019,279.00,279.00,255.50,266.05,269.415741675075681130,991,28,266991.00,901,90.92,23.50,-12.95
22-October-2019,263.00,263.00,255.00,257.50,257.025138632162661737,2705,42,695253.00,2079,76.86,8.00,-5.50
18-October-2019,268.00,268.00,256.55,258.80,260.633333333333333333,390,27,101647.00,361,92.56,11.45,-9.20
17-October-2019,267.00,278.00,267.00,267.00,268.466666666666666666,30,4,8054.00,30,100.00,11.00,0.00
16-October-2019,260.05,279.80,260.05,275.00,273.818475191609519967,2479,23,678796.00,1700,68.58,19.75,14.95
15-October-2019,272.00,272.00,264.00,265.25,264.943217665615141955,1585,32,419935.00,1575,99.37,8.00,-6.75
14-October-2019,269.00,269.00,268.70,268.95,268.988814317673378076,2682,32,721428.00,2682,100.00,0.30,-0.05
11-October-2019,265.00,275.00,265.00,268.70,265.443925233644859813,214,6,56805.00,214,100.00,10.00,3.70
10-October-2019,265.55,265.55,265.55,265.55,265.521739130434782608,23,1,6107.00,23,100.00,0.00,0.00
9-October-2019,272.00,280.00,259.00,265.00,265.091534755677907777,1453,30,385178.00,1233,84.86,21.00,-7.00
7-October-2019,275.00,277.00,272.00,272.00,272.093896713615023474,426,8,115912.00,408,95.77,5.00,-3.00
4-October-2019,250.05,279.00,250.05,268.80,254.509355509355509355,481,29,122419.00,271,56.34,28.95,18.75
3-October-2019,275.05,275.05,241.10,257.90,254.647830233667143538,4194,81,1067993.00,2870,68.43,33.95,-17.15
1-October-2019,290.00,290.00,275.00,275.00,281.070936639118457300,1452,33,408115.00,1397,96.21,15.00,-15.00
30-September-2019,291.80,291.80,283.00,289.75,288.315789473684210526,1634,12,471108.00,1612,98.65,8.80,-2.05
27-September-2019,319.80,319.80,280.00,290.00,286.140519730510105871,1039,21,297300.00,797,76.71,39.80,-29.80
26-September-2019,282.05,285.95,280.00,283.00,281.478042659974905897,797,21,224338.00,647,81.18,5.95,0.95
25-September-2019,280.10,280.10,280.00,280.00,280.072727272727272727,275,5,77020.00,275,100.00,0.10,-0.10
24-September-2019,289.95,290.05,283.00,290.00,286.734955185659411011,781,20,223940.00,626,80.15,7.05,0.05
23-September-2019,309.80,309.80,280.00,288.80,291.130583409298085688,4388,96,1277481.00,3574,81.45,29.80,-21.00
20-September-2019,245.05,275.00,245.05,270.30,259.245198998051767325,7186,67,1862936.00,6808,94.74,29.95,25.25
19-September-2019,273.95,274.00,241.10,252.85,254.749457700650759219,1844,46,469758.00,1326,71.91,32.90,-21.10
18-September-2019,270.00,274.00,261.95,270.50,269.532786885245901639,732,17,197298.00,526,71.86,12.05,0.50
17-September-2019,301.95,301.95,252.00,257.85,261.212158054711246200,1645,37,429694.00,1450,88.15,49.95,-44.10
16-September-2019,250.05,261.00,250.05,261.00,256.178663239074550128,778,28,199307.00,678,87.15,10.95,10.95
13-September-2019,251.00,264.25,231.50,250.40,250.043478260869565217,529,21,132273.00,442,83.55,32.75,-0.60
12-September-2019,249.95,261.90,249.95,251.50,250.082011780697779791,2207,29,551931.00,2155,97.64,11.95,1.55
11-September-2019,231.90,239.00,231.90,238.00,232.637554585152838427,916,20,213096.00,850,92.79,7.10,6.10
9-September-2019,226.95,229.95,221.10,222.15,223.168000000000000000,500,21,111584.00,406,81.20,8.85,-4.80
6-September-2019,220.10,227.90,220.00,226.95,220.733532934131736526,334,17,73725.00,303,90.72,7.90,6.85
5-September-2019,229.95,230.00,224.55,224.55,227.692592592592592592,270,8,61477.00,250,92.59,5.45,-5.40
4-September-2019,239.95,240.00,229.00,229.00,231.976470588235294117,170,11,39436.00,150,88.24,11.00,-10.95
3-September-2019,223.95,224.00,217.60,217.65,220.700348432055749128,287,13,63341.00,207,72.13,6.40,-6.30
30-August-2019,228.00,228.00,224.50,225.65,227.288617886178861788,246,6,55913.00,246,100.00,3.50,-2.35
29-August-2019,220.00,229.00,220.00,229.00,228.712121212121212121,66,5,15095.00,64,96.97,9.00,9.00
28-August-2019,229.95,229.95,220.00,220.00,220.541984732824427480,393,11,86673.00,352,89.57,9.95,-9.95
27-August-2019,230.05,230.05,219.95,220.05,224.159748427672955974,1590,36,356414.00,1330,83.65,10.10,-10.00
26-August-2019,247.95,250.00,225.00,230.00,232.655199374511336982,5116,56,1190264.00,3679,71.91,25.00,-17.95
23-August-2019,222.10,230.00,215.00,224.00,228.273243801652892561,1936,17,441937.00,1418,73.24,15.00,1.90
22-August-2019,216.00,230.00,210.45,222.00,225.634615384615384615,208,9,46932.00,203,97.60,19.55,6.00
21-August-2019,224.95,224.95,220.05,220.05,222.190697674418604651,430,8,95542.00,430,100.00,4.90,-4.90
20-August-2019,220.10,232.00,217.00,218.10,220.528089887640449438,534,17,117762.00,522,97.75,15.00,-2.00
19-August-2019,230.00,259.90,220.00,225.00,227.612928348909657320,3852,68,876765.00,2571,66.74,39.90,-5.00
16-August-2019,226.00,237.90,225.05,231.00,229.422222222222222222,90,8,20648.00,50,55.56,12.85,5.00
14-August-2019,215.05,226.00,215.05,224.70,224.891714520098441345,1219,24,274143.00,1118,91.71,10.95,9.65
13-August-2019,242.00,242.00,225.10,226.00,233.845098039215686274,1020,16,238522.00,990,97.06,16.90,-16.00
9-August-2019,213.45,232.00,213.05,232.00,226.076923076923076923,676,13,152828.00,586,86.69,18.95,18.55
8-August-2019,222.00,222.00,211.00,212.10,217.193333333333333333,150,7,32579.00,90,60.00,11.00,-9.90
7-August-2019,220.00,220.00,210.00,220.00,219.836065573770491803,366,7,80460.00,366,100.00,10.00,0.00
6-August-2019,215.00,231.00,208.00,219.95,222.427466150870406189,517,57,114995.00,268,51.84,23.00,4.95
5-August-2019,207.00,215.70,201.05,208.60,208.417672621921776919,2071,58,431633.00,1843,88.99,14.65,1.60
2-August-2019,225.00,225.00,200.00,216.75,204.992246546781339588,15348,331,3146221.00,9141,59.56,25.00,-8.25
1-August-2019,236.00,253.90,210.20,227.00,224.966480446927374301,1253,14,281883.00,1152,91.94,43.70,-9.00
31-July-2019,235.00,237.00,224.05,235.00,230.332929782082324455,826,18,190255.00,750,90.80,12.95,0.00
30-July-2019,245.05,263.50,202.20,237.10,234.798058252427184466,515,37,120921.00,383,74.37,61.30,-7.95
29-July-2019,246.10,246.10,245.00,245.00,245.901515151515151515,660,5,162295.00,660,100.00,1.10,-1.10
26-July-2019,251.00,260.00,240.00,250.00,247.092136150234741784,1704,47,421045.00,1352,79.34,20.00,-1.00
25-July-2019,274.90,274.90,254.00,255.30,262.270462633451957295,281,12,73698.00,167,59.43,20.90,-19.60
24-July-2019,250.05,266.00,250.00,252.05,251.940590111642743221,2508,31,631867.00,2487,99.16,16.00,2.00
23-July-2019,267.85,267.85,250.40,266.40,261.034482758620689655,29,12,7570.00,21,72.41,17.45,-1.45
22-July-2019,250.05,258.30,240.00,251.95,250.207792207792207792,693,30,173394.00,655,94.52,18.30,1.90
19-July-2019,250.00,257.00,241.60,250.00,249.990057729313662604,3118,20,779469.00,3103,99.52,15.40,0.00
18-July-2019,250.00,262.00,250.00,250.10,251.881250000000000000,960,49,241806.00,657,68.44,12.00,0.10
17-July-2019,242.25,272.00,242.25,250.45,256.362759522641817884,6117,45,1568171.00,5879,96.11,29.75,8.20
16-July-2019,262.85,263.00,256.60,256.60,260.210247349823321554,566,11,147279.00,510,90.11,6.40,-6.25
15-July-2019,264.85,264.85,250.00,252.75,253.505184791278915182,3761,56,953433.00,3611,96.01,14.85,-12.10
12-July-2019,269.95,292.00,258.00,264.85,260.796043334903438530,4246,105,1107340.00,3293,77.56,34.00,-5.10
11-July-2019,275.05,279.00,265.50,278.90,269.358817533129459734,1962,91,528482.00,1529,77.93,13.50,3.85
10-July-2019,289.50,290.00,275.00,289.95,286.779582366589327146,2155,43,618010.00,1051,48.77,15.00,0.45
9-July-2019,269.00,283.00,267.00,276.00,273.069738480697384806,803,22,219275.00,631,78.58,16.00,7.00
8-July-2019,278.00,278.00,268.00,269.00,270.315018315018315018,546,14,147592.00,546,100.00,10.00,-9.00
5-July-2019,278.00,278.00,278.00,278.00,278.000000000000000000,236,3,65608.00,236,100.00,0.00,0.00
4-July-2019,277.50,278.00,275.00,278.00,277.440446650124069478,806,10,223617.00,806,100.00,3.00,0.50
3-July-2019,267.00,277.90,267.00,277.50,274.332908975175047740,1571,20,430977.00,1213,77.21,10.90,10.50
2-July-2019,265.10,273.95,265.10,267.00,269.644385026737967914,374,21,100847.00,354,94.65,8.85,1.90
1-July-2019,275.00,275.00,270.00,272.00,272.696750902527075812,277,11,75537.00,277,100.00,5.00,-3.00
28-June-2019,280.00,280.00,266.00,272.15,275.133047210300429184,699,23,192318.00,639,91.42,14.00,-7.85
27-June-2019,276.00,288.95,275.00,276.00,275.934895833333333333,384,20,105959.00,280,72.92,13.95,0.00
26-June-2019,279.90,279.90,273.50,276.45,274.355851569933396764,1051,14,288348.00,1048,99.71,6.40,-3.45
25-June-2019,255.00,283.95,255.00,263.75,266.645323741007194244,1390,32,370637.00,1368,98.42,28.95,8.75
24-June-2019,270.00,287.95,255.05,260.70,265.859674455237595169,7618,107,2025319.00,6907,90.67,32.90,-9.30
21-June-2019,287.75,287.75,270.10,273.10,276.282526475037821482,2644,39,730491.00,1470,55.60,17.65,-14.65
20-June-2019,284.50,284.90,275.20,275.95,276.884210526315789473,190,8,52608.00,178,93.68,9.70,-8.55
19-June-2019,280.50,289.95,270.05,275.00,276.610928961748633879,915,35,253099.00,540,59.02,19.90,-5.50
18-June-2019,280.00,295.00,280.00,290.00,289.285714285714285714,315,7,91125.00,315,100.00,15.00,10.00
17-June-2019,282.00,282.00,280.00,280.00,280.825791855203619909,442,9,124125.00,442,100.00,2.00,-2.00
14-June-2019,282.00,290.00,281.10,282.00,283.081521739130434782,736,10,208348.00,726,98.64,8.90,0.00
13-June-2019,285.00,290.00,285.00,288.00,288.118046971569839307,1618,8,466175.00,1618,100.00,5.00,3.00
12-June-2019,289.95,289.95,284.95,285.00,285.681578947368421052,760,22,217118.00,740,97.37,5.00,-4.95
11-June-2019,290.70,290.70,286.05,289.95,289.796056685150955021,1623,64,470339.00,1096,67.53,4.65,-0.75
10-June-2019,290.05,301.00,290.05,299.00,293.627329192546583850,161,6,47274.00,160,99.38,10.95,8.95
7-June-2019,297.95,297.95,297.95,297.95,297.944444444444444444,36,5,10726.00,35,97.22,0.00,0.00
6-June-2019,305.00,305.00,289.00,289.10,292.257666953281742619,3489,40,1019687.00,2765,79.25,16.00,-15.90
4-June-2019,305.00,305.00,291.20,300.00,301.381526104417670682,249,12,75044.00,248,99.60,13.80,-5.00
3-June-2019,295.05,305.00,295.00,302.00,303.979737783075089392,839,21,255039.00,782,93.21,10.00,6.95
31-May-2019,292.20,305.00,290.20,295.00,302.984152139461172741,631,14,191183.00,571,90.49,14.80,2.80
30-May-2019,302.00,302.00,294.00,302.00,301.044444444444444444,180,6,54188.00,180,100.00,8.00,0.00
29-May-2019,299.95,305.00,299.95,305.00,301.399230769230769230,1300,26,391819.00,1284,98.77,5.05,5.05
28-May-2019,298.00,298.00,287.00,290.00,292.632004735595895816,5068,47,1483059.00,5068,100.00,11.00,-8.00
27-May-2019,299.95,305.00,296.00,300.65,299.848309608540925266,2248,32,674059.00,1881,83.67,9.00,0.70
24-May-2019,281.00,305.00,281.00,295.00,288.972746331236897274,954,13,275680.00,947,99.27,24.00,14.00
23-May-2019,294.90,294.90,280.00,280.20,282.436619718309859154,1420,25,401060.00,1404,98.87,14.90,-14.70
22-May-2019,283.15,287.90,282.65,284.00,284.420930232558139534,430,17,122301.00,320,74.42,5.25,0.85
21-May-2019,300.00,300.00,281.50,282.50,289.137297297297297297,2775,39,802356.00,2133,76.86,18.50,-17.50
20-May-2019,290.05,306.00,290.05,294.30,297.307430791646430305,2059,35,612156.00,1372,66.63,15.95,4.25
17-May-2019,290.00,300.00,286.05,288.10,295.043902439024390243,410,10,120968.00,358,87.32,13.95,-1.90
16-May-2019,288.05,297.95,285.00,285.00,288.149006622516556291,302,15,87021.00,272,90.07,12.95,-3.05
15-May-2019,296.90,296.90,282.00,284.25,285.594877764842840512,859,11,245326.00,857,99.77,14.90,-12.65
14-May-2019,280.10,290.00,280.00,287.90,286.871641791044776119,335,15,96102.00,333,99.40,10.00,7.80
13-May-2019,285.75,288.70,280.00,280.90,281.966843501326259946,754,17,212603.00,714,94.69,8.70,-4.85
10-May-2019,284.95,287.00,280.50,285.75,284.761194029850746268,335,17,95395.00,290,86.57,6.50,0.80
9-May-2019,271.15,307.90,271.15,279.15,276.379680269246949936,4754,53,1313909.00,3155,66.37,36.75,8.00
8-May-2019,290.00,296.80,270.00,276.05,277.768483618440127573,6898,62,1916047.00,6116,88.66,26.80,-13.95
7-May-2019,274.00,294.00,274.00,289.95,286.887487875848690591,1031,28,295781.00,823,79.83,20.00,15.95
6-May-2019,304.90,304.90,270.00,274.75,278.008854394403148229,18296,167,5086450.00,16269,88.92,34.90,-30.15
3-May-2019,307.00,307.00,285.00,286.50,291.367760312269226711,18958,240,5523750.00,16746,88.33,22.00,-20.50
2-May-2019,320.00,320.00,293.10,296.15,299.546197933778702588,27393,331,8205469.00,22156,80.88,26.90,-23.85
30-April-2019,325.00,325.00,321.00,321.60,324.196808510638297872,1128,32,365694.00,1026,90.96,4.00,-3.40
26-April-2019,340.00,340.00,320.00,324.30,321.789615643964935940,13347,132,4294926.00,10100,75.67,20.00,-15.70
25-April-2019,322.05,335.00,322.05,334.50,324.303501945525291828,1799,23,583422.00,1694,94.16,12.95,12.45
24-April-2019,334.90,335.00,328.10,334.95,334.912343470483005366,1118,16,374432.00,1118,100.00,6.90,0.05
23-April-2019,333.00,334.95,320.00,329.60,321.931258549931600547,23392,97,7530616.00,20188,86.30,14.95,-3.40
22-April-2019,348.95,348.95,330.05,332.35,331.814705882352941176,340,12,112817.00,285,83.82,18.90,-16.60
18-April-2019,344.50,344.50,335.00,335.00,335.096446700507614213,197,7,66014.00,195,98.98,9.50,-9.50
16-April-2019,348.85,348.90,335.00,335.10,341.111776447105788423,501,18,170897.00,455,90.82,13.90,-13.75
15-April-2019,333.00,335.00,333.00,335.00,333.724064925899788285,1417,12,472887.00,1417,100.00,2.00,2.00
12-April-2019,323.30,336.50,316.05,333.90,322.711614730878186968,3530,45,1139172.00,2250,63.74,20.45,10.60
11-April-2019,347.95,347.95,328.00,335.05,330.962913907284768211,755,15,249877.00,753,99.74,19.95,-12.90
10-April-2019,334.20,334.20,321.10,326.85,329.370370370370370370,297,14,97823.00,269,90.57,13.10,-7.35
9-April-2019,318.25,330.95,318.10,320.20,323.168241965973534971,529,16,170956.00,401,75.80,12.85,1.95
8-April-2019,352.00,352.00,315.00,325.00,323.936234913997909341,31569,78,10226343.00,30526,96.70,37.00,-27.00
5-April-2019,347.95,347.95,341.80,341.80,344.500000000000000000,2,2,689.00,1,50.00,6.15,-6.15
4-April-2019,354.00,354.00,332.00,334.40,334.451388888888888888,432,14,144483.00,306,70.83,22.00,-19.60
3-April-2019,334.00,342.00,334.00,338.95,336.984591679506933744,1298,28,437406.00,1217,93.76,8.00,4.95
2-April-2019,320.55,334.00,320.55,330.45,329.716052702339338531,3719,25,1226214.00,3608,97.02,13.45,9.90
1-April-2019,338.00,338.00,320.00,325.70,326.994328922495274102,529,26,172980.00,443,83.74,18.00,-12.30
29-March-2019,333.95,333.95,317.00,317.20,320.946643717728055077,581,23,186470.00,525,90.36,16.95,-16.75
28-March-2019,324.90,329.30,310.00,315.00,313.500000000000000000,13560,150,4251060.00,10525,77.62,19.30,-9.90
27-March-2019,320.05,330.30,315.00,318.70,319.435122197026958931,3969,61,1267838.00,3466,87.33,15.30,-1.35
26-March-2019,310.05,329.75,310.05,328.65,328.478515625000000000,512,13,168181.00,321,62.70,19.70,18.60
25-March-2019,336.00,336.00,311.10,315.00,321.427221460143270842,6561,71,2108884.00,6382,97.27,24.90,-21.00
22-March-2019,338.95,344.00,334.00,336.20,336.739130434782608695,644,14,216860.00,644,100.00,10.00,-2.75
20-March-2019,326.00,352.85,326.00,341.45,339.611234294161123429,1353,26,459494.00,1346,99.48,26.85,15.45
19-March-2019,316.20,342.90,316.20,340.05,333.506930006930006930,2886,57,962501.00,2132,73.87,26.70,23.85
18-March-2019,319.90,334.95,310.05,326.35,326.782738095238095238,6384,103,2086181.00,4476,70.11,24.90,6.45
15-March-2019,329.95,331.05,298.00,301.10,308.425694225116007871,41161,453,12695110.00,35474,86.18,33.05,-28.85
14-March-2019,325.00,338.90,320.00,325.75,327.200123724095267553,3233,93,1057838.00,3087,95.48,18.90,0.75
13-March-2019,344.50,344.50,314.00,315.10,320.200757663255642050,43291,333,13861811.00,40013,92.43,30.50,-29.40
12-March-2019,348.00,384.70,330.00,331.90,336.539238679415478982,11086,179,3730874.00,10412,93.92,54.70,-16.10
11-March-2019,350.00,350.00,339.95,349.90,341.053787047200878155,5466,87,1864200.00,5266,96.34,10.05,-0.10
8-March-2019,341.10,358.95,341.10,352.75,351.042925278219395866,629,22,220806.00,530,84.26,17.85,11.65
7-March-2019,351.00,357.00,351.00,352.15,352.408284023668639053,1859,33,655127.00,1837,98.82,6.00,1.15
6-March-2019,346.00,357.95,334.30,349.95,344.651228733459357277,6348,105,2187846.00,5992,94.39,23.65,3.95
5-March-2019,384.95,384.95,340.05,350.65,357.110813226094727435,1119,63,399607.00,787,70.33,44.90,-34.30
1-March-2019,315.50,343.85,315.00,333.50,333.537500000000000000,480,32,160098.00,439,91.46,28.85,18.00
28-February-2019,315.40,324.95,315.00,317.65,318.672463768115942028,345,15,109942.00,285,82.61,9.95,2.25
27-February-2019,319.50,325.00,315.00,317.40,318.748062015503875968,774,29,246711.00,739,95.48,10.00,-2.10
26-February-2019,319.00,324.90,319.00,319.20,319.807909604519774011,531,37,169818.00,492,92.66,5.90,0.20
25-February-2019,320.00,322.95,319.00,320.00,320.015267175572519083,393,18,125766.00,369,93.89,3.95,0.00
22-February-2019,306.60,316.80,306.60,316.10,314.263374485596707818,243,11,76366.00,193,79.42,10.20,9.50
21-February-2019,313.00,317.00,313.00,317.00,314.708894878706199460,371,18,116757.00,356,95.96,4.00,4.00
20-February-2019,321.95,324.50,305.00,312.45,309.528251121076233183,2230,63,690248.00,1784,80.00,19.50,-9.50
19-February-2019,308.05,313.50,308.05,308.40,309.125817622162370142,2599,38,803418.00,2439,93.84,5.45,0.35
18-February-2019,322.00,329.95,308.00,308.75,312.722635889798957557,2686,56,839973.00,2346,87.34,21.95,-13.25
15-February-2019,316.00,324.75,308.00,316.50,311.598165137614678899,4360,69,1358568.00,3869,88.74,16.75,0.50
14-February-2019,315.05,323.50,307.70,316.00,312.673835125448028673,837,48,261708.00,716,85.54,15.80,0.95
13-February-2019,322.00,322.00,316.00,316.45,318.065703022339027595,761,31,242048.00,760,99.87,6.00,-5.55
12-February-2019,323.00,323.90,316.05,316.50,320.512969588550983899,2236,61,716667.00,2184,97.67,7.85,-6.50
11-February-2019,324.00,340.00,310.00,317.70,318.708896396396396396,3552,92,1132054.00,3045,85.73,30.00,-6.30
8-February-2019,312.25,348.75,312.25,335.15,336.749821300929235167,1399,53,471113.00,1318,94.21,36.50,22.90
7-February-2019,332.00,345.00,332.00,342.05,338.927877947295423023,721,31,244367.00,602,83.50,13.00,10.05
6-February-2019,326.50,340.00,326.50,335.85,334.237571157495256166,2635,31,880716.00,2620,99.43,13.50,9.35
5-February-2019,342.70,342.95,326.00,326.15,329.300820419325432999,2194,56,722486.00,1776,80.95,16.95,-16.55
4-February-2019,327.00,334.70,327.00,328.80,329.778452200303490136,659,27,217324.00,391,59.33,7.70,1.80
1-February-2019,335.00,335.00,325.00,326.10,331.273972602739726027,876,50,290196.00,520,59.36,10.00,-8.90
31-January-2019,322.20,328.70,319.95,322.00,321.394736842105263157,570,35,183195.00,450,78.95,8.75,-0.20
30-January-2019,320.00,331.90,310.55,321.30,318.009130434782608695,2300,117,731421.00,1915,83.26,21.35,1.30
29-January-2019,329.90,335.00,319.10,320.35,323.802345636426353915,2899,73,938703.00,2315,79.86,15.90,-9.55
28-January-2019,330.05,338.00,310.00,321.30,314.170916141541444498,10315,259,3240673.00,9829,95.29,28.00,-8.75
25-January-2019,335.15,335.15,327.00,334.35,332.669232413940560188,4677,125,1555894.00,3982,85.14,8.15,-0.80
24-January-2019,343.50,344.50,333.20,337.55,338.729877216916780354,733,54,248289.00,462,63.03,11.30,-5.95
23-January-2019,336.00,344.00,331.00,343.45,337.705187130663164806,1523,58,514325.00,1095,71.90,13.00,7.45
22-January-2019,349.70,349.70,315.00,326.00,331.548346588530766010,4778,113,1584138.00,4344,90.92,34.70,-23.70
21-January-2019,340.30,352.00,335.00,337.20,340.277155084573058895,4907,123,1669740.00,4457,90.83,17.00,-3.10
18-January-2019,351.00,352.00,339.00,339.90,340.690108778143182393,3953,122,1346748.00,3776,95.52,13.00,-11.10
17-January-2019,345.15,351.95,345.00,347.45,347.796900489396411092,1226,49,426399.00,754,61.50,6.95,2.30
16-January-2019,347.10,366.90,345.10,346.75,348.030567685589519650,2748,55,956388.00,2418,87.99,21.80,-0.35
15-January-2019,350.10,363.00,345.30,359.10,354.725510738606600314,9545,79,3385855.00,3787,39.68,17.70,9.00
14-January-2019,354.00,354.00,345.00,350.55,347.877262443438914027,1768,53,615047.00,1116,63.12,9.00,-3.45
11-January-2019,351.75,359.00,341.00,351.20,348.435176790571169537,1103,99,384324.00,870,78.88,18.00,-0.55
10-January-2019,345.00,356.00,340.00,340.55,343.451896813353566009,3295,89,1131674.00,3104,94.20,16.00,-4.45
