Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-September-2019,20.05,21.10,20.05,21.10,20.145454545454545454,55,2,1108.00,55,100.00,1.05,1.05
4-September-2019,21.10,21.10,21.10,21.10,21.100000000000000000,100,1,2110.00,100,100.00,0.00,0.00
30-August-2019,22.20,22.20,22.20,22.20,22.200000000000000000,100,1,2220.00,100,100.00,0.00,0.00
29-August-2019,23.30,23.30,23.30,23.30,23.000000000000000000,2,1,46.00,2,100.00,0.00,0.00
27-August-2019,20.85,22.80,20.85,22.80,21.400000000000000000,35,4,749.00,35,100.00,1.95,1.95
20-August-2019,20.85,21.90,20.85,21.90,21.350000000000000000,20,4,427.00,20,100.00,1.05,1.05
19-August-2019,21.90,21.90,21.90,21.90,21.866666666666666666,15,2,328.00,15,100.00,0.00,0.00
16-August-2019,23.05,23.05,23.05,23.05,23.000000000000000000,1,1,23.00,1,100.00,0.00,0.00
13-August-2019,23.60,24.40,22.15,22.15,22.226666666666666666,525,4,11669.00,525,100.00,2.25,-1.45
9-August-2019,23.30,23.30,23.30,23.30,23.299946246192438631,5581,3,130037.00,5581,100.00,0.00,0.00
7-August-2019,24.50,24.50,24.50,24.50,24.500000000000000000,90,1,2205.00,90,100.00,0.00,0.00
6-August-2019,25.75,28.45,25.75,25.75,25.784025559105431309,3130,13,80704.00,3000,95.85,2.70,0.00
29-July-2019,27.10,27.10,27.10,27.10,27.000000000000000000,5,1,135.00,5,100.00,0.00,0.00
26-July-2019,25.85,25.85,25.85,25.85,25.840000000000000000,50,3,1292.00,50,100.00,0.00,0.00
22-July-2019,27.20,27.20,27.20,27.20,27.200000000000000000,100,1,2720.00,100,100.00,0.00,0.00
19-July-2019,25.95,25.95,25.95,25.95,25.950000000000000000,20,1,519.00,20,100.00,0.00,0.00
16-July-2019,27.30,27.30,27.30,27.30,27.200000000000000000,5,1,136.00,5,100.00,0.00,0.00
15-July-2019,26.00,26.00,26.00,26.00,26.000000000000000000,5,1,130.00,5,100.00,0.00,0.00
12-July-2019,24.90,24.90,24.85,24.90,24.875000000000000000,200,3,4975.00,100,50.00,0.05,0.00
3-July-2019,22.90,25.25,22.90,25.25,23.109090909090909090,55,2,1271.00,55,100.00,2.35,2.35
1-July-2019,26.60,26.60,24.10,24.10,26.363636363636363636,11,2,290.00,11,100.00,2.50,-2.50
28-June-2019,25.35,25.35,25.35,25.35,25.200000000000000000,5,1,126.00,5,100.00,0.00,0.00
27-June-2019,24.25,24.25,21.95,24.20,24.000000000000000000,11,3,264.00,11,100.00,2.30,-0.05
26-June-2019,23.10,23.10,23.10,23.10,23.000000000000000000,5,1,115.00,5,100.00,0.00,0.00
25-June-2019,20.30,22.35,20.30,22.00,20.346570397111913357,277,5,5636.00,275,99.28,2.05,1.70
24-June-2019,21.35,21.35,21.35,21.35,21.350000000000000000,100,2,2135.00,100,100.00,0.00,0.00
20-June-2019,22.55,22.55,22.40,22.45,22.449315068493150684,2555,6,57358.00,2555,100.00,0.15,-0.10
14-June-2019,21.50,21.50,21.50,21.50,21.500000000000000000,300,1,6450.00,300,100.00,0.00,0.00
13-June-2019,22.60,22.60,22.60,22.60,22.000000000000000000,1,1,22.00,1,100.00,0.00,0.00
12-June-2019,23.75,23.75,23.75,23.75,23.666666666666666666,3,2,71.00,3,100.00,0.00,0.00
11-June-2019,25.00,25.00,25.00,25.00,25.000000000000000000,2,1,50.00,2,100.00,0.00,0.00
10-June-2019,25.75,25.75,25.75,25.75,25.700000000000000000,10,1,257.00,10,100.00,0.00,0.00
4-June-2019,24.60,24.60,24.60,24.60,24.600000000000000000,10,1,246.00,10,100.00,0.00,0.00
31-May-2019,23.50,23.50,23.50,23.50,23.333333333333333333,3,3,70.00,3,100.00,0.00,0.00
20-May-2019,24.70,24.70,24.70,24.70,24.666666666666666666,9,1,222.00,9,100.00,0.00,0.00
26-April-2019,27.25,27.25,26.00,26.00,26.961538461538461538,130,3,3505.00,130,100.00,1.25,-1.25
2-April-2019,27.00,27.50,26.00,26.00,26.605000000000000000,1000,5,26605.00,1000,100.00,1.50,-1.00
1-April-2019,26.20,26.20,26.20,26.20,26.200000000000000000,10,2,262.00,10,100.00,0.00,0.00
27-March-2019,23.50,25.00,23.50,25.00,24.925000000000000000,200,3,4985.00,200,100.00,1.50,1.50
25-March-2019,25.00,25.00,24.70,24.70,24.850000000000000000,20,2,497.00,20,100.00,0.30,-0.30
13-March-2019,22.00,23.85,22.00,23.85,22.081250000000000000,640,12,14132.00,640,100.00,1.85,1.85
12-March-2019,22.75,22.75,22.75,22.75,22.700000000000000000,10,1,227.00,10,100.00,0.00,0.00
28-February-2019,21.75,21.75,21.75,21.75,21.750000000000000000,100,1,2175.00,100,100.00,0.00,0.00
26-February-2019,21.75,21.75,21.75,21.75,21.750000000000000000,500,1,10875.00,500,100.00,0.00,0.00
15-February-2019,20.75,20.75,20.75,20.75,20.700000000000000000,10,1,207.00,10,100.00,0.00,0.00
31-January-2019,19.00,20.00,19.00,19.85,19.836820083682008368,239,5,4741.00,239,100.00,1.00,0.85
16-January-2019,22.00,22.00,20.00,20.00,20.666666666666666666,30,2,620.00,30,100.00,2.00,-2.00
11-January-2019,21.00,21.00,21.00,21.00,21.000000000000000000,45,2,945.00,45,100.00,0.00,0.00
10-January-2019,20.25,20.25,20.25,20.25,20.200000000000000000,10,1,202.00,10,100.00,0.00,0.00
