Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-September-2019,1.63,1.63,1.62,1.62,1.620634920634920634,630,7,1021.00,630,100.00,0.01,-0.01
6-September-2019,1.58,1.58,1.56,1.56,1.571988246816846229,1021,7,1605.00,1021,100.00,0.02,-0.02
5-September-2019,1.45,1.51,1.45,1.51,1.475728155339805825,1030,5,1520.00,1030,100.00,0.06,0.06
4-September-2019,1.52,1.52,1.47,1.52,1.472108843537414965,735,5,1082.00,735,100.00,0.05,0.00
3-September-2019,1.45,1.45,1.45,1.45,1.449815043156596794,4055,7,5879.00,4055,100.00,0.00,0.00
30-August-2019,1.52,1.52,1.52,1.52,1.520000000000000000,1000,2,1520.00,1000,100.00,0.00,0.00
29-August-2019,1.60,1.60,1.59,1.59,1.590291262135922330,1030,3,1638.00,1030,100.00,0.01,-0.01
28-August-2019,1.55,1.55,1.55,1.55,1.550000000000000000,2000,4,3100.00,2000,100.00,0.00,0.00
27-August-2019,1.50,1.50,1.43,1.49,1.486885245901639344,610,6,907.00,610,100.00,0.07,-0.01
26-August-2019,1.50,1.50,1.43,1.43,1.486956521739130434,115,3,171.00,115,100.00,0.07,-0.07
23-August-2019,1.50,1.50,1.50,1.50,1.500000000000000000,36,3,54.00,36,100.00,0.00,0.00
22-August-2019,1.57,1.57,1.57,1.57,1.500000000000000000,10,1,15.00,10,100.00,0.00,0.00
21-August-2019,1.65,1.65,1.65,1.65,1.600000000000000000,15,1,24.00,15,100.00,0.00,0.00
20-August-2019,1.73,1.73,1.73,1.73,1.700000000000000000,20,1,34.00,20,100.00,0.00,0.00
16-August-2019,1.82,1.82,1.82,1.82,1.800000000000000000,40,1,72.00,40,100.00,0.00,0.00
14-August-2019,1.91,1.91,1.91,1.91,1.907894736842105263,152,2,290.00,152,100.00,0.00,0.00
13-August-2019,2.01,2.01,2.01,2.01,2.000000000000000000,20,1,40.00,20,100.00,0.00,0.00
9-August-2019,2.11,2.11,2.11,2.11,2.088888888888888888,45,1,94.00,45,100.00,0.00,0.00
7-August-2019,2.22,2.22,2.22,2.22,2.220000000000000000,1000,2,2220.00,1000,100.00,0.00,0.00
5-August-2019,2.33,2.33,2.33,2.33,2.330000000000000000,100,1,233.00,100,100.00,0.00,0.00
26-July-2019,2.45,2.45,2.45,2.45,2.450000000000000000,20,1,49.00,20,100.00,0.00,0.00
24-July-2019,2.27,2.35,2.27,2.35,2.273076923076923076,1040,3,2364.00,1040,100.00,0.08,0.08
23-July-2019,2.38,2.38,2.38,2.38,2.380000000000000000,1000,2,2380.00,1000,100.00,0.00,0.00
22-July-2019,2.29,2.29,2.29,2.29,2.200000000000000000,10,1,22.00,10,100.00,0.00,0.00
19-July-2019,2.22,2.22,2.22,2.22,2.219801980198019801,2020,4,4484.00,2020,100.00,0.00,0.00
18-July-2019,2.33,2.33,2.33,2.33,2.320000000000000000,50,1,116.00,50,100.00,0.00,0.00
16-July-2019,2.37,2.37,2.37,2.37,2.350000000000000000,20,1,47.00,20,100.00,0.00,0.00
15-July-2019,2.49,2.49,2.49,2.49,2.466666666666666666,30,1,74.00,30,100.00,0.00,0.00
11-July-2019,2.55,2.55,2.46,2.46,2.480000000000000000,200,3,496.00,200,100.00,0.09,-0.09
10-July-2019,2.49,2.49,2.49,2.49,2.480000000000000000,50,1,124.00,50,100.00,0.00,0.00
9-July-2019,2.52,2.52,2.40,2.40,2.474358974358974358,78,2,193.00,78,100.00,0.12,-0.12
8-July-2019,2.40,2.40,2.40,2.40,2.400000000000000000,50,1,120.00,50,100.00,0.00,0.00
3-July-2019,2.26,2.35,2.26,2.34,2.269911504424778761,1130,6,2565.00,1080,95.58,0.09,0.08
2-July-2019,2.45,2.45,2.37,2.37,2.370588235294117647,340,4,806.00,330,97.06,0.08,-0.08
28-June-2019,2.49,2.49,2.49,2.49,2.489430894308943089,1230,6,3062.00,1230,100.00,0.00,0.00
27-June-2019,2.49,2.59,2.46,2.55,2.494230769230769230,1560,8,3891.00,1550,99.36,0.13,0.06
26-June-2019,2.44,2.50,2.34,2.49,2.381020768890852850,9052,11,21553.00,6152,67.96,0.16,0.05
25-June-2019,2.30,2.49,2.30,2.45,2.350000000000000000,1220,8,2867.00,750,61.48,0.19,0.15
24-June-2019,2.33,2.55,2.33,2.40,2.341038525963149078,2985,14,6988.00,2985,100.00,0.22,0.07
21-June-2019,2.45,2.45,2.45,2.45,2.449101796407185628,501,2,1227.00,501,100.00,0.00,0.00
20-June-2019,2.57,2.57,2.57,2.57,2.570000000000000000,200,1,514.00,200,100.00,0.00,0.00
14-June-2019,2.70,2.70,2.70,2.70,2.700000000000000000,100,1,270.00,100,100.00,0.00,0.00
13-June-2019,2.57,2.73,2.57,2.73,2.602000000000000000,500,3,1301.00,500,100.00,0.16,0.16
12-June-2019,2.61,2.61,2.60,2.60,2.606172839506172839,810,3,2111.00,810,100.00,0.01,-0.01
11-June-2019,2.75,2.75,2.61,2.73,2.739726027397260273,1825,6,5000.00,1825,100.00,0.14,-0.02
10-June-2019,2.74,2.74,2.74,2.74,2.740000000000000000,100,1,274.00,100,100.00,0.00,0.00
4-June-2019,2.75,2.75,2.75,2.75,2.749501661129568106,1505,2,4138.00,1505,100.00,0.00,0.00
31-May-2019,2.62,2.85,2.62,2.85,2.800000000000000000,360,3,1008.00,360,100.00,0.23,0.23
30-May-2019,2.75,2.75,2.75,2.75,2.750000000000000000,2400,3,6600.00,2400,100.00,0.00,0.00
28-May-2019,2.70,2.70,2.70,2.70,2.600000000000000000,5,1,13.00,5,100.00,0.00,0.00
27-May-2019,2.57,2.64,2.57,2.64,2.578021978021978021,1365,3,3519.00,1365,100.00,0.07,0.07
23-May-2019,2.70,2.70,2.70,2.70,2.600000000000000000,5,1,13.00,5,100.00,0.00,0.00
22-May-2019,2.70,2.70,2.70,2.70,2.700000000000000000,100,1,270.00,100,100.00,0.00,0.00
20-May-2019,2.75,2.76,2.70,2.76,2.755839057899901864,5095,8,14041.00,5095,100.00,0.06,0.01
17-May-2019,2.75,2.75,2.75,2.75,2.750000000000000000,100,1,275.00,100,100.00,0.00,0.00
14-May-2019,2.65,2.65,2.65,2.65,2.600000000000000000,10,1,26.00,10,100.00,0.00,0.00
13-May-2019,2.76,2.76,2.64,2.64,2.695920889987639060,4045,14,10905.00,4045,100.00,0.12,-0.12
10-May-2019,2.94,2.94,2.77,2.77,2.935323383084577114,201,3,590.00,201,100.00,0.17,-0.17
9-May-2019,2.81,2.95,2.68,2.91,2.917677089980855137,4701,10,13716.00,4701,100.00,0.27,0.10
8-May-2019,2.81,2.81,2.81,2.81,2.800000000000000000,45,1,126.00,45,100.00,0.00,0.00
7-May-2019,2.80,3.07,2.80,2.81,2.808171137997545151,5703,9,16015.00,5703,100.00,0.27,0.01
6-May-2019,2.94,2.94,2.94,2.94,2.940000000000000000,500,4,1470.00,500,100.00,0.00,0.00
3-May-2019,2.80,2.80,2.80,2.80,2.800000000000000000,210,2,588.00,210,100.00,0.00,0.00
2-May-2019,2.72,2.94,2.72,2.94,2.867722289890377588,4105,12,11772.00,4105,100.00,0.22,0.22
30-April-2019,2.80,2.80,2.80,2.80,2.800000000000000000,300,1,840.00,300,100.00,0.00,0.00
26-April-2019,2.95,2.95,2.90,2.90,2.947619047619047619,1050,2,3095.00,1050,100.00,0.05,-0.05
25-April-2019,3.05,3.15,2.95,2.95,3.062590135563888087,3467,5,10618.00,3467,100.00,0.20,-0.10
23-April-2019,3.05,3.05,3.05,3.05,3.050000000000000000,1500,2,4575.00,1500,100.00,0.00,0.00
22-April-2019,3.05,3.05,3.03,3.05,3.048238654395430022,3151,7,9605.00,3151,100.00,0.02,0.00
18-April-2019,3.00,3.18,2.98,3.18,3.000553525960367541,9033,15,27104.00,9033,100.00,0.20,0.18
16-April-2019,3.38,3.39,3.11,3.11,3.131348511383537653,1713,5,5364.00,1713,100.00,0.28,-0.27
15-April-2019,3.40,3.40,3.23,3.23,3.315000000000000000,1000,6,3315.00,1000,100.00,0.17,-0.17
12-April-2019,3.40,3.50,3.23,3.40,3.358638743455497382,382,9,1283.00,382,100.00,0.27,0.00
11-April-2019,3.40,3.40,3.40,3.40,3.400000000000000000,400,5,1360.00,400,100.00,0.00,0.00
10-April-2019,3.45,3.45,3.45,3.45,3.000000000000000000,2,1,6.00,2,100.00,0.00,0.00
9-April-2019,3.45,3.50,3.45,3.50,3.460000000000000000,100,2,346.00,100,100.00,0.05,0.05
8-April-2019,3.43,3.43,3.20,3.43,3.223826714801444043,554,9,1786.00,554,100.00,0.23,0.00
5-April-2019,3.35,3.35,3.35,3.35,3.350000000000000000,100,1,335.00,100,100.00,0.00,0.00
4-April-2019,3.21,3.21,3.21,3.21,3.209090909090909090,110,2,353.00,110,100.00,0.00,0.00
3-April-2019,3.29,3.45,3.26,3.28,3.268244575936883629,1014,5,3314.00,1014,100.00,0.19,-0.01
2-April-2019,3.55,3.55,3.26,3.29,3.471428571428571428,140,4,486.00,140,100.00,0.29,-0.26
1-April-2019,3.10,3.39,3.10,3.39,3.297641410978918806,9582,21,31598.00,9582,100.00,0.29,0.29
29-March-2019,3.02,3.23,3.02,3.23,3.120987654320987654,405,5,1264.00,405,100.00,0.21,0.21
28-March-2019,3.32,3.32,3.05,3.08,3.174294562973158981,5812,12,18449.00,5812,100.00,0.27,-0.24
27-March-2019,3.30,3.49,3.17,3.17,3.210124505012307802,56062,26,179966.00,56062,100.00,0.32,-0.13
26-March-2019,3.50,3.50,3.33,3.33,3.381298229686790739,6609,12,22347.00,6609,100.00,0.17,-0.17
25-March-2019,3.48,3.83,3.47,3.50,3.528972303206997084,5488,12,19367.00,5488,100.00,0.36,0.02
22-March-2019,3.65,3.65,3.65,3.65,3.649989170457006714,4617,9,16852.00,4617,100.00,0.00,0.00
20-March-2019,3.56,3.88,3.52,3.83,3.705168539325842696,8900,14,32976.00,8900,100.00,0.36,0.27
19-March-2019,3.70,3.70,3.70,3.70,3.696517412935323383,201,3,743.00,201,100.00,0.00,0.00
18-March-2019,4.09,4.09,3.89,3.89,3.977777777777777777,450,4,1790.00,450,100.00,0.20,-0.20
15-March-2019,4.09,4.09,4.09,4.09,4.089613034623217922,2455,9,10040.00,2455,100.00,0.00,0.00
14-March-2019,4.50,4.52,4.30,4.30,4.476301930953774136,10254,9,45900.00,10254,100.00,0.22,-0.20
13-March-2019,4.96,4.98,4.52,4.52,4.745173745173745173,17094,28,81114.00,16025,93.75,0.46,-0.44
12-March-2019,4.74,4.75,4.50,4.75,4.748640395521302893,34385,28,163282.00,25680,74.68,0.25,0.01
11-March-2019,4.53,4.53,4.53,4.53,4.529995077009634995,28438,15,128824.00,28438,100.00,0.00,0.00
8-March-2019,4.56,4.56,4.14,4.32,4.505070993914807302,58667,79,264299.00,52672,89.78,0.42,-0.24
7-March-2019,4.35,4.35,4.35,4.35,4.349980023971234518,2503,6,10888.00,2503,100.00,0.00,0.00
6-March-2019,4.15,4.15,4.15,4.15,4.148387096774193548,310,4,1286.00,310,100.00,0.00,0.00
5-March-2019,3.95,3.96,3.95,3.96,3.955041746949261400,1557,6,6158.00,1557,100.00,0.01,0.01
1-March-2019,3.78,3.78,3.78,3.78,3.780000000000000000,2400,6,9072.00,2400,100.00,0.00,0.00
28-February-2019,3.60,3.60,3.60,3.60,3.599798132727731516,3963,4,14266.00,3963,100.00,0.00,0.00
27-February-2019,3.40,3.43,3.40,3.43,3.417307692307692307,2600,7,8885.00,2600,100.00,0.03,0.03
26-February-2019,3.27,3.27,2.98,3.27,3.193737284873810963,36374,33,116169.00,28809,79.20,0.29,0.00
25-February-2019,3.12,3.12,2.98,3.12,3.057193136823581170,13638,18,41694.00,13638,100.00,0.14,0.00
22-February-2019,2.98,2.98,2.98,2.98,2.980000000000000000,500,2,1490.00,500,100.00,0.00,0.00
21-February-2019,2.84,2.84,2.84,2.84,2.840000000000000000,1100,5,3124.00,1100,100.00,0.00,0.00
20-February-2019,2.71,2.71,2.71,2.71,2.000000000000000000,1,1,2.00,1,100.00,0.00,0.00
19-February-2019,2.59,2.59,2.59,2.59,2.571428571428571428,21,1,54.00,21,100.00,0.00,0.00
18-February-2019,2.49,2.49,2.28,2.47,2.396418732782369146,3630,13,8699.00,3530,97.25,0.21,-0.02
15-February-2019,2.40,2.40,2.35,2.39,2.398494825964252116,5315,5,12748.00,5315,100.00,0.05,-0.01
14-February-2019,2.49,2.49,2.32,2.42,2.350234741784037558,1065,6,2503.00,1065,100.00,0.17,-0.07
13-February-2019,2.49,2.49,2.29,2.44,2.351631477927063339,2605,16,6126.00,2304,88.45,0.20,-0.05
12-February-2019,2.25,2.47,2.25,2.41,2.330155271043312448,7342,35,17108.00,4500,61.29,0.22,0.16
11-February-2019,2.36,2.36,2.36,2.36,2.359927879197656073,8874,25,20942.00,8870,99.95,0.00,0.00
8-February-2019,2.48,2.48,2.48,2.48,2.479956896551724137,4640,6,11507.00,4640,100.00,0.00,0.00
7-February-2019,2.61,2.61,2.61,2.61,2.610000000000000000,700,5,1827.00,700,100.00,0.00,0.00
6-February-2019,2.74,2.74,2.74,2.74,2.738709677419354838,310,3,849.00,310,100.00,0.00,0.00
5-February-2019,2.88,2.88,2.88,2.88,2.878787878787878787,330,4,950.00,330,100.00,0.00,0.00
4-February-2019,3.03,3.03,3.03,3.03,3.028909329829172141,761,6,2305.00,761,100.00,0.00,0.00
1-February-2019,3.18,3.18,3.18,3.18,3.179424372320881812,1633,8,5192.00,1633,100.00,0.00,0.00
31-January-2019,3.34,3.34,3.34,3.34,3.339948453608247422,15520,17,51836.00,15520,100.00,0.00,0.00
30-January-2019,3.51,3.51,3.51,3.51,3.509939898289412852,4326,21,15184.00,4326,100.00,0.00,0.00
29-January-2019,4.30,4.30,3.90,3.90,3.924991647176745740,23944,25,93980.00,23941,99.99,0.40,-0.40
28-January-2019,4.35,4.35,4.05,4.33,4.224650349650349650,1144,9,4833.00,1121,97.99,0.30,-0.02
25-January-2019,4.45,4.45,4.11,4.20,4.225247524752475247,404,10,1707.00,354,87.62,0.34,-0.25
24-January-2019,4.66,4.66,4.20,4.34,4.346349745331069609,2356,36,10240.00,1675,71.10,0.46,-0.32
23-January-2019,4.39,4.50,4.24,4.24,4.301714285714285714,1750,9,7528.00,1456,83.20,0.26,-0.15
22-January-2019,4.59,4.59,4.14,4.19,4.213474955742996980,9603,15,40462.00,8203,85.42,0.45,-0.40
21-January-2019,4.50,4.60,4.50,4.60,4.499901787468080927,5091,8,22909.00,5090,99.98,0.10,0.10
18-January-2019,5.00,5.00,4.49,4.50,4.659571872903579923,16397,33,76403.00,14116,86.09,0.51,-0.50
17-January-2019,5.10,5.10,4.70,4.95,4.757763975155279503,322,4,1532.00,250,77.64,0.40,-0.15
16-January-2019,4.70,4.70,4.70,4.70,4.700000000000000000,200,1,940.00,200,100.00,0.00,0.00
15-January-2019,4.70,4.75,4.70,4.75,4.700000000000000000,10,2,47.00,5,50.00,0.05,0.05
11-January-2019,4.81,5.34,4.80,5.00,4.985628742514970059,835,10,4163.00,734,87.90,0.54,0.19
10-January-2019,4.66,4.90,4.66,4.86,4.757475083056478405,301,4,1432.00,301,100.00,0.24,0.20
9-January-2019,5.28,5.28,4.80,5.00,4.963494132985658409,767,6,3807.00,762,99.35,0.48,-0.28
8-January-2019,5.20,5.20,4.80,4.80,4.976485148514851485,808,9,4021.00,801,99.13,0.40,-0.40
