Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-August-2019,6.13,6.13,6.13,6.13,6.100000000000000000,10,1,61.00,10,100.00,0.00,0.00
22-August-2019,6.45,6.45,6.45,6.45,6.400000000000000000,10,1,64.00,10,100.00,0.00,0.00
21-August-2019,7.13,7.13,6.78,6.78,6.750000000000000000,8,4,54.00,8,100.00,0.35,-0.35
20-August-2019,7.50,7.50,7.13,7.13,7.163636363636363636,220,3,1576.00,220,100.00,0.37,-0.37
30-July-2019,7.50,7.50,7.50,7.50,7.500000000000000000,60,2,450.00,60,100.00,0.00,0.00
25-July-2019,7.60,7.60,7.60,7.60,7.500000000000000000,2,1,15.00,2,100.00,0.00,0.00
18-July-2019,7.60,7.60,7.60,7.60,7.583333333333333333,48,1,364.00,48,100.00,0.00,0.00
17-July-2019,8.00,8.00,8.00,8.00,8.000000000000000000,90,1,720.00,90,100.00,0.00,0.00
15-July-2019,8.00,8.00,8.00,8.00,8.000000000000000000,100,2,800.00,100,100.00,0.00,0.00
12-July-2019,7.60,8.30,7.60,8.00,8.057142857142857142,210,5,1692.00,210,100.00,0.70,0.40
11-July-2019,7.60,8.00,7.60,8.00,7.744000000000000000,250,6,1936.00,250,100.00,0.40,0.40
10-July-2019,7.17,7.91,7.17,7.63,7.629242819843342036,383,8,2922.00,383,100.00,0.74,0.46
9-July-2019,7.19,7.54,7.15,7.54,7.307017543859649122,114,4,833.00,114,100.00,0.39,0.35
5-July-2019,7.19,7.19,7.19,7.19,7.189054726368159203,201,8,1445.00,201,100.00,0.00,0.00
3-July-2019,6.25,6.85,6.25,6.85,6.546296296296296296,324,6,2121.00,324,100.00,0.60,0.60
2-July-2019,5.95,6.57,5.95,6.57,6.290000000000000000,100,3,629.00,100,100.00,0.62,0.62
1-July-2019,6.20,6.55,5.93,6.26,6.230712711241734019,1361,13,8480.00,1361,100.00,0.62,0.06
28-June-2019,6.24,6.24,6.24,6.24,6.240000000000000000,100,1,624.00,100,100.00,0.00,0.00
27-June-2019,5.69,5.95,5.69,5.95,5.910714285714285714,168,4,993.00,168,100.00,0.26,0.26
26-June-2019,5.49,6.03,5.47,5.69,5.684701492537313432,536,10,3047.00,536,100.00,0.56,0.20
25-June-2019,5.75,5.75,5.75,5.75,5.750000000000000000,336,7,1932.00,336,100.00,0.00,0.00
24-June-2019,5.92,6.05,5.88,6.00,5.991769547325102880,243,6,1456.00,243,100.00,0.17,0.08
21-June-2019,6.51,6.51,6.18,6.18,6.183333333333333333,1020,13,6307.00,1020,100.00,0.33,-0.33
20-June-2019,6.46,6.50,6.46,6.50,6.475000000000000000,120,2,777.00,120,100.00,0.04,0.04
19-June-2019,6.80,6.80,6.80,6.80,6.791666666666666666,24,1,163.00,24,100.00,0.00,0.00
18-June-2019,7.15,7.15,7.15,7.15,7.090909090909090909,11,2,78.00,11,100.00,0.00,0.00
17-June-2019,7.50,7.50,7.50,7.50,7.500000000000000000,14,1,105.00,14,100.00,0.00,0.00
14-June-2019,7.50,7.50,7.48,7.50,7.485981308411214953,107,4,801.00,107,100.00,0.02,0.00
13-June-2019,7.87,7.87,7.87,7.87,7.864583333333333333,96,2,755.00,96,100.00,0.00,0.00
12-June-2019,7.50,7.50,7.50,7.50,7.500000000000000000,278,6,2085.00,278,100.00,0.00,0.00
11-June-2019,7.45,7.80,7.08,7.80,7.580645161290322580,589,7,4465.00,589,100.00,0.72,0.35
10-June-2019,7.45,8.19,7.41,7.45,8.001126337525811901,5327,22,42622.00,5327,100.00,0.78,0.00
7-June-2019,7.50,7.80,7.41,7.80,7.747252747252747252,455,8,3525.00,455,100.00,0.39,0.30
6-June-2019,7.80,7.80,7.80,7.80,7.797945205479452054,292,4,2277.00,292,100.00,0.00,0.00
4-June-2019,7.95,7.95,7.95,7.95,7.950000000000000000,100,1,795.00,100,100.00,0.00,0.00
3-June-2019,7.24,7.60,6.95,7.59,7.304254173397953688,1857,11,13564.00,1857,100.00,0.65,0.35
31-May-2019,7.00,7.24,7.00,7.24,7.213054830287206266,1915,9,13813.00,1915,100.00,0.24,0.24
30-May-2019,6.90,6.90,6.90,6.90,6.897350993377483443,302,7,2083.00,302,100.00,0.00,0.00
29-May-2019,6.95,7.35,6.95,6.95,7.062982005141388174,778,10,5495.00,778,100.00,0.40,0.00
28-May-2019,6.90,7.00,6.90,7.00,6.932119205298013245,604,11,4187.00,604,100.00,0.10,0.10
27-May-2019,6.70,6.72,6.70,6.72,6.715176715176715176,2405,19,16150.00,2405,100.00,0.02,0.02
23-May-2019,6.30,6.65,6.30,6.40,6.395652173913043478,460,7,2942.00,460,100.00,0.35,0.10
22-May-2019,5.79,6.35,5.79,6.35,6.030252100840336134,595,9,3588.00,595,100.00,0.56,0.56
21-May-2019,6.09,6.09,6.09,6.09,6.000000000000000000,6,2,36.00,6,100.00,0.00,0.00
20-May-2019,5.80,5.80,5.80,5.80,5.798611111111111111,432,8,2505.00,432,100.00,0.00,0.00
17-May-2019,5.26,5.80,5.26,5.80,5.693548387096774193,124,2,706.00,124,100.00,0.54,0.54
16-May-2019,5.01,5.53,5.01,5.53,5.505725190839694656,1048,2,5770.00,1048,100.00,0.52,0.52
15-May-2019,5.35,5.65,5.13,5.27,5.500000000000000000,216,5,1188.00,216,100.00,0.52,-0.08
14-May-2019,4.90,5.39,4.90,5.39,5.166666666666666666,96,4,496.00,96,100.00,0.49,0.49
10-May-2019,4.90,5.14,4.90,5.14,4.979452054794520547,146,3,727.00,146,100.00,0.24,0.24
9-May-2019,4.90,4.90,4.90,4.90,4.888888888888888888,72,2,352.00,72,100.00,0.00,0.00
8-May-2019,5.05,5.30,4.80,4.87,5.141025641025641025,312,6,1604.00,312,100.00,0.50,-0.18
7-May-2019,4.93,5.17,4.69,5.05,4.958579881656804733,169,8,838.00,169,100.00,0.48,0.12
6-May-2019,5.01,5.01,4.76,4.93,4.991689750692520775,361,4,1802.00,361,100.00,0.25,-0.08
3-May-2019,5.15,5.15,4.95,5.01,4.995614035087719298,228,7,1139.00,228,100.00,0.20,-0.14
2-May-2019,5.18,5.18,5.18,5.18,5.179807692307692307,1040,7,5387.00,1040,100.00,0.00,0.00
30-April-2019,5.44,5.44,5.44,5.44,5.439446366782006920,289,2,1572.00,289,100.00,0.00,0.00
26-April-2019,5.19,5.44,5.19,5.44,5.271356783919597989,597,5,3147.00,597,100.00,0.25,0.25
25-April-2019,5.00,5.19,5.00,5.19,5.071038251366120218,366,6,1856.00,366,100.00,0.19,0.19
24-April-2019,4.72,4.95,4.51,4.95,4.884485666104553119,2372,12,11586.00,2372,100.00,0.44,0.23
23-April-2019,4.28,4.72,4.28,4.72,4.647651006711409395,298,4,1385.00,298,100.00,0.44,0.44
22-April-2019,4.50,4.93,4.48,4.50,4.682194616977225672,966,14,4523.00,966,100.00,0.45,0.00
18-April-2019,4.57,4.70,4.57,4.70,4.618181818181818181,220,5,1016.00,220,100.00,0.13,0.13
16-April-2019,4.37,4.57,4.37,4.57,4.544157608695652173,1472,11,6689.00,1472,100.00,0.20,0.20
15-April-2019,4.35,4.36,4.35,4.36,4.350101626016260162,1968,2,8561.00,1968,100.00,0.01,0.01
12-April-2019,4.38,4.38,4.38,4.38,4.375000000000000000,96,3,420.00,96,100.00,0.00,0.00
11-April-2019,4.36,4.57,4.36,4.57,4.551020408163265306,98,4,446.00,98,100.00,0.21,0.21
10-April-2019,4.50,4.57,4.50,4.57,4.551282051282051282,156,3,710.00,156,100.00,0.07,0.07
9-April-2019,4.33,4.36,4.33,4.36,4.347222222222222222,72,2,313.00,72,100.00,0.03,0.03
8-April-2019,4.51,4.52,4.51,4.52,4.517222820236813778,1858,6,8393.00,1858,100.00,0.01,0.01
5-April-2019,4.74,4.74,4.74,4.74,4.737704918032786885,122,2,578.00,122,100.00,0.00,0.00
4-April-2019,4.86,4.86,4.62,4.74,4.742146596858638743,1528,6,7246.00,1528,100.00,0.24,-0.12
2-April-2019,4.86,4.86,4.86,4.86,4.854166666666666666,144,4,699.00,144,100.00,0.00,0.00
1-April-2019,5.11,5.11,5.11,5.11,5.108510638297872340,470,7,2401.00,470,100.00,0.00,0.00
29-March-2019,4.87,4.87,4.87,4.87,4.861111111111111111,72,1,350.00,72,100.00,0.00,0.00
28-March-2019,4.84,5.34,4.84,5.12,5.004864489228630993,1439,12,7202.00,1439,100.00,0.50,0.28
27-March-2019,4.61,5.09,4.61,5.09,4.983342511013215859,14528,19,72398.00,14528,100.00,0.48,0.48
26-March-2019,4.85,5.15,4.85,4.85,4.869837296620775969,1598,9,7782.00,1598,100.00,0.30,0.00
25-March-2019,5.10,5.10,5.10,5.10,5.100000000000000000,2000,1,10200.00,2000,100.00,0.00,0.00
22-March-2019,5.06,5.10,5.06,5.10,5.064718162839248434,479,9,2426.00,479,100.00,0.04,0.04
20-March-2019,5.32,5.32,5.32,5.32,5.300000000000000000,10,1,53.00,10,100.00,0.00,0.00
19-March-2019,5.86,5.86,5.59,5.59,5.838293955200981896,3259,9,19027.00,3259,100.00,0.27,-0.27
18-March-2019,5.50,5.59,5.50,5.59,5.483870967741935483,31,2,170.00,31,100.00,0.09,0.09
15-March-2019,5.50,5.61,5.50,5.60,5.580516898608349900,503,4,2807.00,503,100.00,0.11,0.10
14-March-2019,5.30,5.35,5.30,5.35,5.306122448979591836,147,6,780.00,147,100.00,0.05,0.05
13-March-2019,5.77,5.77,5.49,5.49,5.527243589743589743,624,9,3449.00,624,100.00,0.28,-0.28
12-March-2019,5.71,6.31,5.71,5.77,6.064402810304449648,1708,7,10358.00,1708,100.00,0.60,0.06
11-March-2019,5.72,6.02,5.72,6.01,5.891748003549245785,1127,14,6640.00,1127,100.00,0.30,0.29
7-March-2019,6.02,6.02,6.02,6.02,6.019455252918287937,1028,5,6188.00,1028,100.00,0.00,0.00
6-March-2019,5.74,5.74,5.74,5.74,5.739690721649484536,388,9,2227.00,388,100.00,0.00,0.00
5-March-2019,5.47,5.47,5.47,5.47,5.469178082191780821,292,5,1597.00,292,100.00,0.00,0.00
1-March-2019,5.21,5.21,5.21,5.21,5.209708737864077669,515,6,2683.00,515,100.00,0.00,0.00
28-February-2019,4.97,4.97,4.97,4.97,4.968137254901960784,408,2,2027.00,408,100.00,0.00,0.00
27-February-2019,4.74,4.74,4.74,4.74,4.735576923076923076,208,3,985.00,208,100.00,0.00,0.00
26-February-2019,4.30,4.52,4.30,4.52,4.443356643356643356,715,4,3177.00,715,100.00,0.22,0.22
25-February-2019,4.30,4.31,4.30,4.31,4.309278350515463917,97,3,418.00,97,100.00,0.01,0.01
22-February-2019,4.25,4.25,4.25,4.25,4.250000000000000000,120,3,510.00,120,100.00,0.00,0.00
21-February-2019,4.13,4.25,4.13,4.25,4.153846153846153846,312,4,1296.00,312,100.00,0.12,0.12
20-February-2019,4.00,4.31,4.00,4.10,4.221393034825870646,402,7,1697.00,402,100.00,0.31,0.10
19-February-2019,3.95,4.11,3.95,4.11,3.983333333333333333,120,4,478.00,120,100.00,0.16,0.16
18-February-2019,3.92,3.92,3.92,3.92,3.916666666666666666,96,3,376.00,96,100.00,0.00,0.00
15-February-2019,4.12,4.12,4.12,4.12,4.111111111111111111,72,2,296.00,72,100.00,0.00,0.00
14-February-2019,3.88,4.25,3.88,4.25,4.114164904862579281,1419,11,5838.00,1419,100.00,0.37,0.37
13-February-2019,4.05,4.05,4.05,4.05,4.049861495844875346,722,3,2924.00,722,100.00,0.00,0.00
12-February-2019,4.25,4.64,4.25,4.26,4.364705882352941176,170,5,742.00,170,100.00,0.39,0.01
11-February-2019,4.00,4.42,4.00,4.42,4.363636363636363636,55,2,240.00,55,100.00,0.42,0.42
8-February-2019,4.18,4.21,4.18,4.21,4.198863636363636363,176,2,739.00,176,100.00,0.03,0.03
7-February-2019,4.05,4.40,4.05,4.40,4.088235294117647058,1088,7,4448.00,1088,100.00,0.35,0.35
6-February-2019,4.30,4.35,4.20,4.25,4.266666666666666666,405,8,1728.00,405,100.00,0.15,-0.05
5-February-2019,4.39,4.55,4.39,4.39,4.421906693711967545,493,9,2180.00,493,100.00,0.16,0.00
4-February-2019,4.39,4.39,4.39,4.39,4.388888888888888888,72,2,316.00,72,100.00,0.00,0.00
1-February-2019,4.01,4.39,4.01,4.39,4.291666666666666666,96,4,412.00,96,100.00,0.38,0.38
31-January-2019,4.19,4.19,4.19,4.19,4.184971098265895953,173,2,724.00,173,100.00,0.00,0.00
30-January-2019,4.44,4.44,4.19,4.19,4.361244019138755980,3762,7,16407.00,3762,100.00,0.25,-0.25
28-January-2019,4.41,4.41,4.41,4.41,4.395833333333333333,48,1,211.00,48,100.00,0.00,0.00
25-January-2019,4.50,4.61,4.50,4.61,4.575757575757575757,99,4,453.00,99,100.00,0.11,0.11
24-January-2019,4.54,4.61,4.54,4.61,4.583333333333333333,240,4,1100.00,240,100.00,0.07,0.07
23-January-2019,4.50,4.89,4.50,4.54,4.620098039215686274,408,13,1885.00,408,100.00,0.39,0.04
22-January-2019,4.70,4.70,4.66,4.66,4.691666666666666666,120,3,563.00,120,100.00,0.04,-0.04
21-January-2019,4.90,4.90,4.90,4.90,4.897959183673469387,98,3,480.00,98,100.00,0.00,0.00
18-January-2019,4.90,4.90,4.90,4.90,4.888888888888888888,72,2,352.00,72,100.00,0.00,0.00
17-January-2019,4.91,4.98,4.90,4.90,4.955118694362017804,5392,15,26718.00,5392,100.00,0.08,-0.01
16-January-2019,4.91,5.02,4.91,5.01,4.988957055214723926,815,7,4066.00,815,100.00,0.11,0.10
15-January-2019,5.00,5.05,5.00,5.03,5.022727272727272727,924,8,4641.00,924,100.00,0.05,0.03
11-January-2019,4.95,4.95,4.95,4.95,4.937500000000000000,48,1,237.00,48,100.00,0.00,0.00
10-January-2019,5.00,5.02,5.00,5.02,5.005076142131979695,394,8,1972.00,394,100.00,0.02,0.02
9-January-2019,5.23,5.25,5.03,5.03,5.206666666666666666,150,4,781.00,150,100.00,0.22,-0.20
8-January-2019,5.10,5.30,5.10,5.23,5.232649842271293375,1268,14,6635.00,1268,100.00,0.20,0.13
