Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-November-2019,72.50,72.50,70.00,70.00,71.250000000000000000,4000,2,285000.00,4000,100.00,2.50,-2.50
14-October-2019,73.00,73.00,73.00,73.00,73.000000000000000000,2000,1,146000.00,2000,100.00,0.00,0.00
4-October-2019,73.20,73.20,73.20,73.20,73.200000000000000000,20000,1,1464000.00,20000,100.00,0.00,0.00
27-September-2019,73.15,73.15,73.10,73.10,73.110000000000000000,10000,3,731100.00,8000,80.00,0.05,-0.05
26-September-2019,73.20,73.30,73.00,73.30,73.233333333333333333,30000,5,2197000.00,26000,86.67,0.30,0.10
24-September-2019,73.30,73.40,73.30,73.40,73.346153846153846153,26000,2,1907000.00,26000,100.00,0.10,0.10
29-August-2019,73.20,73.20,73.00,73.00,73.145000000000000000,20000,5,1462900.00,18000,90.00,0.20,-0.20
21-August-2019,73.00,73.00,73.00,73.00,73.000000000000000000,2000,1,146000.00,2000,100.00,0.00,0.00
20-August-2019,73.50,73.70,73.50,73.70,73.600000000000000000,24000,3,1766400.00,24000,100.00,0.20,0.20
19-August-2019,73.00,73.30,73.00,73.30,73.150000000000000000,54000,3,3950100.00,54000,100.00,0.30,0.30
16-August-2019,72.50,72.50,72.50,72.50,72.500000000000000000,2000,1,145000.00,2000,100.00,0.00,0.00
14-August-2019,73.50,74.00,72.50,72.50,73.707894736842105263,76000,9,5601800.00,72000,94.74,1.50,-1.00
5-August-2019,73.00,73.00,73.00,73.00,73.000000000000000000,4000,1,292000.00,4000,100.00,0.00,0.00
23-July-2019,76.05,76.05,76.00,76.00,76.025000000000000000,4000,2,304100.00,2000,50.00,0.05,-0.05
22-July-2019,82.40,82.40,79.00,79.00,79.862500000000000000,8000,4,638900.00,6000,75.00,3.40,-3.40
18-July-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
17-July-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
16-July-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
8-July-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
4-July-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
3-July-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
2-July-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
28-June-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
27-June-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
24-June-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
21-June-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
7-June-2019,83.05,83.05,83.05,83.05,83.050000000000000000,2000,1,166100.00,2000,100.00,0.00,0.00
6-June-2019,83.05,83.05,83.00,83.00,83.016666666666666666,6000,3,498100.00,4000,66.67,0.05,-0.05
4-June-2019,83.20,85.00,83.20,85.00,84.100000000000000000,4000,2,336400.00,2000,50.00,1.80,1.80
3-June-2019,83.00,83.00,83.00,83.00,83.000000000000000000,2000,1,166000.00,2000,100.00,0.00,0.00
31-May-2019,83.15,84.00,83.00,83.00,83.287500000000000000,8000,4,666300.00,6000,75.00,1.00,-0.15
30-May-2019,84.00,90.60,83.00,83.00,84.475000000000000000,12000,6,1013700.00,4000,33.33,7.60,-1.00
29-May-2019,84.00,84.00,84.00,84.00,84.000000000000000000,2000,1,168000.00,2000,100.00,0.00,0.00
28-May-2019,83.10,83.25,83.10,83.25,83.203333333333333333,60000,15,4992200.00,60000,100.00,0.15,0.15
27-May-2019,83.40,83.40,83.00,83.15,83.230000000000000000,10000,5,832300.00,10000,100.00,0.40,-0.25
24-May-2019,87.00,87.00,83.50,83.50,85.250000000000000000,4000,2,341000.00,2000,50.00,3.50,-3.50
23-May-2019,84.00,84.95,82.50,82.50,83.325000000000000000,12000,5,999900.00,12000,100.00,2.45,-1.50
22-May-2019,85.25,85.90,83.05,83.05,84.925000000000000000,8000,4,679400.00,8000,100.00,2.85,-2.20
21-May-2019,84.95,84.95,83.00,83.00,83.975000000000000000,4000,2,335900.00,4000,100.00,1.95,-1.95
20-May-2019,78.55,82.40,78.55,81.95,81.183333333333333333,18000,9,1461300.00,18000,100.00,3.85,3.40
17-May-2019,78.00,78.50,77.90,78.50,78.159090909090909090,22000,9,1719500.00,22000,100.00,0.60,0.50
16-May-2019,73.00,75.00,71.55,74.80,73.718750000000000000,16000,8,1179500.00,16000,100.00,3.45,1.80
15-May-2019,70.50,72.00,70.50,71.90,71.385714285714285714,14000,7,999400.00,14000,100.00,1.50,1.40
14-May-2019,68.00,68.60,64.90,68.60,66.046153846153846153,156000,77,10303200.00,156000,100.00,3.70,0.60
13-May-2019,65.70,65.90,64.40,65.50,64.962857142857142857,70000,35,4547400.00,70000,100.00,1.50,-0.20
10-May-2019,64.20,64.45,64.00,64.30,64.265259740259740259,308000,132,19793700.00,308000,100.00,0.45,0.10
