Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-November-2019,127.00,131.95,126.75,127.70,128.029564652371669915,6156,121,788150.00,5127,83.28,5.20,0.70
15-November-2019,128.65,131.30,126.00,126.75,127.191632689239496543,5641,96,717488.00,4470,79.24,5.30,-1.90
14-November-2019,129.90,131.75,128.00,128.85,129.378150232444335698,8174,111,1057537.00,7237,88.54,3.75,-1.05
13-November-2019,135.00,136.00,128.00,132.00,132.129767396211600745,50945,415,6731351.00,41667,81.79,8.00,-3.00
11-November-2019,145.00,153.00,145.00,148.20,147.640995260663507109,1688,34,249218.00,1376,81.52,8.00,3.20
8-November-2019,154.95,154.95,145.00,149.65,147.009345204268485192,15837,250,2328187.00,9670,61.06,9.95,-5.30
7-November-2019,153.90,158.00,153.90,156.65,156.490675507666804807,2413,42,377612.00,1603,66.43,4.10,2.75
6-November-2019,152.50,155.10,151.50,154.70,153.474793767186067827,2182,50,334882.00,2027,92.90,3.60,2.20
5-November-2019,160.00,160.00,155.20,155.55,157.133281371784879189,3849,102,604806.00,3179,82.59,4.80,-4.45
4-November-2019,154.95,160.90,154.95,158.15,158.719145117872583408,12259,271,1945738.00,10887,88.81,5.95,3.20
1-November-2019,143.45,156.00,141.00,152.50,149.615739849913411583,10394,149,1555106.00,9218,88.69,15.00,9.05
31-October-2019,142.40,143.80,140.05,142.25,141.723621673003802281,4208,57,596373.00,3889,92.42,3.75,-0.15
30-October-2019,141.85,141.85,138.80,141.40,140.966928881040295392,6229,43,878083.00,6056,97.22,3.05,-0.45
29-October-2019,142.40,142.40,138.00,140.30,139.150503997219325686,2877,62,400336.00,1856,64.51,4.40,-2.10
27-October-2019,138.80,145.00,138.80,142.95,142.839597315436241610,1490,41,212831.00,1253,84.09,6.20,4.15
25-October-2019,138.75,138.80,136.60,138.40,138.029850746268656716,469,26,64736.00,394,84.01,2.20,-0.35
24-October-2019,137.65,141.60,136.60,138.30,137.733215547703180212,1132,47,155914.00,902,79.68,5.00,0.65
23-October-2019,138.00,139.40,137.50,138.50,138.084025854108956602,2166,30,299090.00,1848,85.32,1.90,0.50
22-October-2019,143.85,143.90,137.15,139.55,139.586720867208672086,738,34,103015.00,540,73.17,6.75,-4.30
18-October-2019,140.85,141.00,138.65,138.90,139.564505978602894902,1589,36,221768.00,1354,85.21,2.35,-1.95
17-October-2019,141.00,141.00,136.60,138.60,138.939712508045483801,4661,77,647598.00,3637,78.03,4.40,-2.40
16-October-2019,139.70,141.00,136.60,137.10,138.494484101232965606,1541,43,213420.00,1116,72.42,4.40,-2.60
15-October-2019,140.00,143.55,139.00,139.65,140.455858747993579454,1246,35,175008.00,1093,87.72,4.55,-0.35
14-October-2019,137.85,144.00,137.80,142.00,140.772281115037298782,2547,46,358547.00,1965,77.15,6.20,4.15
11-October-2019,140.00,142.00,138.00,139.30,140.327349121466768525,5236,59,734754.00,4505,86.04,4.00,-0.70
10-October-2019,137.60,142.50,137.50,140.55,141.299630086313193588,1622,39,229188.00,1188,73.24,5.00,2.95
9-October-2019,138.00,142.80,136.75,139.95,139.151718688265507704,2531,58,352193.00,1819,71.87,6.05,1.95
7-October-2019,138.80,146.90,137.35,138.65,140.039852851011649294,1631,34,228405.00,1008,61.80,9.55,-0.15
4-October-2019,141.00,146.20,140.50,141.55,141.592292089249492900,2465,38,349025.00,2237,90.75,5.70,0.55
3-October-2019,141.20,147.95,138.05,139.70,141.685248296007789678,4108,70,582043.00,3468,84.42,9.90,-1.50
1-October-2019,152.70,152.85,144.00,144.15,145.161410018552875695,1078,33,156484.00,769,71.34,8.85,-8.55
30-September-2019,151.50,151.50,143.75,144.95,146.546293218085106382,12032,116,1763245.00,11371,94.51,7.75,-6.55
27-September-2019,153.35,155.95,149.00,151.60,152.420747663551401869,5350,84,815451.00,3907,73.03,6.95,-1.75
26-September-2019,155.00,159.00,155.00,156.90,157.656547619047619047,3360,81,529726.00,2544,75.71,4.00,1.90
25-September-2019,152.00,161.40,152.00,157.05,157.664083343920721636,7871,124,1240974.00,7541,95.81,9.40,5.05
24-September-2019,150.00,156.00,147.00,155.80,151.379837721090420874,17131,124,2593288.00,11959,69.81,9.00,5.80
23-September-2019,156.95,156.95,146.30,152.30,152.230905861456483126,5067,109,771354.00,3809,75.17,10.65,-4.65
20-September-2019,142.85,157.40,138.05,150.80,150.215202034473014975,17695,328,2658058.00,11621,65.67,19.35,7.95
19-September-2019,145.80,145.85,137.10,137.90,140.059504132231404958,4235,82,593152.00,3398,80.24,8.75,-7.90
18-September-2019,149.50,149.85,141.15,142.20,143.172397042154693150,18527,231,2652555.00,11728,63.30,8.70,-7.30
17-September-2019,158.80,158.80,148.20,150.05,150.876706827309236947,14940,106,2254098.00,14199,95.04,10.60,-8.75
16-September-2019,155.00,158.90,155.00,155.00,156.275963149078726968,2388,74,373187.00,1833,76.76,3.90,0.00
13-September-2019,153.50,158.50,153.50,156.05,155.993057851239669421,3025,66,471879.00,2387,78.91,5.00,2.55
12-September-2019,162.30,164.20,154.00,157.40,157.944077275038129130,5901,160,932028.00,4560,77.28,10.20,-4.90
11-September-2019,163.50,165.00,159.10,162.30,162.085818307905686546,17304,282,2804733.00,13750,79.46,5.90,-1.20
9-September-2019,143.10,163.70,137.50,162.15,153.370331037412385836,32957,725,5054626.00,27200,82.53,26.20,19.05
6-September-2019,134.80,143.40,134.00,141.90,139.105910758230022751,21537,397,2995924.00,17824,82.76,9.40,7.10
5-September-2019,133.45,137.55,128.60,131.25,133.815268753691671588,6772,180,906197.00,4833,71.37,8.95,-2.20
4-September-2019,130.10,132.00,128.30,128.35,130.420431726907630522,3984,102,519595.00,3117,78.24,3.70,-1.75
3-September-2019,133.80,133.80,128.70,128.75,130.237004405286343612,3405,39,443457.00,3283,96.42,5.10,-5.05
30-August-2019,129.95,134.00,126.00,133.35,131.430840163934426229,5856,122,769659.00,4998,85.35,8.00,3.40
29-August-2019,125.05,128.00,125.00,125.60,125.997952218430034129,2930,28,369174.00,2601,88.77,3.00,0.55
28-August-2019,133.95,133.95,127.20,127.50,130.010850178359096313,6728,82,874713.00,5362,79.70,6.75,-6.45
27-August-2019,128.00,134.00,128.00,131.00,131.590546409453590546,9901,128,1302878.00,8518,86.03,6.00,3.00
26-August-2019,122.50,128.80,122.50,128.20,126.704901206055940467,3897,40,493769.00,3755,96.36,6.30,5.70
23-August-2019,119.00,124.90,119.00,122.15,121.558278541542139868,3346,56,406734.00,2756,82.37,5.90,3.15
22-August-2019,123.75,123.80,120.10,120.10,120.962546816479400749,2670,43,322970.00,2284,85.54,3.70,-3.65
21-August-2019,126.20,126.20,120.00,120.75,122.488610676404103634,5751,65,704432.00,4831,84.00,6.20,-5.45
20-August-2019,127.00,127.00,122.70,123.40,125.028558679161088799,2241,38,280189.00,1933,86.26,4.30,-3.60
19-August-2019,122.00,129.80,122.00,127.80,127.095238095238095238,3948,78,501772.00,3315,83.97,7.80,5.80
16-August-2019,121.70,131.05,120.60,123.05,123.138197211155378486,4016,77,494523.00,3106,77.34,10.45,1.35
14-August-2019,127.15,131.00,125.65,126.90,128.252895095367847411,5872,111,753101.00,4748,80.86,5.35,-0.25
13-August-2019,112.00,137.90,112.00,128.40,129.990843274008758607,67819,364,8815849.00,60647,89.42,25.90,16.40
9-August-2019,115.40,118.30,114.00,115.05,115.493394277127293218,15971,99,1844545.00,15184,95.07,4.30,-0.35
8-August-2019,113.00,116.00,112.00,115.00,114.246838407494145199,12810,137,1463502.00,11674,91.13,4.00,2.00
7-August-2019,108.05,113.50,108.05,110.55,110.643687483103541497,3699,38,409271.00,3297,89.13,5.45,2.50
6-August-2019,108.00,113.00,105.25,110.90,109.991072098431990396,13329,164,1466071.00,9819,73.67,7.75,2.90
5-August-2019,109.00,111.40,105.15,106.45,107.788657868525896414,16064,145,1731517.00,14729,91.69,6.25,-2.55
2-August-2019,101.25,113.50,101.25,109.25,110.326821541710665258,9470,145,1044795.00,7719,81.51,12.25,8.00
1-August-2019,122.90,122.90,108.55,109.75,111.577591917853593905,12076,188,1347411.00,10946,90.64,14.35,-13.15
31-July-2019,118.05,119.05,116.00,118.00,116.928082861051397303,5117,97,598321.00,3834,74.93,3.05,-0.05
30-July-2019,118.00,124.85,118.00,121.15,121.401973684210526315,1520,31,184531.00,1306,85.92,6.85,3.15
29-July-2019,123.00,125.00,121.25,125.00,123.184919210053859964,557,18,68614.00,466,83.66,3.75,2.00
26-July-2019,121.00,126.40,119.10,123.55,120.885000476780776199,10487,85,1267721.00,9317,88.84,7.30,2.55
25-July-2019,125.90,126.45,119.65,122.30,122.402354570637119113,1444,28,176749.00,1289,89.27,6.80,-3.60
24-July-2019,122.00,125.00,120.00,122.20,121.747814081914404049,2173,35,264558.00,1916,88.17,5.00,0.20
23-July-2019,116.00,124.95,116.00,123.75,120.654461740846305634,4561,81,550305.00,4008,87.88,8.95,7.75
22-July-2019,120.00,122.00,117.75,118.00,119.654587006203068886,6126,79,733004.00,5872,95.85,4.25,-2.00
19-July-2019,123.20,125.10,120.00,121.60,121.355014326647564469,3490,59,423529.00,3160,90.54,5.10,-1.60
18-July-2019,126.05,126.80,123.00,123.20,124.537401574803149606,1524,53,189795.00,1313,86.15,3.80,-2.85
17-July-2019,124.00,126.00,123.05,124.65,124.723851304548603093,4331,50,540179.00,4193,96.81,2.95,0.65
16-July-2019,126.50,130.80,125.00,125.70,125.689210950080515297,3726,90,468318.00,3170,85.08,5.80,-0.80
15-July-2019,125.45,129.95,125.45,126.00,126.475580702799285288,3358,46,424705.00,3138,93.45,4.50,0.55
12-July-2019,126.35,129.60,126.35,127.30,127.071522829242544206,3789,39,481474.00,3339,88.12,3.25,0.95
11-July-2019,125.65,130.55,125.65,126.65,126.508715245302270215,11761,76,1487869.00,11097,94.35,4.90,1.00
10-July-2019,131.50,132.40,126.00,127.75,129.211734441476204610,10107,102,1305943.00,9435,93.35,6.40,-3.75
9-July-2019,128.00,131.75,125.60,131.70,128.675777568331762488,1061,16,136525.00,1057,99.62,6.15,3.70
8-July-2019,128.75,129.25,125.00,128.00,127.163198247535596933,1826,50,232200.00,1561,85.49,4.25,-0.75
5-July-2019,132.00,132.00,129.15,129.30,129.856928838951310861,1335,30,173359.00,1016,76.10,2.85,-2.70
4-July-2019,131.95,133.90,129.00,129.45,132.073371283997469955,3162,60,417616.00,2177,68.85,4.90,-2.50
3-July-2019,129.55,131.80,128.85,130.75,129.946414499605988967,1269,24,164902.00,1068,84.16,2.95,1.20
2-July-2019,131.40,133.00,128.95,130.15,131.042527339003645200,1646,36,215696.00,1206,73.27,4.05,-1.25
1-July-2019,127.70,130.00,125.00,128.60,126.935917975008010253,3121,61,396167.00,1236,39.60,5.00,0.90
28-June-2019,129.00,131.65,128.60,129.70,129.831652443754848719,1289,23,167353.00,907,70.36,3.05,0.70
27-June-2019,126.35,131.00,126.30,129.95,129.193575655114116652,2366,34,305672.00,1944,82.16,4.70,3.60
26-June-2019,125.40,130.25,125.40,128.40,127.664296998420221169,1266,42,161623.00,888,70.14,4.85,3.00
25-June-2019,130.60,130.60,125.50,127.25,127.128095644748078565,3513,46,446601.00,2841,80.87,5.10,-3.35
24-June-2019,134.95,134.95,126.00,127.00,127.008620689655172413,3596,77,456723.00,2812,78.20,8.95,-7.95
21-June-2019,134.80,134.85,127.50,131.25,129.608811748998664886,1498,51,194154.00,905,60.41,7.35,-3.55
20-June-2019,126.00,130.75,126.00,129.45,127.753900352289884247,1987,44,253847.00,1668,83.95,4.75,3.45
19-June-2019,131.50,133.65,123.00,125.75,126.847353686175176643,7501,159,951482.00,6632,88.41,10.65,-5.75
18-June-2019,132.55,133.95,130.00,130.85,130.944214876033057851,2420,34,316885.00,2099,86.74,3.95,-1.70
17-June-2019,132.05,135.95,128.35,135.30,133.004897723998847594,3471,89,461660.00,2233,64.33,7.60,3.25
14-June-2019,130.10,135.00,130.10,134.90,133.902046783625730994,1368,37,183178.00,1194,87.28,4.90,4.80
13-June-2019,131.15,134.00,131.15,132.55,132.672228843861740166,839,17,111312.00,729,86.89,2.85,1.40
12-June-2019,136.30,136.30,130.00,132.85,131.578270192994996426,2798,61,368156.00,2155,77.02,6.30,-3.45
11-June-2019,134.00,135.60,132.00,132.85,133.848214285714285714,1344,34,179892.00,1018,75.74,3.60,-1.15
10-June-2019,135.05,137.65,135.00,135.00,135.283185840707964601,1243,33,168157.00,872,70.15,2.65,-0.05
7-June-2019,137.00,138.00,134.50,134.50,135.684574758696048078,5491,48,745044.00,5232,95.28,3.50,-2.50
6-June-2019,134.00,137.40,134.00,137.00,136.033082706766917293,3325,63,452310.00,2546,76.57,3.40,3.00
4-June-2019,136.00,136.00,133.05,134.20,134.998295454545454545,1760,41,237597.00,1561,88.69,2.95,-1.80
3-June-2019,137.00,137.60,135.15,136.50,136.593825180433039294,2494,45,340665.00,2003,80.31,2.45,-0.50
31-May-2019,139.00,139.00,135.15,136.70,136.318899941486249268,1709,34,232969.00,1320,77.24,3.85,-2.30
30-May-2019,135.15,139.00,135.15,138.70,138.151479750778816199,2568,41,354773.00,2437,94.90,3.85,3.55
29-May-2019,134.55,138.00,134.55,137.10,137.037757437070938215,874,25,119771.00,613,70.14,3.45,2.55
28-May-2019,139.55,139.55,134.15,137.80,137.309006590187942396,4097,84,562555.00,3075,75.05,5.40,-1.75
27-May-2019,138.50,140.00,134.80,135.35,136.118051520433856285,10326,126,1405555.00,8619,83.47,5.20,-3.15
24-May-2019,129.00,140.00,127.05,138.15,135.374131736526946107,12525,201,1695561.00,8710,69.54,12.95,9.15
23-May-2019,136.00,138.00,125.00,128.35,129.328818383050490144,18974,238,2453885.00,14228,74.99,13.00,-7.65
22-May-2019,130.00,135.00,128.60,133.10,131.381280110116999311,4359,63,572691.00,2847,65.31,6.40,3.10
21-May-2019,130.00,134.70,130.00,131.60,131.413461538461538461,1248,36,164004.00,902,72.28,4.70,1.60
20-May-2019,130.00,134.45,130.00,132.15,132.445404367650587952,4167,58,551900.00,3759,90.21,4.45,2.15
17-May-2019,125.00,130.50,125.00,128.75,128.177914110429447852,4238,71,543218.00,3359,79.26,5.50,3.75
16-May-2019,125.00,127.75,123.60,125.00,124.676670441676104190,1766,26,220179.00,1736,98.30,4.15,0.00
15-May-2019,124.10,127.80,124.10,126.00,125.110070257611241217,1281,34,160266.00,903,70.49,3.70,1.90
14-May-2019,127.00,129.30,123.00,124.25,126.132288946910356832,9192,119,1159408.00,7549,82.13,6.30,-2.75
13-May-2019,127.00,128.10,125.00,127.00,126.080000000000000000,2450,25,308896.00,2210,90.20,3.10,0.00
10-May-2019,128.00,130.00,126.10,126.15,127.803667563930013458,5944,42,759665.00,5591,94.06,3.90,-1.85
9-May-2019,128.80,128.80,122.55,127.50,124.207180375805490875,18467,187,2293734.00,11404,61.75,6.25,-1.30
8-May-2019,127.00,127.00,125.55,125.70,126.387153800824985268,1697,27,214479.00,1697,100.00,1.45,-1.30
7-May-2019,126.10,132.00,125.00,127.00,128.514816020840117225,3071,63,394669.00,2576,83.88,7.00,0.90
6-May-2019,130.65,130.80,127.55,128.65,129.961948249619482496,4599,51,597695.00,3583,77.91,3.25,-2.00
3-May-2019,133.40,133.40,128.50,129.70,130.671608598962194217,1349,60,176276.00,968,71.76,4.90,-3.70
2-May-2019,133.40,133.40,131.00,131.60,131.401785714285714285,1008,22,132453.00,623,61.81,2.40,-1.80
30-April-2019,130.15,133.00,130.00,131.00,131.400000000000000000,1065,37,139941.00,675,63.38,3.00,0.85
26-April-2019,133.00,133.00,130.10,130.85,131.478634705575820739,3838,57,504615.00,3377,87.99,2.90,-2.15
25-April-2019,131.00,134.90,131.00,131.80,132.155002891844997108,1729,46,228496.00,1472,85.14,3.90,0.80
24-April-2019,135.45,135.45,131.50,132.00,132.272012578616352201,636,24,84125.00,575,90.41,3.95,-3.45
23-April-2019,132.50,134.25,131.50,133.00,132.462031107044830741,1093,23,144781.00,632,57.82,2.75,0.50
22-April-2019,129.45,136.00,129.45,133.25,134.144129739607126541,4378,73,587283.00,3348,76.47,6.55,3.80
18-April-2019,137.90,137.90,125.60,131.45,131.712819438625890238,4774,96,628797.00,4391,91.98,12.30,-6.45
16-April-2019,134.00,136.00,132.05,133.85,134.157242063492063492,2016,51,270461.00,1714,85.02,3.95,-0.15
15-April-2019,133.00,138.80,133.00,135.10,135.345844504021447721,1865,63,252420.00,1375,73.73,5.80,2.10
12-April-2019,134.95,134.95,133.20,134.40,134.659052737655357742,2977,39,400880.00,2214,74.37,1.75,-0.55
11-April-2019,135.00,135.00,132.40,132.95,133.338844955667385573,4173,51,556423.00,3900,93.46,2.60,-2.05
10-April-2019,134.00,135.00,132.95,133.00,133.465933592065545493,4638,79,619015.00,4409,95.06,2.05,-1.00
9-April-2019,135.00,135.00,133.00,134.25,134.117162201942890785,3397,66,455596.00,3060,90.08,2.00,-0.75
8-April-2019,136.30,139.20,134.50,134.95,135.048973654436722159,6187,74,835548.00,5800,93.74,4.70,-1.35
5-April-2019,136.10,138.40,134.50,134.95,135.291503267973856209,1530,31,206996.00,1432,93.59,3.90,-1.15
4-April-2019,137.90,137.90,134.10,136.30,135.069275515600211528,1891,32,255416.00,1601,84.66,3.80,-1.60
3-April-2019,138.75,139.60,134.40,135.05,136.377005819079527420,5671,80,773394.00,5395,95.13,5.20,-3.70
2-April-2019,141.90,142.75,134.55,135.10,135.663138396401164329,11337,119,1538013.00,10675,94.16,8.20,-6.80
1-April-2019,138.80,141.70,136.30,139.30,139.341321465251626155,2921,85,407016.00,2402,82.23,5.40,0.50
29-March-2019,138.00,138.00,133.40,135.20,135.682453416149068322,5152,64,699036.00,4610,89.48,4.60,-2.80
28-March-2019,134.85,140.00,134.80,135.05,136.201875094510812036,6613,111,900703.00,5617,84.94,5.20,0.20
27-March-2019,138.00,140.40,135.10,136.45,137.073502073502073502,6993,75,958555.00,5703,81.55,5.30,-1.55
26-March-2019,136.85,138.65,136.85,138.05,137.692412269521624607,11769,48,1620502.00,11553,98.16,1.80,1.20
25-March-2019,136.10,137.95,134.15,136.70,136.024953212726138490,4809,71,654144.00,4049,84.20,3.80,0.60
22-March-2019,136.10,136.50,135.05,135.45,135.782453245324532453,3636,43,493705.00,3171,87.21,1.45,-0.65
20-March-2019,138.00,138.00,135.25,136.20,136.449819349658771577,4982,46,679793.00,4554,91.41,2.75,-1.80
19-March-2019,133.20,139.00,133.20,138.40,136.431151241534988713,5759,73,785707.00,5046,87.62,5.80,5.20
18-March-2019,138.15,142.65,135.00,136.20,136.934511266007456638,6169,95,844749.00,5534,89.71,7.65,-1.95
15-March-2019,141.25,143.95,138.00,138.75,139.746619035468231691,3919,76,547667.00,3352,85.53,5.95,-2.50
14-March-2019,142.00,143.50,140.10,142.85,141.797129810828440965,3066,78,434750.00,2364,77.10,3.40,0.85
13-March-2019,146.80,146.85,141.10,141.85,142.794448116325181758,4539,59,648144.00,3865,85.15,5.75,-4.95
12-March-2019,140.00,145.00,139.25,144.15,142.526607108176344921,10298,126,1467739.00,9397,91.25,5.75,4.15
11-March-2019,136.90,140.90,136.90,139.25,139.604316546762589928,5560,69,776200.00,5198,93.49,4.00,2.35
8-March-2019,138.60,138.60,135.35,136.80,136.763731473408892763,2294,54,313736.00,1479,64.47,3.25,-1.80
7-March-2019,135.00,140.00,134.15,139.05,137.641524414450178642,2519,71,346719.00,2190,86.94,5.85,4.05
6-March-2019,136.90,140.00,133.00,136.85,135.532570422535211267,6816,114,923790.00,5561,81.59,7.00,-0.05
5-March-2019,130.00,135.95,128.90,133.65,132.121236944501331148,4883,87,645148.00,4578,93.75,7.05,3.65
1-March-2019,128.55,130.00,126.15,128.95,128.314512072434607645,7952,87,1020357.00,6862,86.29,3.85,0.40
28-February-2019,128.80,128.80,123.00,124.65,125.568211920529801324,2265,67,284412.00,1647,72.72,5.80,-4.15
27-February-2019,123.75,128.40,123.75,127.70,126.103626943005181347,1737,41,219042.00,1246,71.73,4.65,3.95
26-February-2019,129.25,129.25,120.20,123.75,123.657647440051847051,6172,106,763215.00,4651,75.36,9.05,-5.50
25-February-2019,129.85,130.90,123.30,125.00,125.570115156017830609,10768,133,1352139.00,9531,88.51,7.60,-4.85
22-February-2019,126.65,126.70,125.00,125.95,125.798899965623925747,2909,37,365949.00,1881,64.66,1.70,-0.70
21-February-2019,123.65,126.95,123.50,123.75,124.493600361391356723,6641,134,826762.00,6091,91.72,3.45,0.10
20-February-2019,126.10,131.00,122.00,124.85,126.010561126520162150,9374,150,1181223.00,7209,76.90,9.00,-1.25
19-February-2019,122.00,127.60,122.00,124.80,124.846750149075730471,5031,129,628104.00,4576,90.96,5.60,2.80
18-February-2019,126.10,130.55,118.95,121.70,124.495336278841433480,14259,206,1775179.00,13319,93.41,11.60,-4.40
15-February-2019,130.75,130.75,126.05,128.75,127.899202320522117476,2758,57,352746.00,1574,57.07,4.70,-2.00
14-February-2019,131.80,131.80,126.00,127.55,127.027504313407084136,9853,1071,1251602.00,8591,87.19,5.80,-4.25
13-February-2019,127.55,130.70,126.20,129.45,129.714521998015216672,9069,129,1176381.00,8357,92.15,4.50,1.90
12-February-2019,131.15,134.00,128.75,129.15,130.179680365296803652,21900,198,2850935.00,20814,95.04,5.25,-2.00
11-February-2019,141.55,141.55,132.40,132.75,134.982246709519436792,26136,421,3527896.00,19294,73.82,9.15,-8.80
8-February-2019,142.25,146.00,140.00,145.20,144.423624110819917633,5342,152,771511.00,4384,82.07,6.00,2.95
7-February-2019,135.00,143.90,131.00,142.25,140.806865464632454923,2884,59,406087.00,2565,88.94,12.90,7.25
6-February-2019,135.05,140.00,135.05,139.55,138.316973969631236442,3688,55,510113.00,3127,84.79,4.95,4.50
5-February-2019,137.00,139.00,135.00,137.75,136.187513985231595435,8938,127,1217244.00,6896,77.15,4.00,0.75
4-February-2019,139.75,144.60,134.00,136.45,137.180583090379008746,17150,224,2352647.00,13669,79.70,10.60,-3.30
1-February-2019,145.50,148.60,138.10,139.75,141.140801244651886425,10284,125,1451492.00,9357,90.99,10.50,-5.75
31-January-2019,151.45,151.45,139.55,141.95,141.901557838912827311,33187,471,4709287.00,25028,75.42,11.90,-9.50
30-January-2019,150.00,157.00,146.50,147.20,150.721688100886502684,8009,126,1207130.00,5825,72.73,10.50,-2.80
29-January-2019,146.20,152.00,145.10,150.00,149.083441981747066492,3835,94,571735.00,2106,54.92,6.90,3.80
28-January-2019,155.90,155.90,148.50,149.15,150.437758555848063181,2659,48,400014.00,2508,94.32,7.40,-6.75
25-January-2019,153.35,157.20,152.20,152.95,154.156930126002290950,873,35,134579.00,648,74.23,5.00,-0.40
24-January-2019,153.05,158.90,153.05,154.45,154.852359208523592085,1314,39,203476.00,923,70.24,5.85,1.40
23-January-2019,159.00,159.00,153.00,154.00,154.485086767895878524,3688,97,569741.00,2892,78.42,6.00,-5.00
22-January-2019,155.00,158.95,155.00,156.90,156.828306264501160092,862,49,135186.00,781,90.60,3.95,1.90
21-January-2019,155.00,160.30,154.25,156.55,156.323104693140794223,2216,26,346412.00,1720,77.62,6.05,1.55
18-January-2019,157.95,158.00,154.00,157.80,157.034403669724770642,2616,29,410802.00,2274,86.93,4.00,-0.15
17-January-2019,156.05,159.90,152.00,153.20,155.958410351201478743,6492,66,1012482.00,5797,89.29,7.90,-2.85
16-January-2019,160.75,160.75,152.80,159.40,158.698517298187808896,1821,30,288990.00,1385,76.06,7.95,-1.35
