Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-November-2019,88.95,91.00,80.10,81.95,83.485846331600231080,1731,38,144514.00,1321,76.31,10.90,-7.00
8-November-2019,79.40,80.05,76.00,76.15,77.965555555555555555,900,26,70169.00,853,94.78,4.05,-3.25
7-November-2019,84.00,84.00,77.25,79.35,80.229525862068965517,928,31,74453.00,838,90.30,6.75,-4.65
6-November-2019,90.15,90.25,83.10,85.60,85.952736318407960199,2814,79,241871.00,1873,66.56,7.15,-4.55
5-November-2019,93.05,99.00,85.60,92.90,90.495885902358749314,1823,50,164974.00,815,44.71,13.40,-0.15
4-November-2019,99.05,99.05,93.55,95.75,94.348360655737704918,244,10,23021.00,200,81.97,5.50,-3.30
1-November-2019,108.20,108.20,99.00,99.05,100.970000000000000000,300,8,30291.00,250,83.33,9.20,-9.15
31-October-2019,102.00,102.95,98.00,100.85,99.728586171310629514,969,15,96637.00,594,61.30,4.95,-1.15
30-October-2019,99.65,104.00,95.00,97.75,98.890070921985815602,846,20,83661.00,618,73.05,9.00,-1.90
29-October-2019,102.00,103.00,92.80,96.40,94.577687213448802852,1963,36,185656.00,1212,61.74,10.20,-5.60
25-October-2019,98.85,100.85,96.00,96.10,98.449186991869918699,492,14,48437.00,279,56.71,4.85,-2.75
24-October-2019,97.60,101.85,92.20,93.35,94.670385395537525354,986,17,93345.00,650,65.92,9.65,-4.25
23-October-2019,105.95,105.95,97.00,102.45,99.991452991452991452,234,11,23398.00,215,91.88,8.95,-3.50
22-October-2019,107.00,107.00,98.05,102.90,101.205420827389443651,701,21,70945.00,512,73.04,8.95,-4.10
18-October-2019,108.95,108.95,95.00,101.15,98.017636684303350970,2268,32,222304.00,1460,64.37,13.95,-7.80
17-October-2019,106.95,106.95,98.00,102.80,101.548446069469835466,547,18,55547.00,388,70.93,8.95,-4.15
16-October-2019,108.00,109.40,98.30,101.35,101.365261813537675606,783,13,79369.00,730,93.23,11.10,-6.65
15-October-2019,100.00,105.50,98.00,102.00,103.371428571428571428,315,7,32562.00,235,74.60,7.50,2.00
14-October-2019,104.85,104.85,92.70,93.95,94.876847290640394088,609,15,57780.00,502,82.43,12.15,-10.90
11-October-2019,108.50,108.50,99.00,99.00,99.230588235294117647,425,12,42173.00,415,97.65,9.50,-9.50
10-October-2019,108.95,108.95,99.00,99.00,99.678861788617886178,246,11,24521.00,241,97.97,9.95,-9.95
9-October-2019,100.05,106.95,100.00,101.65,101.967462039045553145,461,10,47007.00,361,78.31,6.95,1.60
7-October-2019,111.95,111.95,99.00,108.50,99.699530516431924882,213,10,21236.00,200,93.90,12.95,-3.45
4-October-2019,101.25,109.95,96.00,105.10,103.603188662533215234,2258,36,233936.00,1443,63.91,13.95,3.85
3-October-2019,101.75,101.75,101.10,101.25,101.286363636363636363,220,8,22283.00,150,68.18,0.65,-0.50
1-October-2019,107.50,107.50,101.00,101.75,102.808118081180811808,271,6,27861.00,250,92.25,6.50,-5.75
30-September-2019,113.50,114.40,106.00,107.30,109.076502732240437158,732,15,79844.00,727,99.32,8.40,-6.20
27-September-2019,106.15,107.25,101.20,102.55,103.337209302325581395,258,21,26661.00,135,52.33,6.05,-3.60
26-September-2019,107.20,108.00,105.55,108.00,107.094158674803836094,1147,21,122837.00,1147,100.00,2.45,0.80
25-September-2019,107.10,110.90,106.00,110.85,108.763218390804597701,435,11,47312.00,235,54.02,4.90,3.75
24-September-2019,109.00,114.60,106.65,110.40,109.205287713841368584,643,17,70219.00,393,61.12,7.95,1.40
23-September-2019,119.00,119.00,109.00,109.05,109.577020202020202020,792,15,86785.00,715,90.28,10.00,-9.95
20-September-2019,114.45,114.65,109.75,110.95,112.965517241379310344,232,10,26208.00,70,30.17,4.90,-3.50
19-September-2019,114.95,114.95,111.95,112.25,112.261044176706827309,249,5,27953.00,247,99.20,3.00,-2.70
18-September-2019,114.95,114.95,109.15,113.40,110.014563106796116504,206,8,22663.00,199,96.60,5.80,-1.55
17-September-2019,113.00,113.00,110.55,110.90,110.692913385826771653,254,8,28116.00,254,100.00,2.45,-2.10
16-September-2019,114.95,115.00,106.30,114.15,112.226400000000000000,1250,17,140283.00,900,72.00,8.70,-0.80
13-September-2019,119.95,119.95,109.05,113.10,112.670947030497592295,623,21,70194.00,535,85.87,10.90,-6.85
12-September-2019,112.95,113.40,103.60,110.90,109.241741741741741741,666,17,72755.00,490,73.57,9.80,-2.05
11-September-2019,113.90,113.90,104.00,106.95,105.602822580645161290,496,14,52379.00,395,79.64,9.90,-6.95
9-September-2019,114.00,114.00,101.25,107.40,106.526824978012313104,2274,34,242242.00,1553,68.29,12.75,-6.60
5-September-2019,113.95,114.00,110.00,112.60,112.426940639269406392,438,14,49243.00,308,70.32,4.00,-1.35
4-September-2019,118.95,118.95,104.00,112.75,109.550585729499467518,939,31,102868.00,534,56.87,14.95,-6.20
3-September-2019,113.95,113.95,103.60,110.85,108.137254901960784313,510,10,55150.00,310,60.78,10.35,-3.10
30-August-2019,113.95,113.95,107.10,107.45,107.906250000000000000,64,7,6906.00,47,73.44,6.85,-6.50
29-August-2019,117.80,117.80,105.40,106.35,106.993750000000000000,160,7,17119.00,105,65.62,12.40,-11.45
28-August-2019,116.95,116.95,109.35,110.15,110.169811320754716981,106,3,11678.00,105,99.06,7.60,-6.80
27-August-2019,117.95,117.95,106.05,113.20,113.061538461538461538,1300,25,146980.00,850,65.38,11.90,-4.75
26-August-2019,104.10,116.00,104.10,112.90,112.873614190687361419,902,18,101812.00,765,84.81,11.90,8.80
23-August-2019,114.75,116.00,99.00,112.65,111.282663955261820030,1967,27,218893.00,1765,89.73,17.00,-2.10
22-August-2019,119.95,119.95,94.25,108.10,106.107478949975235264,2019,45,214231.00,1556,77.07,25.70,-11.85
21-August-2019,114.95,128.80,110.00,110.05,115.657347670250896057,1395,41,161342.00,674,48.32,18.80,-4.90
20-August-2019,106.50,119.00,95.00,108.50,104.333832335329341317,2672,65,278780.00,2039,76.31,24.00,2.00
19-August-2019,109.95,109.95,96.50,99.20,99.957063711911357340,1444,34,144338.00,880,60.94,13.45,-10.75
16-August-2019,114.95,114.95,96.65,100.50,100.821428571428571428,308,9,31053.00,121,39.29,18.30,-14.45
14-August-2019,108.95,108.95,100.00,106.65,107.590909090909090909,22,4,2367.00,22,100.00,8.95,-2.30
13-August-2019,113.95,113.95,100.00,101.90,102.398773006134969325,326,15,33382.00,316,96.93,13.95,-12.05
9-August-2019,104.10,106.75,100.80,106.15,103.622713414634146341,1312,24,135953.00,875,66.69,5.95,2.05
8-August-2019,113.95,113.95,103.05,110.05,108.209803921568627450,510,22,55187.00,453,88.82,10.90,-3.90
7-August-2019,122.00,127.00,100.00,109.00,105.018943742824339839,1742,39,182943.00,1165,66.88,27.00,-13.00
6-August-2019,119.95,119.95,116.00,116.45,116.800000000000000000,305,10,35624.00,243,79.67,3.95,-3.50
5-August-2019,117.95,118.00,100.00,115.15,108.050857658742100511,3323,71,359053.00,2432,73.19,18.00,-2.80
2-August-2019,119.95,119.95,107.30,118.80,118.627795527156549520,626,17,74261.00,591,94.41,12.65,-1.15
1-August-2019,115.95,118.00,98.10,111.95,106.953471196454948301,1354,45,144815.00,898,66.32,19.90,-4.00
31-July-2019,118.95,118.95,105.05,107.55,109.040219378427787934,547,35,59645.00,333,60.88,13.90,-11.40
30-July-2019,122.00,122.95,106.50,109.05,111.650224215246636771,892,39,99592.00,680,76.23,16.45,-12.95
29-July-2019,126.00,126.00,112.20,115.60,116.119205298013245033,151,21,17534.00,136,90.07,13.80,-10.40
26-July-2019,124.00,128.95,113.05,122.05,121.924637681159420289,345,22,42064.00,321,93.04,15.90,-1.95
25-July-2019,120.00,127.00,110.05,121.45,119.703035274815422477,1219,45,145918.00,1057,86.71,16.95,1.45
24-July-2019,123.95,123.95,110.05,117.30,116.459227467811158798,233,31,27135.00,141,60.52,13.90,-6.65
23-July-2019,123.95,123.95,101.30,110.90,111.985175202156334231,742,34,83093.00,492,66.31,22.65,-13.05
22-July-2019,101.05,118.00,100.20,113.30,108.550204918032786885,1952,56,211890.00,1527,78.23,17.80,12.25
19-July-2019,124.95,124.95,105.00,107.05,108.470260223048327137,538,26,58357.00,455,84.57,19.95,-17.90
18-July-2019,118.00,119.95,114.00,114.95,115.893939393939393939,792,23,91788.00,676,85.35,5.95,-3.05
17-July-2019,117.95,117.95,108.00,113.00,114.312500000000000000,176,8,20119.00,176,100.00,9.95,-4.95
16-July-2019,126.45,126.50,100.00,103.30,103.802580050679566920,4341,50,450607.00,3083,71.02,26.50,-23.15
15-July-2019,127.95,128.50,118.15,124.30,125.039748953974895397,478,17,59769.00,372,77.82,10.35,-3.65
12-July-2019,129.00,138.75,116.50,123.85,123.493700787401574803,1270,34,156837.00,1066,83.94,22.25,-5.15
11-July-2019,127.95,127.95,114.05,124.80,124.234482758620689655,870,27,108084.00,841,96.67,13.90,-3.15
10-July-2019,138.95,138.95,114.10,116.85,117.340637450199203187,502,35,58905.00,357,71.12,24.85,-22.10
9-July-2019,128.50,128.50,118.00,122.35,122.073770491803278688,1220,29,148930.00,1116,91.48,10.50,-6.15
8-July-2019,139.00,148.90,119.05,124.95,127.142276422764227642,246,10,31277.00,245,99.59,29.85,-14.05
5-July-2019,130.95,131.00,119.35,127.95,126.358361774744027303,293,19,37023.00,185,63.14,11.65,-3.00
4-July-2019,139.95,139.95,121.00,129.35,127.551287844554902846,2213,37,282271.00,1934,87.39,18.95,-10.60
3-July-2019,135.00,145.00,117.00,130.55,128.727272727272727272,1474,44,189744.00,965,65.47,28.00,-4.45
2-July-2019,138.95,138.95,123.05,131.00,133.389277389277389277,429,16,57224.00,329,76.69,15.90,-7.95
1-July-2019,134.50,134.50,111.00,125.90,122.771792360430950048,1021,36,125350.00,816,79.92,23.50,-8.60
28-June-2019,119.95,124.95,112.60,121.90,121.608530805687203791,1055,43,128297.00,908,86.07,12.35,1.95
27-June-2019,115.50,120.00,112.05,119.45,118.524723676556137289,1719,59,203744.00,1638,95.29,7.95,3.95
26-June-2019,110.10,121.00,101.10,113.90,111.977749523204068658,1573,67,176141.00,1124,71.46,19.90,3.80
25-June-2019,106.20,124.00,105.00,111.85,108.971282051282051282,1950,69,212494.00,1310,67.18,19.00,5.65
24-June-2019,108.30,116.45,108.00,115.85,114.621276595744680851,1645,30,188552.00,1415,86.02,8.45,7.55
21-June-2019,109.15,116.00,109.15,114.40,114.403422982885085574,409,14,46791.00,365,89.24,6.85,5.25
20-June-2019,112.15,131.00,104.10,116.30,115.078671328671328671,1144,53,131650.00,866,75.70,26.90,4.15
19-June-2019,104.05,111.80,104.05,110.15,109.959537572254335260,1384,33,152184.00,1245,89.96,7.75,6.10
18-June-2019,105.25,115.00,105.25,114.05,113.776536312849162011,1074,31,122196.00,1049,97.67,9.75,8.80
17-June-2019,106.35,115.00,100.00,110.95,104.983518518518518518,5400,108,566911.00,3803,70.43,15.00,4.60
14-June-2019,114.75,118.00,110.00,115.15,114.069356872635561160,793,34,90457.00,637,80.33,8.00,0.40
13-June-2019,114.20,114.20,105.25,111.60,111.216120460584588131,1129,46,125563.00,829,73.43,8.95,-2.60
12-June-2019,113.05,116.85,109.05,111.15,112.668824163969795037,927,39,104444.00,815,87.92,7.80,-1.90
11-June-2019,111.25,120.65,110.15,117.15,116.274709302325581395,688,15,79997.00,606,88.08,10.50,5.90
10-June-2019,115.05,120.00,113.00,117.65,115.968674698795180722,415,15,48127.00,379,91.33,7.00,2.60
7-June-2019,125.95,125.95,113.10,117.70,116.901800327332242225,611,25,71427.00,530,86.74,12.85,-8.25
6-June-2019,117.95,117.95,110.00,114.90,112.537237428389560789,1571,54,176796.00,1026,65.31,7.95,-3.05
4-June-2019,127.90,128.90,108.05,112.55,118.055493895671476137,901,22,106368.00,260,28.86,20.85,-15.35
3-June-2019,119.00,119.00,115.10,115.20,116.554794520547945205,146,9,17017.00,146,100.00,3.90,-3.80
31-May-2019,127.65,127.65,112.10,119.45,117.998672859986728599,1507,29,177824.00,920,61.05,15.55,-8.20
30-May-2019,116.65,121.95,116.65,118.00,119.057569296375266524,469,11,55838.00,352,75.05,5.30,1.35
29-May-2019,118.50,126.80,115.50,123.90,118.779069767441860465,1462,30,173655.00,985,67.37,11.30,5.40
28-May-2019,124.75,124.95,117.60,124.95,124.655555555555555555,180,7,22438.00,150,83.33,7.35,0.20
27-May-2019,117.25,122.00,115.00,121.90,118.589808917197452229,785,28,93093.00,730,92.99,7.00,4.65
24-May-2019,123.95,124.50,110.05,119.90,117.753117206982543640,1203,37,141657.00,765,63.59,14.45,-4.05
23-May-2019,117.00,135.00,110.10,121.05,117.818543046357615894,755,37,88953.00,420,55.63,24.90,4.05
22-May-2019,124.95,127.95,124.95,126.90,125.866666666666666666,300,6,37760.00,200,66.67,3.00,1.95
21-May-2019,115.50,122.70,115.50,119.00,118.401534526854219948,391,16,46295.00,291,74.42,7.20,3.50
20-May-2019,127.95,127.95,117.10,124.25,123.032786885245901639,976,24,120080.00,940,96.31,10.85,-3.70
17-May-2019,120.00,121.85,113.50,120.45,118.283765347885402455,733,23,86702.00,570,77.76,8.35,0.45
16-May-2019,120.60,125.00,119.00,123.95,121.625423728813559322,590,24,71759.00,555,94.07,6.00,3.35
15-May-2019,127.00,127.00,122.05,125.70,125.031746031746031746,189,9,23631.00,179,94.71,4.95,-1.30
14-May-2019,125.70,128.00,121.00,126.55,124.629629629629629629,351,9,43745.00,351,100.00,7.00,0.85
13-May-2019,118.20,131.95,115.00,123.05,119.221383647798742138,795,18,94781.00,587,73.84,16.95,4.85
10-May-2019,122.00,127.00,122.00,125.50,123.913145539906103286,426,13,52787.00,422,99.06,5.00,3.50
9-May-2019,122.00,123.50,118.10,123.15,122.845794392523364485,428,11,52578.00,425,99.30,5.40,1.15
8-May-2019,122.05,127.00,118.00,124.95,123.632996632996632996,297,13,36719.00,285,95.96,9.00,2.90
7-May-2019,121.00,124.00,121.00,123.25,123.148148148148148148,135,4,16625.00,135,100.00,3.00,2.25
6-May-2019,129.75,129.80,119.10,123.05,126.394117647058823529,340,9,42974.00,300,88.24,10.70,-6.70
3-May-2019,120.15,125.95,120.15,123.00,122.021739130434782608,138,11,16839.00,70,50.72,5.80,2.85
2-May-2019,126.10,127.00,122.00,122.65,123.716612377850162866,307,14,37981.00,267,86.97,5.00,-3.45
30-April-2019,123.70,127.00,123.70,127.00,125.085714285714285714,70,5,8756.00,70,100.00,3.30,3.30
26-April-2019,124.25,127.45,122.60,125.30,124.833496571988246816,1021,18,127455.00,610,59.75,4.85,1.05
25-April-2019,127.00,134.50,124.00,124.40,125.836553945249597423,1242,40,156289.00,1085,87.36,10.50,-2.60
24-April-2019,131.00,133.00,126.05,127.00,127.511304347826086956,575,24,73319.00,360,62.61,6.95,-4.00
23-April-2019,121.10,139.75,121.10,130.00,130.224653148345784418,5622,64,732123.00,5122,91.11,18.65,8.90
22-April-2019,118.10,130.00,118.10,128.50,126.569451836083022884,1879,27,237824.00,1790,95.26,11.90,10.40
18-April-2019,129.95,129.95,118.10,122.70,122.400000000000000000,150,12,18360.00,140,93.33,11.85,-7.25
16-April-2019,134.00,134.00,121.50,123.60,124.328954570333880678,1827,33,227149.00,1683,92.12,12.50,-10.40
15-April-2019,144.40,144.40,121.20,124.00,123.739002932551319648,341,13,42195.00,338,99.12,23.20,-20.40
12-April-2019,121.20,125.00,121.20,121.55,122.825842696629213483,178,9,21863.00,178,100.00,3.80,0.35
11-April-2019,121.20,127.05,121.20,123.55,124.023376623376623376,385,11,47749.00,385,100.00,5.85,2.35
10-April-2019,118.05,129.05,118.05,126.85,125.776892430278884462,251,17,31570.00,132,52.59,11.00,8.80
9-April-2019,145.10,145.10,118.05,127.05,127.158098933074684772,2062,12,262200.00,20,0.97,27.05,-18.05
8-April-2019,124.00,132.00,113.05,126.50,125.595297029702970297,808,27,101481.00,801,99.13,18.95,2.50
5-April-2019,124.65,126.00,116.20,119.65,122.960526315789473684,228,22,28035.00,194,85.09,9.80,-5.00
4-April-2019,132.85,132.85,117.00,119.45,119.435013262599469496,377,24,45027.00,320,84.88,15.85,-13.40
3-April-2019,119.05,121.60,119.05,120.85,120.758949880668257756,419,16,50598.00,382,91.17,2.55,1.80
2-April-2019,117.25,129.70,117.25,119.05,121.348571428571428571,2100,36,254832.00,1789,85.19,12.45,1.80
1-April-2019,136.95,136.95,120.00,123.05,121.981243830207305034,2026,41,247134.00,1389,68.56,16.95,-13.90
29-March-2019,138.00,138.00,122.15,125.20,126.173913043478260869,437,26,55138.00,278,63.62,15.85,-12.80
28-March-2019,141.80,141.80,117.25,126.50,122.359108781127129750,1526,32,186720.00,1101,72.15,24.55,-15.30
27-March-2019,145.00,145.00,130.00,130.25,133.108974358974358974,312,15,41530.00,292,93.59,15.00,-14.75
26-March-2019,137.90,137.90,129.15,135.40,135.250000000000000000,16,4,2164.00,15,93.75,8.75,-2.50
25-March-2019,137.70,138.00,129.05,137.90,136.300448430493273542,223,12,30395.00,173,77.58,8.95,0.20
22-March-2019,130.00,139.45,130.00,138.35,135.509413067552602436,903,16,122365.00,778,86.16,9.45,8.35
20-March-2019,137.60,139.80,130.00,131.80,132.483248154457694491,1761,42,233303.00,1550,88.02,9.80,-5.80
19-March-2019,139.80,140.00,132.00,137.60,137.352235550708833151,917,17,125952.00,767,83.64,8.00,-2.20
18-March-2019,136.35,142.00,136.00,140.00,140.010050251256281407,199,10,27862.00,160,80.40,6.00,3.65
15-March-2019,141.00,143.95,135.05,136.05,136.424877707896575821,1431,17,195224.00,1404,98.11,8.90,-4.95
14-March-2019,140.00,143.00,136.50,138.10,138.581481481481481481,540,16,74834.00,520,96.30,6.50,-1.90
13-March-2019,149.70,149.70,139.00,140.00,141.490421455938697318,1044,27,147716.00,1044,100.00,10.70,-9.70
12-March-2019,149.90,149.95,144.90,145.10,147.650523560209424083,1528,17,225610.00,1491,97.58,5.05,-4.80
11-March-2019,144.80,150.00,141.00,141.00,144.744292237442922374,219,7,31699.00,219,100.00,9.00,-3.80
8-March-2019,145.00,145.00,145.00,145.00,145.000000000000000000,100,3,14500.00,100,100.00,0.00,0.00
7-March-2019,150.00,150.00,142.05,144.60,147.000000000000000000,43,6,6321.00,41,95.35,7.95,-5.40
6-March-2019,147.95,156.00,144.00,146.10,146.835164835164835164,273,11,40086.00,248,90.84,12.00,-1.85
5-March-2019,145.00,149.80,145.00,149.00,146.528013582342954159,589,19,86305.00,579,98.30,4.80,4.00
1-March-2019,142.00,144.90,140.00,144.60,141.135338345864661654,133,8,18771.00,129,96.99,4.90,2.60
28-February-2019,140.00,156.00,140.00,141.55,146.371673819742489270,3495,68,511569.00,2385,68.24,16.00,1.55
27-February-2019,144.50,146.00,141.55,141.85,145.585448392554991539,591,5,86041.00,591,100.00,4.45,-2.65
26-February-2019,155.00,155.00,137.55,141.00,143.217714285714285714,1750,48,250631.00,1137,64.97,17.45,-14.00
25-February-2019,158.60,158.60,148.00,148.10,148.546391752577319587,97,6,14409.00,97,100.00,10.60,-10.50
22-February-2019,137.70,148.95,137.70,148.95,138.591549295774647887,71,4,9840.00,60,84.51,11.25,11.25
21-February-2019,138.10,144.95,138.10,144.95,140.067961165048543689,103,6,14427.00,101,98.06,6.85,6.85
20-February-2019,143.00,143.05,138.80,138.85,142.316666666666666666,180,7,25617.00,180,100.00,4.25,-4.15
19-February-2019,142.20,147.60,140.10,143.00,142.005780346820809248,346,14,49134.00,272,78.61,7.50,0.80
18-February-2019,133.05,151.95,132.80,147.70,134.260000000000000000,100,11,13426.00,93,93.00,19.15,14.65
15-February-2019,132.15,150.95,132.15,140.00,140.068359375000000000,512,13,71715.00,511,99.80,18.80,7.85
14-February-2019,164.95,164.95,140.05,144.25,144.637869822485207100,1690,34,244438.00,1563,92.49,24.90,-20.70
13-February-2019,137.50,160.00,137.25,152.00,149.509628610729023383,1454,25,217387.00,1201,82.60,22.75,14.50
12-February-2019,153.95,153.95,137.00,147.80,146.343373493975903614,664,21,97172.00,534,80.42,16.95,-6.15
11-February-2019,153.95,153.95,147.95,148.40,149.285714285714285714,126,5,18810.00,126,100.00,6.00,-5.55
8-February-2019,141.25,148.95,136.00,148.95,140.411910669975186104,806,18,113172.00,750,93.05,12.95,7.70
7-February-2019,148.00,160.00,141.00,143.05,149.029411764705882352,2380,62,354690.00,1826,76.72,19.00,-4.95
6-February-2019,145.95,146.00,140.05,145.85,145.677192982456140350,285,9,41518.00,275,96.49,5.95,-0.10
5-February-2019,147.95,147.95,142.30,142.35,142.850000000000000000,480,15,68568.00,400,83.33,5.65,-5.60
4-February-2019,145.55,154.00,144.05,147.00,146.797872340425531914,846,13,124191.00,743,87.83,9.95,1.45
1-February-2019,140.05,151.00,140.05,148.50,148.686440677966101694,118,5,17545.00,118,100.00,10.95,8.45
31-January-2019,141.10,146.00,141.10,144.65,143.211132437619961612,521,13,74613.00,481,92.32,4.90,3.55
30-January-2019,156.80,156.80,145.50,146.00,146.058902275769745649,747,23,109106.00,527,70.55,11.30,-10.80
29-January-2019,154.60,154.60,147.30,152.95,152.588235294117647058,68,9,10376.00,61,89.71,7.30,-1.65
28-January-2019,162.95,162.95,149.05,154.70,154.451612903225806451,186,10,28728.00,159,85.48,13.90,-8.25
25-January-2019,146.20,157.50,146.00,156.75,148.062573789846517119,847,18,125409.00,776,91.62,11.50,10.55
24-January-2019,152.60,153.00,151.05,152.60,151.544247787610619469,226,8,34249.00,226,100.00,1.95,0.00
23-January-2019,156.50,158.95,152.50,158.95,154.285444234404536862,529,26,81617.00,457,86.39,6.45,2.45
22-January-2019,153.05,164.95,153.05,159.95,154.172069825436408977,401,12,61823.00,392,97.76,11.90,6.90
21-January-2019,174.00,174.50,158.20,160.75,166.235468816291896478,2357,62,391817.00,1920,81.46,16.30,-13.25
18-January-2019,165.00,170.10,160.35,166.20,169.285457809694793536,1671,46,282876.00,777,46.50,9.75,1.20
17-January-2019,152.10,165.00,152.10,162.00,158.051282051282051282,78,14,12328.00,71,91.03,12.90,9.90
16-January-2019,152.00,159.40,152.00,158.95,157.707070707070707070,198,10,31226.00,197,99.49,7.40,6.95
15-January-2019,143.35,155.00,143.35,152.00,151.050868486352357320,806,22,121747.00,766,95.04,11.65,8.65
14-January-2019,143.85,151.10,143.85,148.00,148.376654632972322503,1662,33,246602.00,1622,97.59,7.25,4.15
11-January-2019,148.00,148.00,140.25,143.95,142.283842794759825327,229,11,32583.00,208,90.83,7.75,-4.05
10-January-2019,149.80,149.80,138.05,144.65,143.705882352941176470,17,8,2443.00,12,70.59,11.75,-5.15
9-January-2019,146.95,146.95,139.80,144.45,140.249249249249249249,666,14,93406.00,660,99.10,7.15,-2.50
8-January-2019,149.95,149.95,139.10,140.45,141.113364055299539170,1085,27,153108.00,1029,94.84,10.85,-9.50
