Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-October-2019,10.89,10.89,10.20,10.59,10.629009433962264150,4240,33,45067.00,3384,79.81,0.69,-0.30
25-October-2019,10.69,10.69,10.41,10.66,10.593780101830191275,7267,39,76985.00,6668,91.76,0.28,-0.03
24-October-2019,10.90,11.21,10.16,10.25,10.484075371018842754,29985,105,314365.00,27491,91.68,1.05,-0.65
23-October-2019,10.89,10.89,10.32,10.64,10.517305776892430278,8032,54,84475.00,5366,66.81,0.57,-0.25
22-October-2019,10.93,11.39,10.32,10.49,10.679720279720279720,37895,93,404708.00,33232,87.69,1.07,-0.44
18-October-2019,10.56,11.19,10.30,10.93,10.847683636530266232,43646,103,473458.00,36182,82.90,0.89,0.37
17-October-2019,10.60,10.60,10.23,10.37,10.392292870905587668,18165,77,188776.00,17129,94.30,0.37,-0.23
16-October-2019,11.13,11.13,10.13,10.20,10.368924583904038517,48186,104,499637.00,35347,73.36,1.00,-0.93
15-October-2019,11.14,11.14,10.51,10.79,10.758228350059482048,32783,63,352687.00,31600,96.39,0.63,-0.35
14-October-2019,10.70,11.17,10.70,10.75,10.831465750948852340,11066,50,119861.00,9649,87.20,0.47,0.05
11-October-2019,10.90,10.91,10.63,10.75,10.773833822870513267,20087,67,216414.00,18197,90.59,0.28,-0.15
10-October-2019,11.00,11.36,10.74,11.00,11.060854610398200820,15118,46,167218.00,15118,100.00,0.62,0.00
9-October-2019,10.61,11.28,10.61,11.01,11.077164573694646397,12104,42,134078.00,10893,90.00,0.67,0.40
7-October-2019,10.90,11.49,10.81,10.98,11.026579827495159302,17043,54,187926.00,15673,91.96,0.68,0.08
4-October-2019,11.30,11.55,11.00,11.27,11.168693210416169964,37749,110,421607.00,28426,75.30,0.55,-0.03
3-October-2019,11.49,11.66,11.00,11.30,11.288295510606808090,16216,57,183051.00,7863,48.49,0.66,-0.19
1-October-2019,12.25,12.34,10.95,11.43,11.540455594804327872,35953,133,414914.00,32262,89.73,1.39,-0.82
30-September-2019,12.40,12.44,11.75,11.80,12.011448845050576216,39742,57,477359.00,35420,89.12,0.69,-0.60
27-September-2019,12.50,12.50,11.80,12.20,12.214917394147922768,35167,62,429562.00,35114,99.85,0.70,-0.30
26-September-2019,11.97,12.40,11.97,12.03,12.093236623453950039,36949,81,446833.00,34738,94.02,0.43,0.06
25-September-2019,12.45,12.45,11.57,12.15,11.990678046168865933,31753,80,380740.00,21957,69.15,0.88,-0.30
24-September-2019,12.60,12.60,11.82,12.19,12.150439618766298202,43333,88,526515.00,41086,94.81,0.78,-0.41
23-September-2019,12.60,12.85,11.85,12.04,12.264688474134869589,25343,83,310824.00,20254,79.92,1.00,-0.56
20-September-2019,11.06,12.23,11.06,12.07,11.926539381128937246,86577,194,1032564.00,58653,67.75,1.17,1.01
19-September-2019,11.56,12.17,11.06,11.18,11.311693491624043920,42622,80,482127.00,29262,68.65,1.11,-0.38
18-September-2019,12.25,12.49,11.60,11.78,11.921145374449339207,18160,63,216488.00,15820,87.11,0.89,-0.47
17-September-2019,12.77,12.78,11.71,11.74,12.138263753734820865,36481,119,442816.00,31536,86.44,1.07,-1.03
16-September-2019,11.75,13.10,11.55,12.45,12.628126929250524756,80990,188,1022752.00,57817,71.39,1.55,0.70
13-September-2019,12.45,12.66,11.83,12.29,12.100979020979020979,39325,97,475871.00,35371,89.95,0.83,-0.16
12-September-2019,11.33,12.45,11.25,12.16,11.786326716839984460,110683,202,1304546.00,80554,72.78,1.20,0.83
11-September-2019,10.32,11.70,10.32,11.31,11.118575104214452400,50137,130,557452.00,30078,59.99,1.38,0.99
9-September-2019,10.50,10.90,10.31,10.76,10.707396979779882262,19535,38,209169.00,15773,80.74,0.59,0.26
6-September-2019,9.71,10.79,9.70,10.56,10.386797855172054765,57627,126,598560.00,40449,70.19,1.09,0.85
5-September-2019,10.23,10.23,9.05,9.90,9.865820676139147476,102050,172,1006807.00,84100,82.41,1.18,-0.33
4-September-2019,9.75,10.30,9.75,10.04,10.015705403087478559,18656,47,186853.00,15441,82.77,0.55,0.29
3-September-2019,10.03,10.40,9.80,9.87,10.014308850147661236,52485,83,525601.00,45617,86.91,0.60,-0.16
30-August-2019,10.15,10.26,9.93,10.19,10.136664066669403505,24359,41,246919.00,23276,95.55,0.33,0.04
29-August-2019,10.26,10.45,9.94,10.00,10.100327954873409418,38115,73,384974.00,29913,78.48,0.51,-0.26
28-August-2019,10.51,10.89,10.11,10.23,10.455241819172462421,31201,87,326214.00,24747,79.31,0.78,-0.28
27-August-2019,9.55,10.85,9.55,10.50,10.475620357199304567,75924,161,795351.00,51418,67.72,1.30,0.95
26-August-2019,10.01,10.42,9.40,9.97,9.876412266543693797,47707,96,471174.00,29991,62.86,1.02,-0.04
23-August-2019,10.01,10.43,9.94,10.02,10.079012797074954296,27350,64,275661.00,24447,89.39,0.49,0.01
22-August-2019,10.02,10.62,9.95,10.00,10.145770171149144254,40900,109,414962.00,39993,97.78,0.67,-0.02
21-August-2019,11.32,11.80,10.40,10.48,10.822774863967627241,50907,133,550955.00,48690,95.64,1.40,-0.84
20-August-2019,11.43,11.92,11.35,11.35,11.414153486949995830,35977,54,410647.00,35672,99.15,0.57,-0.08
19-August-2019,11.50,11.79,11.45,11.57,11.587327844887281680,25994,60,301201.00,25687,98.82,0.34,0.07
16-August-2019,11.90,11.90,11.35,11.50,11.589974060445195149,16577,50,192127.00,14567,87.87,0.55,-0.40
14-August-2019,12.10,12.15,11.55,11.64,11.810277111062622736,9166,56,108253.00,7855,85.70,0.60,-0.46
13-August-2019,12.00,12.50,11.80,11.81,11.932505944819049480,30699,49,366316.00,25463,82.94,0.70,-0.19
9-August-2019,11.99,12.19,11.99,12.19,12.122780881440099317,24165,49,292947.00,22926,94.87,0.20,0.20
8-August-2019,12.20,12.20,11.52,11.72,11.687932525951557093,36992,66,432360.00,34926,94.42,0.68,-0.48
7-August-2019,12.00,12.50,11.80,11.84,11.905633802816901408,21300,80,253590.00,19938,93.61,0.70,-0.16
6-August-2019,12.00,12.04,11.77,11.86,11.961096513588768186,25499,60,304996.00,22055,86.49,0.27,-0.14
5-August-2019,11.80,12.04,11.71,12.00,11.966934530843772157,42310,59,506321.00,40011,94.57,0.33,0.20
2-August-2019,12.00,12.15,11.85,11.93,11.911204013377926421,35880,46,427374.00,33216,92.58,0.30,-0.07
1-August-2019,12.05,12.05,11.87,11.91,11.917190798977664184,44995,59,536214.00,43893,97.55,0.18,-0.14
31-July-2019,11.78,12.05,11.45,11.98,11.924360161009105194,46457,82,553970.00,43925,94.55,0.60,0.20
30-July-2019,12.15,12.17,11.75,11.89,11.943998199633002111,57766,186,689957.00,43791,75.81,0.42,-0.26
29-July-2019,12.51,12.51,11.82,11.90,12.175001077725567961,46394,151,564847.00,37569,80.98,0.69,-0.61
26-July-2019,12.31,12.65,12.00,12.52,12.436690156853830416,30793,68,382963.00,26213,85.13,0.65,0.21
25-July-2019,12.99,12.99,12.25,12.30,12.388906056860321384,38832,65,481086.00,33151,85.37,0.74,-0.69
24-July-2019,12.50,12.64,12.25,12.55,12.423172933928192054,37656,54,467807.00,32920,87.42,0.39,0.05
23-July-2019,12.51,12.80,12.40,12.46,12.519758599143514637,65617,74,821509.00,65011,99.08,0.40,-0.05
22-July-2019,12.75,13.60,12.50,12.61,12.844988140209083721,22766,77,292429.00,16302,71.61,1.10,-0.14
19-July-2019,12.82,13.30,12.82,12.90,13.079841736836765750,19714,70,257856.00,18688,94.80,0.48,0.08
18-July-2019,13.80,14.06,13.04,13.30,13.459179406161423725,64563,103,868965.00,51588,79.90,1.02,-0.50
17-July-2019,13.15,13.75,12.55,13.49,13.586536454450574027,67070,174,911249.00,50522,75.33,1.20,0.34
16-July-2019,13.66,14.44,12.82,13.15,13.637402723735408560,69904,173,953309.00,60741,86.89,1.62,-0.51
15-July-2019,14.12,14.20,13.56,13.96,13.877987887776541836,40455,89,561434.00,35514,87.79,0.64,-0.16
12-July-2019,14.90,14.90,13.70,14.13,14.178273863430537946,154588,380,2191791.00,93857,60.71,1.20,-0.77
11-July-2019,14.32,14.32,13.71,14.32,14.183052108366731457,274217,553,3889234.00,194413,70.90,0.61,0.00
10-July-2019,11.31,13.02,11.31,13.02,12.815495495495495495,91575,231,1173579.00,66253,72.35,1.71,1.71
9-July-2019,11.75,12.00,11.55,11.84,11.847659141376757957,21616,49,256099.00,21006,97.18,0.45,0.09
8-July-2019,12.30,12.30,11.50,11.60,11.630464431842653075,13931,57,162024.00,12670,90.95,0.80,-0.70
5-July-2019,12.99,12.99,12.00,12.22,12.269291801351748457,17015,43,208762.00,16163,94.99,0.99,-0.77
4-July-2019,11.88,12.45,11.88,12.26,12.206689335756580875,34114,87,416419.00,31583,92.58,0.57,0.38
3-July-2019,11.80,12.00,11.70,11.82,11.823378108030865961,13996,40,165480.00,13640,97.46,0.30,0.02
2-July-2019,11.10,11.70,11.10,11.60,11.499835549499600620,21283,45,244751.00,21257,99.88,0.60,0.50
1-July-2019,11.00,11.59,10.55,11.35,11.397009518671239739,51898,119,591482.00,38821,74.80,1.04,0.35
28-June-2019,10.79,12.39,10.79,11.34,11.342023398931493879,29574,104,335429.00,27788,93.96,1.60,0.55
27-June-2019,11.55,11.60,11.21,11.27,11.394968017057569296,11725,59,133606.00,9328,79.56,0.39,-0.28
26-June-2019,11.30,11.45,11.07,11.34,11.311161713007350591,25032,59,283141.00,21496,85.87,0.38,0.04
25-June-2019,11.65,11.65,10.80,11.30,11.231964717000945080,9523,42,106962.00,7142,75.00,0.85,-0.35
24-June-2019,11.11,11.87,11.11,11.15,11.258596325953838907,23353,71,262922.00,18319,78.44,0.76,0.04
21-June-2019,11.33,11.96,11.21,11.46,11.485489166119500984,15230,59,174924.00,13849,90.93,0.75,0.13
20-June-2019,12.50,12.50,10.71,11.74,11.495343884411408527,23947,113,275279.00,13037,54.44,1.79,-0.76
19-June-2019,11.65,12.15,11.65,11.66,11.834303599374021909,15975,64,189053.00,15225,95.31,0.50,0.01
18-June-2019,12.87,12.87,11.77,11.94,12.407721944866507488,36856,67,457299.00,35839,97.24,1.10,-0.93
17-June-2019,12.50,13.08,12.40,12.55,12.703883314059760510,26807,62,340553.00,24919,92.96,0.68,0.05
14-June-2019,12.52,12.65,12.46,12.50,12.528487785180698566,24765,46,310268.00,24495,98.91,0.19,-0.02
13-June-2019,12.91,12.91,12.42,12.46,12.534905917643850559,29336,124,367724.00,25911,88.32,0.49,-0.45
12-June-2019,12.81,13.19,12.80,12.90,12.894006740585160943,20473,58,263979.00,17090,83.48,0.39,0.09
11-June-2019,13.11,13.22,12.64,12.98,12.986995922066153149,22070,74,286623.00,19224,87.10,0.58,-0.13
10-June-2019,13.15,13.75,13.00,13.11,13.248693739114492620,10909,57,144530.00,9302,85.27,0.75,-0.04
7-June-2019,13.60,13.88,13.40,13.73,13.705099087063014918,67365,78,923244.00,39427,58.53,0.48,0.13
6-June-2019,14.57,14.57,13.53,13.62,14.210010210159108312,47012,126,668041.00,35274,75.03,1.04,-0.95
4-June-2019,13.91,14.00,13.62,13.90,13.873763515067862893,69552,87,964948.00,57764,83.05,0.38,-0.01
3-June-2019,14.00,14.50,13.75,14.09,14.081893944485516499,29758,104,419049.00,18493,62.14,0.75,0.09
31-May-2019,14.77,14.94,13.85,13.91,14.413387231007014623,25233,156,363693.00,19552,77.49,1.09,-0.86
30-May-2019,15.15,15.15,14.30,14.37,14.468604279782816991,31310,126,453012.00,29501,94.22,0.85,-0.78
29-May-2019,15.00,15.45,14.60,14.73,15.059378328653045414,51635,148,777591.00,46253,89.58,0.85,-0.27
28-May-2019,15.26,15.26,14.35,15.13,15.106809721515261159,326122,337,4926663.00,260622,79.92,0.91,-0.13
27-May-2019,14.00,14.54,14.00,14.54,14.533265097236438075,47873,57,695751.00,45952,95.99,0.54,0.54
24-May-2019,13.44,13.95,12.77,13.85,13.657717744647461046,107052,191,1462086.00,86694,80.98,1.18,0.41
23-May-2019,12.80,13.38,12.54,13.29,13.023394567436018213,25476,118,331784.00,20137,79.04,0.84,0.49
22-May-2019,13.00,13.48,12.92,12.97,13.053470685284294394,124255,253,1621959.00,102642,82.61,0.56,-0.03
21-May-2019,14.60,14.60,13.60,13.60,13.790842599542653656,57287,103,790036.00,49440,86.30,1.00,-1.00
20-May-2019,15.00,15.00,14.06,14.31,14.287216903677541283,129108,214,1844594.00,105168,81.46,0.94,-0.69
17-May-2019,13.65,14.87,13.47,14.79,14.625559429503924760,471239,345,6892134.00,370889,78.70,1.40,1.14
16-May-2019,14.32,14.90,14.17,14.17,14.331234226655450066,41605,106,596251.00,33588,80.73,0.73,-0.15
15-May-2019,14.97,15.05,14.21,14.91,14.836413548742729110,364639,382,5409935.00,250487,68.69,0.84,-0.06
14-May-2019,14.40,14.43,13.90,14.36,14.298790125239688385,249282,483,3564431.00,203780,81.75,0.53,-0.04
13-May-2019,13.68,13.79,12.77,13.75,13.548845056557093033,308803,352,4183924.00,253216,82.00,1.02,0.07
10-May-2019,12.79,13.34,12.20,13.14,13.045121249280512525,119877,186,1563810.00,90807,75.75,1.14,0.35
9-May-2019,13.95,13.95,12.70,12.71,13.614038260869565217,287500,261,3914036.00,202152,70.31,1.25,-1.24
8-May-2019,13.29,13.29,12.10,13.29,13.241152929458219202,562220,168,7444441.00,240152,42.71,1.19,0.00
7-May-2019,12.66,12.66,12.66,12.66,12.659970950894650638,32359,41,409664.00,32359,100.00,0.00,0.00
6-May-2019,12.06,12.06,12.06,12.06,12.059990084283589489,32272,31,389200.00,32262,99.97,0.00,0.00
3-May-2019,11.26,11.49,11.20,11.49,11.469181027069789839,58146,57,666887.00,58146,100.00,0.29,0.23
2-May-2019,11.18,11.18,10.85,10.95,11.063738311060155494,27911,96,308800.00,24260,86.92,0.33,-0.23
30-April-2019,11.00,11.17,10.63,10.65,10.762531085935341254,18095,68,194748.00,17375,96.02,0.54,-0.35
26-April-2019,11.28,11.30,10.66,10.90,10.856277506980265959,21131,41,229404.00,20324,96.18,0.64,-0.38
25-April-2019,11.00,11.15,10.66,10.79,10.865725705720709467,8006,40,86991.00,7301,91.19,0.49,-0.21
24-April-2019,10.80,11.12,10.69,10.86,10.906926783951692504,17223,60,187850.00,15652,90.88,0.43,0.06
23-April-2019,10.90,11.09,10.70,10.77,10.857378087397086763,7895,48,85719.00,6762,85.65,0.39,-0.13
22-April-2019,11.01,11.15,10.75,11.05,10.865457100875231584,15653,57,170077.00,9346,59.71,0.40,0.04
18-April-2019,11.20,11.47,10.82,11.22,11.190238546761153807,30057,110,336345.00,28201,93.82,0.65,0.02
16-April-2019,11.48,11.48,10.92,11.20,11.148114148872480542,25055,89,279316.00,21971,87.69,0.56,-0.28
15-April-2019,11.55,11.75,11.27,11.48,11.398584747467972365,29818,79,339883.00,21914,73.49,0.48,-0.07
12-April-2019,12.00,12.32,11.32,11.80,11.828105925439008357,21298,127,251915.00,15893,74.62,1.00,-0.20
11-April-2019,12.59,12.59,11.74,11.75,11.828884230142091777,21465,106,253907.00,19724,91.89,0.85,-0.84
10-April-2019,12.36,12.88,12.35,12.35,12.513809787813114258,79364,157,993146.00,57917,72.98,0.53,-0.01
9-April-2019,13.64,13.64,12.99,12.99,13.006293245998490905,62289,111,810149.00,56399,90.54,0.65,-0.65
8-April-2019,14.50,14.75,13.67,13.67,14.082350461238870541,99623,221,1402926.00,88303,88.64,1.08,-0.83
5-April-2019,14.70,15.04,12.52,14.38,14.416394103723878540,986928,1127,14227943.00,623356,63.16,2.52,-0.32
4-April-2019,13.68,13.68,12.50,13.68,13.469307383906304258,380124,411,5120007.00,272017,71.56,1.18,0.00
3-April-2019,12.44,12.44,12.01,12.44,12.439990951720090238,163567,131,2034772.00,156040,95.40,0.43,0.00
2-April-2019,9.90,11.31,9.60,11.31,11.129604950136464884,422453,278,4701735.00,333055,78.84,1.71,1.41
1-April-2019,8.30,9.43,7.96,9.43,9.175187871155945516,220763,246,2025542.00,202744,91.84,1.47,1.13
29-March-2019,8.20,8.20,7.70,7.86,7.891847116377882160,51307,69,404907.00,50644,98.71,0.50,-0.34
28-March-2019,8.00,8.07,7.78,7.86,7.938582373012296401,46599,63,369930.00,46547,99.89,0.29,-0.14
27-March-2019,7.50,8.25,7.50,7.97,7.918027673180187607,89762,90,710738.00,77870,86.75,0.75,0.47
26-March-2019,8.30,8.30,7.50,7.93,7.977581577020099275,49156,102,392146.00,42752,86.97,0.80,-0.37
25-March-2019,8.19,8.28,7.82,7.87,7.933674379870323002,16811,55,133373.00,15401,91.61,0.46,-0.32
22-March-2019,8.45,8.45,7.85,7.99,8.098688478352841630,35455,80,287139.00,34924,98.50,0.60,-0.46
20-March-2019,8.98,8.98,8.30,8.37,8.428309007715173173,29941,67,252352.00,28288,94.48,0.68,-0.61
19-March-2019,8.65,8.72,8.30,8.49,8.465754618333914255,11476,57,97153.00,10014,87.26,0.42,-0.16
18-March-2019,8.72,8.72,8.42,8.65,8.557982547609900664,18221,46,155935.00,16095,88.33,0.30,-0.07
15-March-2019,9.00,9.40,8.70,8.72,8.889408903301886792,27136,78,241223.00,23036,84.89,0.70,-0.28
14-March-2019,9.00,9.05,8.76,8.94,8.865288868013151714,10645,59,94371.00,7225,67.87,0.29,-0.06
13-March-2019,8.65,9.10,8.65,8.92,8.929428571428571428,10500,46,93759.00,10480,99.81,0.45,0.27
12-March-2019,9.20,9.20,8.71,8.91,8.967477248992988214,13406,62,120218.00,12671,94.52,0.49,-0.29
11-March-2019,9.00,9.00,8.56,8.93,8.811077315541601255,20384,64,179605.00,17757,87.11,0.44,-0.07
8-March-2019,9.20,9.20,8.62,8.75,8.821827700775245830,59594,51,525728.00,58480,98.13,0.58,-0.45
7-March-2019,9.39,9.39,8.51,8.88,8.840228884845608206,37923,69,335248.00,33756,89.01,0.88,-0.51
6-March-2019,9.20,9.25,8.63,9.08,8.980112453144523115,48020,93,431225.00,41653,86.74,0.62,-0.12
5-March-2019,8.00,9.00,8.00,8.76,8.483103896807761096,73804,189,626087.00,63143,85.55,1.00,0.76
1-March-2019,7.70,7.98,7.62,7.89,7.767237593324549846,29601,75,229918.00,27613,93.28,0.36,0.19
28-February-2019,8.20,8.20,7.34,7.52,7.555300807043286867,10904,110,82383.00,10181,93.37,0.86,-0.68
27-February-2019,7.60,8.00,7.45,7.79,7.610899182561307901,12845,47,97762.00,11782,91.72,0.55,0.19
26-February-2019,7.78,7.81,7.36,7.57,7.594979374182513331,19878,54,150973.00,18068,90.89,0.45,-0.21
25-February-2019,8.23,8.23,7.60,7.78,7.738079117903085404,10339,45,80004.00,8739,84.52,0.63,-0.45
22-February-2019,8.25,8.25,7.35,7.82,8.032185970026535112,133785,108,1074586.00,128260,95.87,0.90,-0.43
21-February-2019,7.49,7.94,7.48,7.85,7.825953307392996108,25700,96,201127.00,23955,93.21,0.46,0.36
20-February-2019,7.98,7.98,7.30,7.61,7.532904689863842662,7932,56,59751.00,6441,81.20,0.68,-0.37
19-February-2019,7.85,7.85,7.22,7.45,7.404543559816590245,9596,38,71054.00,8143,84.86,0.63,-0.40
18-February-2019,8.14,8.14,7.20,7.28,7.278548244319858365,27112,88,197336.00,22490,82.95,0.94,-0.86
15-February-2019,7.80,8.39,7.51,7.60,7.878363000021471668,46573,161,366919.00,33415,71.75,0.88,-0.20
14-February-2019,7.40,7.69,6.75,7.38,7.329581439097037153,31895,58,233777.00,24825,77.83,0.94,-0.02
13-February-2019,7.69,7.69,7.10,7.12,7.193821454633909024,20555,68,147869.00,14085,68.52,0.59,-0.57
12-February-2019,7.90,7.90,7.20,7.43,7.409466911764705882,21760,53,161230.00,19507,89.65,0.70,-0.47
11-February-2019,8.14,8.14,7.32,7.42,7.529666946543520850,42876,91,322842.00,40590,94.67,0.82,-0.72
8-February-2019,8.15,8.15,7.72,7.80,7.782785496441884107,5902,27,45934.00,4098,69.43,0.43,-0.35
7-February-2019,8.57,8.57,7.63,7.98,7.915302701636758035,40568,75,321108.00,31206,76.92,0.94,-0.59
6-February-2019,8.25,8.25,7.60,7.75,7.817771661891763856,44329,69,346554.00,42869,96.71,0.65,-0.50
5-February-2019,7.80,8.45,7.55,8.00,7.898391586761521806,51728,135,408568.00,37735,72.95,0.90,0.20
4-February-2019,8.38,8.44,8.07,8.32,8.329864472410454985,37188,47,309771.00,36019,96.86,0.37,-0.06
1-February-2019,8.60,9.35,8.32,8.39,8.484884027798140926,34103,68,289360.00,31145,91.33,1.03,-0.21
31-January-2019,8.61,8.80,8.51,8.66,8.627658251461261037,16082,55,138750.00,9180,57.08,0.29,0.05
30-January-2019,8.78,8.90,8.52,8.70,8.724275062137531068,12070,39,105302.00,8889,73.65,0.38,-0.08
29-January-2019,8.63,8.95,8.31,8.51,8.626810234861559240,26654,52,229939.00,25163,94.41,0.64,-0.12
28-January-2019,8.53,8.99,8.50,8.62,8.699059988193088415,22021,38,191562.00,15621,70.94,0.49,0.09
25-January-2019,9.15,9.15,8.82,8.82,8.991151816206147159,12884,14,115842.00,12872,99.91,0.33,-0.33
24-January-2019,9.45,9.45,8.86,9.10,9.055346143238025190,10877,48,98495.00,7608,69.95,0.59,-0.35
23-January-2019,9.69,9.69,9.00,9.09,9.061708724485401774,23222,64,210431.00,21741,93.62,0.69,-0.60
22-January-2019,9.21,9.26,9.05,9.17,9.179426812151944582,22087,46,202746.00,20988,95.02,0.21,-0.04
21-January-2019,9.50,9.50,9.20,9.21,9.319314224484328957,14932,40,139156.00,14812,99.20,0.30,-0.29
18-January-2019,9.54,9.58,9.32,9.38,9.364024580772836162,9601,20,89904.00,9189,95.71,0.26,-0.16
17-January-2019,9.38,9.79,9.30,9.52,9.457117595048629531,5655,27,53480.00,3655,64.63,0.49,0.14
16-January-2019,9.45,9.65,9.30,9.43,9.391211323238973008,30380,64,285305.00,26580,87.49,0.35,-0.02
