Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-October-2019,42.00,42.10,40.00,40.15,40.800420240432640969,29031,67,1184477.00,26925,92.75,2.10,-1.85
14-October-2019,41.55,42.05,41.55,42.05,41.930483419896124650,2503,17,104952.00,1966,78.55,0.50,0.50
11-October-2019,43.50,43.50,41.55,42.45,42.430407523510971786,3190,20,135353.00,2869,89.94,1.95,-1.05
10-October-2019,41.70,42.35,41.40,42.00,41.823809523809523809,3570,21,149311.00,3094,86.67,0.95,0.30
9-October-2019,43.40,43.40,41.40,42.55,41.977484472049689440,5152,30,216268.00,4478,86.92,2.00,-0.85
7-October-2019,42.00,42.65,41.20,42.10,41.552149806465111413,9559,49,397197.00,7389,77.30,1.45,0.10
4-October-2019,42.50,43.05,41.55,42.30,42.661363304627061742,6851,30,292273.00,6713,97.99,1.50,-0.20
3-October-2019,43.90,44.50,41.00,43.35,43.247502859321387723,13115,68,567191.00,10566,80.56,3.50,-0.55
1-October-2019,44.95,45.45,41.00,42.80,43.062824858757062146,8850,47,381106.00,6025,68.08,4.45,-2.15
30-September-2019,44.10,45.00,44.05,44.95,44.321800042453831458,4711,39,208800.00,4091,86.84,0.95,0.85
27-September-2019,42.50,46.50,42.50,45.05,44.969598738391449097,11414,87,513283.00,7262,63.62,4.00,2.55
26-September-2019,41.20,43.90,41.20,43.10,43.088940059005540764,13897,48,598807.00,9973,71.76,2.70,1.90
25-September-2019,46.70,46.70,40.35,41.85,42.842757324878163349,17031,57,729655.00,11678,68.57,6.35,-4.85
24-September-2019,44.70,45.50,43.70,44.60,44.527983274364747507,6218,37,276875.00,4118,66.23,1.80,-0.10
23-September-2019,44.80,45.95,42.55,45.45,44.594929577464788732,10650,52,474936.00,8798,82.61,3.40,0.65
20-September-2019,40.50,43.95,40.10,42.90,42.654606590450571620,7435,51,317137.00,6731,90.53,3.85,2.40
19-September-2019,42.00,42.00,40.05,40.35,41.363919129082426127,3215,26,132985.00,2831,88.06,1.95,-1.65
18-September-2019,41.10,43.00,41.10,42.35,42.114044943820224719,7120,31,299852.00,5473,76.87,1.90,1.25
17-September-2019,42.30,43.50,40.10,42.60,41.858791030224244393,30770,71,1287995.00,21612,70.24,3.40,0.30
16-September-2019,38.70,42.90,38.70,42.35,40.370675453047775947,16389,41,661635.00,12084,73.73,4.20,3.65
13-September-2019,39.05,41.95,39.05,40.70,40.723525230987917555,2814,23,114596.00,1643,58.39,2.90,1.65
12-September-2019,42.95,42.95,42.30,42.55,42.694029850746268656,4824,22,205956.00,3570,74.00,0.65,-0.40
11-September-2019,41.55,43.00,41.55,42.80,42.764388013452745342,52926,40,2263348.00,44716,84.49,1.45,1.25
9-September-2019,42.90,42.90,40.20,41.55,41.467483858893983344,21374,45,886326.00,14971,70.04,2.70,-1.35
6-September-2019,40.85,43.40,40.00,42.90,41.037208833316527175,9917,27,406966.00,7989,80.56,3.40,2.05
5-September-2019,40.15,40.95,38.65,40.25,40.159779005524861878,9050,131,363446.00,6358,70.25,2.30,0.10
4-September-2019,39.05,40.70,39.00,40.15,39.762509476876421531,5276,51,209787.00,3830,72.59,1.70,1.10
3-September-2019,37.55,40.20,37.25,40.15,38.197489539748953974,1195,9,45646.00,845,70.71,2.95,2.60
30-August-2019,39.95,40.50,39.00,39.20,39.372000000000000000,2250,12,88587.00,1550,68.89,1.50,-0.75
29-August-2019,41.00,41.00,38.60,39.30,39.366018596787827557,5915,40,232850.00,3525,59.59,2.40,-1.70
28-August-2019,39.90,40.65,38.35,39.75,39.728811720021703743,9215,37,366101.00,7525,81.66,2.30,-0.15
27-August-2019,36.90,39.45,36.90,39.35,38.851332398316970546,19251,42,747927.00,14325,74.41,2.55,2.45
26-August-2019,39.00,39.00,36.00,37.25,36.786589850453542534,8158,49,300105.00,5431,66.57,3.00,-1.75
23-August-2019,36.40,37.95,34.50,36.85,35.550416844155053855,16433,63,584200.00,12000,73.02,3.45,0.45
22-August-2019,39.00,39.00,34.80,35.90,36.045322024913861648,3773,38,135999.00,2211,58.60,4.20,-3.10
21-August-2019,36.05,36.80,34.50,36.25,35.899949596774193548,15872,70,569804.00,13442,84.69,2.30,0.20
20-August-2019,36.55,37.35,36.40,36.90,36.781776851676453873,5279,17,194171.00,4379,82.95,0.95,0.35
19-August-2019,36.05,38.00,36.05,37.75,37.821871476888387824,3548,32,134192.00,2765,77.93,1.95,1.70
16-August-2019,36.15,37.65,34.25,36.35,35.844162494310423304,17576,102,629997.00,12033,68.46,3.40,0.20
14-August-2019,36.00,39.00,36.00,37.50,36.881344845630559916,7644,51,281921.00,6019,78.74,3.00,1.50
13-August-2019,38.90,40.00,36.30,38.35,38.956243162994217846,6399,34,249281.00,4997,78.09,3.70,-0.55
9-August-2019,38.90,38.95,37.00,38.40,38.425980342486574120,9869,67,379226.00,7468,75.67,1.95,-0.50
8-August-2019,37.75,37.95,35.60,37.15,37.542164225040009848,8123,36,304955.00,7125,87.71,2.35,-0.60
7-August-2019,38.80,38.80,35.00,36.60,36.465329635161083848,4687,36,170913.00,4231,90.27,3.80,-2.20
6-August-2019,33.95,36.40,33.95,35.75,35.290640982269009571,50251,98,1773390.00,25050,49.85,2.45,1.80
5-August-2019,34.65,36.00,33.95,35.30,34.871253071253071253,8140,41,283852.00,5900,72.48,2.05,0.65
2-August-2019,34.30,37.45,34.30,37.15,36.764961389961389961,2072,23,76177.00,1440,69.50,3.15,2.85
1-August-2019,37.20,37.20,35.55,36.00,36.603980782429649965,5828,26,213328.00,5327,91.40,1.65,-1.20
31-July-2019,35.00,36.70,34.05,36.15,35.398329156223893065,5985,47,211859.00,4320,72.18,2.65,1.15
30-July-2019,38.75,39.00,34.00,34.65,35.776038056833217818,31742,156,1135603.00,27749,87.42,5.00,-4.10
29-July-2019,37.70,38.25,36.15,36.60,36.861206952672352060,30722,67,1132450.00,28979,94.33,2.10,-1.10
26-July-2019,36.60,39.15,36.60,38.65,38.532280572897539478,13615,82,524617.00,11295,82.96,2.55,2.05
25-July-2019,38.00,39.00,37.05,38.20,37.862960253596683735,4101,29,155276.00,3727,90.88,1.95,0.20
24-July-2019,39.95,39.95,36.00,37.20,37.435565610859728506,33150,151,1240989.00,26349,79.48,3.95,-2.75
23-July-2019,39.70,39.70,38.50,39.15,38.896531321647807114,13521,55,525920.00,11380,84.17,1.20,-0.55
22-July-2019,39.80,40.00,37.50,39.70,38.992591639871382636,38875,107,1515837.00,29125,74.92,2.50,-0.10
19-July-2019,42.90,43.00,38.25,39.80,40.150247285543743959,35182,141,1412566.00,29065,82.61,4.75,-3.10
18-July-2019,43.95,43.95,41.05,41.90,42.420094936708860759,5056,36,214476.00,3364,66.53,2.90,-2.05
17-July-2019,43.95,43.95,42.00,43.40,42.932008516678495386,7045,41,302456.00,4513,64.06,1.95,-0.55
16-July-2019,41.15,44.45,41.15,43.80,43.359207266721717588,2422,25,105016.00,2420,99.92,3.30,2.65
15-July-2019,42.00,42.90,40.80,41.65,41.362371445856019358,1653,25,68372.00,1076,65.09,2.10,-0.35
12-July-2019,42.00,42.65,41.00,42.05,41.819119332132918644,6109,54,255473.00,4795,78.49,1.65,0.05
11-July-2019,43.20,43.50,41.80,43.00,42.165390505359877488,1959,12,82602.00,1955,99.80,1.70,-0.20
10-July-2019,42.00,43.30,41.70,42.45,42.253932014205986808,3942,22,166565.00,2832,71.84,1.60,0.45
9-July-2019,41.00,43.95,41.00,42.70,41.926762323432932408,44813,63,1878864.00,39831,88.88,2.95,1.70
8-July-2019,43.50,45.00,40.60,41.80,42.163786664010756436,20081,108,846691.00,13582,67.64,4.40,-1.70
5-July-2019,45.00,45.50,43.20,43.75,44.058480182333648340,17989,96,792568.00,15653,87.01,2.30,-1.25
4-July-2019,46.00,46.30,44.95,45.35,45.421215074723846653,6156,65,279613.00,4679,76.01,1.35,-0.65
3-July-2019,45.85,47.00,44.30,46.00,45.844821614132317284,8661,67,397062.00,7831,90.42,2.70,0.15
2-July-2019,46.05,46.40,44.15,44.85,44.934678367863928345,11053,36,496663.00,9183,83.08,2.25,-1.20
1-July-2019,46.05,47.30,45.65,46.80,46.282281695643680406,5119,35,236919.00,3221,62.92,1.65,0.75
28-June-2019,45.70,47.00,45.70,46.50,46.263853904282115869,7940,62,367335.00,6423,80.89,1.30,0.80
27-June-2019,47.50,47.55,46.75,46.95,47.095322466335931963,2822,14,132903.00,2322,82.28,0.80,-0.55
26-June-2019,47.85,47.85,46.25,47.45,47.405251141552511415,5256,42,249162.00,4758,90.53,1.60,-0.40
25-June-2019,45.95,47.70,44.50,46.75,46.344046990496304118,15152,76,702205.00,12821,84.62,3.20,0.80
24-June-2019,46.25,46.35,45.05,45.20,45.632624768946395563,2164,14,98749.00,1808,83.55,1.30,-1.05
21-June-2019,44.05,45.70,43.95,45.45,45.088920505068468788,5623,27,253535.00,3633,64.61,1.75,1.40
20-June-2019,43.85,46.85,42.50,45.70,45.310582822085889570,5216,28,236340.00,5206,99.81,4.35,1.85
19-June-2019,43.00,44.75,41.65,42.75,42.506561514195583596,15850,58,673729.00,10660,67.26,3.10,-0.25
18-June-2019,43.05,44.95,43.00,44.40,44.029546103339994290,7006,37,308471.00,6210,88.64,1.95,1.35
17-June-2019,45.00,45.40,41.20,43.65,43.067145534041224234,22414,98,965307.00,18996,84.75,4.20,-1.35
14-June-2019,47.50,47.50,44.50,45.20,45.519465711027854699,24556,90,1117776.00,21052,85.73,3.00,-2.30
13-June-2019,48.00,48.00,45.90,46.85,46.541813070976809557,19922,104,927206.00,14048,70.52,2.10,-1.15
12-June-2019,48.20,48.90,47.50,48.05,48.166199551569506726,3568,25,171857.00,2356,66.03,1.40,-0.15
11-June-2019,45.80,49.95,45.65,49.50,48.554980716771705389,10631,84,516188.00,7758,72.98,4.30,3.70
10-June-2019,48.80,49.65,47.50,47.55,47.880245447347585114,10104,62,483782.00,8577,84.89,2.15,-1.25
7-June-2019,50.00,50.00,48.60,49.85,49.678872588656578491,8657,54,430070.00,7449,86.05,1.40,-0.15
6-June-2019,49.75,50.95,49.00,50.55,50.312835591920225006,7822,44,393547.00,6365,81.37,1.95,0.80
4-June-2019,51.00,51.55,49.25,49.75,50.412486268766019772,10924,68,550706.00,7358,67.36,2.30,-1.25
3-June-2019,50.25,52.40,50.25,51.05,51.692226487523992322,10420,44,538633.00,9257,88.84,2.15,0.80
31-May-2019,50.55,53.00,50.30,51.45,51.117219917012448132,3856,24,197108.00,3013,78.14,2.70,0.90
30-May-2019,52.90,53.70,50.20,51.15,51.673471420035849432,10042,48,518905.00,9561,95.21,3.50,-1.75
29-May-2019,53.70,54.50,51.65,52.55,52.734335839598997493,2394,40,126246.00,2099,87.68,2.85,-1.15
28-May-2019,55.00,55.00,52.75,53.05,53.830814784561976720,9794,48,527219.00,7890,80.56,2.25,-1.95
27-May-2019,51.90,56.00,51.30,54.55,53.987126269142312223,71308,259,3849714.00,34287,48.08,4.70,2.65
24-May-2019,48.00,52.40,46.90,51.05,49.400236589774989794,120039,187,5929955.00,95297,79.39,5.50,3.05
23-May-2019,50.00,51.65,47.55,47.90,48.473567056204785754,7188,111,348428.00,4439,61.76,4.10,-2.10
22-May-2019,49.50,49.90,48.00,48.90,48.672762271414821944,7273,94,353997.00,4351,59.82,1.90,-0.60
21-May-2019,52.85,52.85,49.05,49.50,49.535304588607594936,10112,48,500901.00,6907,68.30,3.80,-3.35
20-May-2019,49.00,51.00,48.50,50.95,50.242730588848358520,9595,51,482079.00,7225,75.30,2.50,1.95
17-May-2019,48.20,49.35,48.00,48.40,48.637497045615693689,16924,69,823141.00,13850,81.84,1.35,0.20
16-May-2019,50.40,53.30,46.80,49.30,49.247718068065042616,16543,90,814705.00,12306,74.39,6.50,-1.10
15-May-2019,47.60,51.00,47.40,48.55,48.896860490824673889,9046,49,442321.00,7425,82.08,3.60,0.95
14-May-2019,46.50,50.80,45.60,48.85,47.899487179487179487,8775,44,420318.00,6965,79.37,5.20,2.35
13-May-2019,48.00,48.00,46.20,46.95,47.020738950971509111,9933,45,467057.00,8446,85.03,1.80,-1.05
10-May-2019,48.00,49.90,46.50,49.15,47.554905335628227194,2905,20,138147.00,1957,67.37,3.40,1.15
9-May-2019,47.00,48.70,47.00,47.90,47.557544439851178172,48380,56,2300834.00,46280,95.66,1.70,0.90
8-May-2019,47.00,48.50,46.35,46.95,47.229248723559445660,13710,56,647513.00,9972,72.74,2.15,-0.05
7-May-2019,49.00,49.80,48.10,48.70,48.778693790149892933,9340,46,455593.00,5675,60.76,1.70,-0.30
6-May-2019,51.00,51.00,47.75,48.70,49.084079793372533934,18197,73,893183.00,13432,73.81,3.25,-2.30
3-May-2019,51.30,51.30,49.30,50.00,49.948413470897410940,10274,55,513170.00,7645,74.41,2.00,-1.30
2-May-2019,51.65,54.75,50.65,50.90,51.564851038218477279,6646,43,342700.00,5744,86.43,4.10,-0.75
30-April-2019,52.00,54.00,52.00,52.25,52.662812647475224162,4238,44,223185.00,3023,71.33,2.00,0.25
26-April-2019,53.50,53.50,52.00,52.95,52.479415670650730411,1506,30,79034.00,1322,87.78,1.50,-0.55
25-April-2019,52.40,53.65,52.05,52.35,53.008277392194788940,35156,81,1863559.00,32773,93.22,1.60,-0.05
24-April-2019,53.25,53.85,52.65,52.65,53.101052631578947368,2850,24,151338.00,2580,90.53,1.20,-0.60
23-April-2019,53.30,54.95,53.05,53.20,53.388354265209590605,6131,26,327324.00,5310,86.61,1.90,-0.10
22-April-2019,55.00,55.00,53.40,53.60,53.991936469150885766,8185,30,441924.00,8023,98.02,1.60,-1.40
18-April-2019,54.05,54.70,53.70,54.60,54.077100029682398337,13476,67,728743.00,12383,91.89,1.00,0.55
16-April-2019,54.05,54.75,54.00,54.35,54.332996894409937888,12880,43,699809.00,11058,85.85,0.75,0.30
15-April-2019,53.75,54.80,53.75,54.05,54.011422044545973729,1751,14,94574.00,1326,75.73,1.05,0.30
12-April-2019,54.00,54.85,54.00,54.40,54.392792792792792792,4440,20,241504.00,4190,94.37,0.85,0.40
11-April-2019,56.10,56.85,54.00,54.20,54.452847541563494870,14135,52,769691.00,11217,79.36,2.85,-1.90
10-April-2019,54.95,55.00,53.90,53.95,54.842222222222222222,2250,22,123395.00,2050,91.11,1.10,-1.00
9-April-2019,53.75,55.00,53.65,54.95,54.723674129564995317,11747,38,642839.00,10456,89.01,1.35,1.20
8-April-2019,55.70,55.70,54.00,54.15,54.922005842259006815,20540,44,1128098.00,16786,81.72,1.70,-1.55
5-April-2019,54.15,55.50,54.00,54.75,54.275275128393250183,13630,43,739772.00,9535,69.96,1.50,0.60
4-April-2019,54.65,55.55,54.00,54.55,54.371072664359861591,7225,35,392831.00,5720,79.17,1.55,-0.10
3-April-2019,55.00,56.70,54.45,54.70,55.638907302096779820,28663,70,1594778.00,27661,96.50,2.25,-0.30
2-April-2019,55.00,56.00,54.05,55.30,54.840129749768303985,4316,31,236690.00,3049,70.64,1.95,0.30
1-April-2019,55.00,55.50,53.90,54.90,54.802622270433429231,21203,56,1161980.00,18777,88.56,1.60,-0.10
29-March-2019,55.00,55.00,53.45,53.95,53.994472361809045226,5970,24,322347.00,5100,85.43,1.55,-1.05
28-March-2019,53.50,56.95,53.50,54.00,54.689168528754557215,17006,72,930044.00,13105,77.06,3.45,0.50
27-March-2019,53.05,54.85,52.55,53.55,53.303108403623867541,12804,58,682493.00,11227,87.68,2.30,0.50
26-March-2019,53.15,54.80,53.00,53.50,53.626784619427170009,11417,55,612257.00,8164,71.51,1.80,0.35
25-March-2019,54.00,54.50,52.60,53.90,53.496737144348734012,19155,101,1024730.00,15913,83.07,1.90,-0.10
22-March-2019,54.00,55.00,53.45,54.55,54.427743882650743168,61628,109,3354273.00,58186,94.41,1.55,0.55
20-March-2019,56.00,56.50,54.50,54.50,54.605599300087489063,11430,26,624142.00,11380,99.56,2.00,-1.50
19-March-2019,53.35,58.50,53.35,56.65,56.556149505147037971,70526,239,3988679.00,40516,57.45,5.15,3.30
18-March-2019,58.50,58.50,53.10,53.80,53.571026227776799859,5681,34,304337.00,3666,64.53,5.40,-4.70
15-March-2019,54.00,54.45,53.50,53.55,53.682296650717703349,1045,12,56098.00,1040,99.52,0.95,-0.45
14-March-2019,54.00,54.80,52.25,54.45,54.010646063998053291,16438,101,887827.00,13222,80.44,2.55,0.45
13-March-2019,57.00,57.00,53.00,53.80,53.755332407506320549,56166,95,3019222.00,53739,95.68,4.00,-3.20
12-March-2019,57.25,57.25,55.00,55.75,56.057048976007704727,35303,51,1978982.00,32082,90.88,2.25,-1.50
11-March-2019,55.00,56.15,54.30,55.85,55.777613231721521514,60098,59,3352123.00,58153,96.76,1.85,0.85
8-March-2019,53.05,55.40,53.05,54.60,54.712057887842305533,16031,67,877089.00,10427,65.04,2.35,1.55
7-March-2019,55.60,55.60,53.75,55.10,54.646919509226670175,30401,82,1661321.00,23764,78.17,1.85,-0.50
6-March-2019,56.75,57.00,55.05,56.75,56.030134158926728586,9690,84,542932.00,7008,72.32,1.95,0.00
5-March-2019,55.50,56.65,52.80,55.85,55.067217274491268222,20099,109,1106796.00,16703,83.10,3.85,0.35
1-March-2019,54.50,56.50,53.00,54.40,54.176674737691686844,12390,65,671249.00,11009,88.85,3.50,-0.10
28-February-2019,53.00,53.55,51.50,53.05,52.254528819762122598,5465,32,285571.00,3201,58.57,2.05,0.05
27-February-2019,52.30,53.00,49.75,52.40,51.486814050050499382,8911,31,458799.00,7377,82.79,3.25,0.10
26-February-2019,49.50,52.75,49.50,52.00,51.564188292734702542,18843,100,971624.00,17788,94.40,3.25,2.50
25-February-2019,50.65,54.30,50.65,51.15,51.197811041364880090,6213,28,318092.00,5594,90.04,3.65,0.50
22-February-2019,51.40,53.00,50.35,52.90,52.705188679245283018,8056,37,424593.00,6852,85.05,2.65,1.50
21-February-2019,50.00,52.85,49.10,51.00,51.314722544536209132,14651,96,751812.00,2133,14.56,3.75,1.00
20-February-2019,50.00,51.00,49.10,50.35,50.486931268151016456,6198,48,312918.00,4518,72.89,1.90,0.35
19-February-2019,51.00,51.85,49.50,50.45,50.738612045246102109,3271,56,165966.00,1956,59.80,2.35,-0.55
18-February-2019,50.70,51.70,49.55,50.85,50.856915739268680445,5032,21,255912.00,3450,68.56,2.15,0.15
15-February-2019,51.40,52.90,50.35,52.20,51.929606625258799171,3864,38,200656.00,3150,81.52,2.55,0.80
14-February-2019,50.00,52.80,49.00,52.60,50.806536259541984732,8384,46,425962.00,5899,70.36,3.80,2.60
13-February-2019,52.00,52.00,50.00,50.80,51.571550463188688444,8204,39,423093.00,6791,82.78,2.00,-1.20
12-February-2019,52.75,52.75,51.40,52.15,51.980502071654886668,4103,20,213276.00,3472,84.62,1.35,-0.60
11-February-2019,51.05,53.00,51.05,51.75,51.859281437125748502,6680,36,346420.00,6250,93.56,1.95,0.70
8-February-2019,50.55,53.00,50.55,52.50,51.357743646004754068,10938,49,561751.00,9963,91.09,2.45,1.95
7-February-2019,52.55,53.80,51.05,52.05,52.052708638360175695,8879,67,462176.00,6063,68.28,2.75,-0.50
6-February-2019,50.70,52.45,49.50,51.80,51.293427230046948356,9372,82,480722.00,8721,93.05,2.95,1.10
5-February-2019,54.25,54.25,49.15,50.45,51.337846720126199553,22821,91,1171581.00,17692,77.53,5.10,-3.80
4-February-2019,54.45,54.95,53.00,54.15,54.073443983402489626,7230,85,390951.00,4457,61.65,1.95,-0.30
1-February-2019,55.20,56.85,53.90,55.95,55.700451722190852625,3542,58,197291.00,2298,64.88,2.95,0.75
31-January-2019,56.70,58.80,54.10,56.15,55.793366122840690978,16672,154,930187.00,9900,59.38,4.70,-0.55
30-January-2019,53.25,54.90,51.00,53.05,53.057056408039766587,9254,69,490990.00,7203,77.84,3.90,-0.20
29-January-2019,52.50,54.25,50.55,53.70,53.551643768400392541,8152,35,436553.00,7259,89.05,3.70,1.20
28-January-2019,52.25,53.85,49.05,51.00,51.241537132987910189,11580,95,593377.00,9233,79.73,4.80,-1.25
25-January-2019,54.00,54.70,53.00,53.80,53.779699087278950370,28048,75,1508413.00,24096,85.91,1.70,-0.20
24-January-2019,54.00,55.45,53.20,54.60,54.447100175746924428,8535,51,464706.00,7738,90.66,2.25,0.60
23-January-2019,55.05,56.10,54.00,54.60,54.679422944022114720,11576,60,632969.00,9125,78.83,2.10,-0.45
22-January-2019,58.95,58.95,55.00,55.75,55.996194824961948249,6570,38,367895.00,4505,68.57,3.95,-3.20
21-January-2019,54.00,56.80,54.00,56.00,55.411325451151213441,3214,33,178092.00,2705,84.16,2.80,2.00
18-January-2019,56.70,56.70,54.10,55.75,55.630096937990460070,6499,98,361540.00,4628,71.21,2.60,-0.95
17-January-2019,57.00,58.35,56.60,57.30,57.434184675834970530,3563,38,204638.00,2403,67.44,1.75,0.30
16-January-2019,55.35,58.15,55.35,57.40,57.262133891213389121,4780,26,273713.00,4121,86.21,2.80,2.05
