Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-October-2019,65.00,65.50,64.00,64.50,64.880237825594563986,3532,70,229157.00,1916,54.25,1.50,-0.50
22-October-2019,64.95,65.95,63.10,64.30,64.738827314980336074,11188,133,724298.00,9724,86.91,2.85,-0.65
18-October-2019,65.00,66.45,64.55,65.20,65.320865462078490044,8689,201,567573.00,4571,52.61,1.90,0.20
17-October-2019,64.30,65.10,63.70,64.60,64.366370471633629528,5852,129,376672.00,3662,62.58,1.40,0.30
16-October-2019,66.85,67.20,63.25,65.20,66.670357543534461733,61503,162,4100427.00,56043,91.12,3.95,-1.65
15-October-2019,65.20,68.40,63.20,66.35,66.023590188215743650,27681,411,1827599.00,14009,50.61,5.20,1.15
14-October-2019,66.60,66.80,65.45,66.10,66.114083572849878399,9046,146,598068.00,5418,59.89,1.35,-0.50
11-October-2019,64.45,66.30,63.60,65.70,65.837681469973750468,18667,213,1228992.00,1495,8.01,2.70,1.25
10-October-2019,64.35,66.05,63.20,63.70,65.185893481390088422,9726,211,633998.00,5636,57.95,2.85,-0.65
9-October-2019,59.80,65.70,59.75,64.60,63.329288472145615002,7252,147,459264.00,2890,39.85,5.95,4.80
7-October-2019,60.75,62.70,59.55,60.85,61.405759162303664921,3056,103,187656.00,1885,61.68,3.15,0.10
4-October-2019,61.45,65.00,60.75,61.45,63.626525913375906859,23019,425,1464619.00,8933,38.81,4.25,0.00
3-October-2019,60.45,61.90,59.70,60.30,60.639481000926784059,7553,115,458010.00,4654,61.62,2.20,-0.15
1-October-2019,63.80,63.80,59.45,61.50,61.440785673021374927,10386,252,638124.00,7277,70.07,4.35,-2.30
30-September-2019,64.15,65.50,62.40,63.75,63.645606426494504952,20291,331,1291433.00,7064,34.81,3.10,-0.40
27-September-2019,66.35,66.65,64.00,64.75,64.868406026962727993,63050,389,4089953.00,56133,89.03,2.65,-1.60
26-September-2019,66.70,68.55,65.00,65.30,67.002822201317027281,15945,240,1068360.00,9702,60.85,3.55,-1.40
25-September-2019,66.80,68.75,65.50,66.65,67.548140674545978668,13876,313,937298.00,5349,38.55,3.25,-0.15
24-September-2019,68.50,69.05,65.20,67.30,68.237133459952749339,21587,468,1473035.00,7866,36.44,3.85,-1.20
23-September-2019,67.30,69.15,67.30,68.20,68.482503087690407575,17003,291,1164408.00,9285,54.61,1.85,0.90
20-September-2019,70.00,72.00,65.20,66.35,68.574377742640396539,56287,1372,3859846.00,34229,60.81,6.80,-3.65
19-September-2019,75.00,75.00,69.10,69.80,71.022116366110922082,5878,854,417468.00,4009,68.20,5.90,-5.20
18-September-2019,74.45,74.90,72.30,72.75,73.552745849297573435,3915,168,287959.00,2246,57.37,2.60,-1.70
17-September-2019,80.00,80.00,72.60,74.15,74.758601107377786190,21131,652,1579724.00,13950,66.02,7.40,-5.85
16-September-2019,78.10,81.35,77.50,78.90,80.140995505744748867,53179,1298,4261818.00,24566,46.19,3.85,0.80
13-September-2019,77.00,80.50,75.80,79.90,78.936341103330579295,73831,1075,5827949.00,15302,20.73,4.70,2.90
12-September-2019,76.45,81.10,72.60,77.50,78.468781491792918509,234188,2204,18376447.00,135271,57.76,8.50,1.05
11-September-2019,66.70,76.25,66.70,74.80,72.876237673174432067,200376,2157,14602649.00,71373,35.62,9.55,8.10
9-September-2019,60.80,67.40,60.20,66.20,65.331643158292829829,142786,1098,9328444.00,51360,35.97,7.20,5.40
6-September-2019,59.55,60.80,59.45,60.45,59.920608460095853302,4799,119,287559.00,2997,62.45,1.35,0.90
5-September-2019,60.75,61.50,58.45,59.35,60.380505307220810285,33445,724,2019426.00,7750,23.17,3.05,-1.40
4-September-2019,59.65,61.00,59.05,60.15,60.094621646870412384,44958,239,2701734.00,9422,20.96,1.95,0.50
3-September-2019,62.00,62.05,59.50,60.30,60.407375818367469517,83245,393,5028612.00,51579,61.96,2.55,-1.70
30-August-2019,61.60,63.35,60.95,62.00,61.960635425965561375,92977,653,5760914.00,49068,52.77,2.40,0.40
29-August-2019,62.90,63.35,61.05,61.60,62.224177713432565715,22103,220,1375341.00,15515,70.19,2.30,-1.30
28-August-2019,65.00,65.00,61.80,63.00,62.978800094423562310,110142,698,6936611.00,92728,84.19,3.20,-2.00
27-August-2019,63.10,66.00,63.00,65.30,64.682825432656132430,53160,1163,3438539.00,16630,31.28,3.00,2.20
26-August-2019,62.95,63.70,61.50,62.50,62.632947372821134473,23923,360,1498368.00,3052,12.76,2.20,-0.45
23-August-2019,61.60,66.00,61.60,62.60,64.905137915290199554,74466,410,4833226.00,59504,79.91,4.40,1.00
22-August-2019,63.55,63.60,61.40,62.20,62.223438621679827709,5572,173,346709.00,1777,31.89,2.20,-1.35
21-August-2019,64.50,65.10,62.05,64.35,63.741765374006165828,12326,280,785681.00,4906,39.80,3.05,-0.15
20-August-2019,66.10,66.10,64.25,64.75,64.869010989010989010,4550,222,295154.00,2211,48.59,1.85,-1.35
19-August-2019,67.40,67.80,66.00,66.25,66.573807721423164269,13210,517,879440.00,2973,22.51,1.80,-1.15
16-August-2019,67.00,68.45,66.00,66.70,66.783569209527096996,14485,548,967360.00,2305,15.91,2.45,-0.30
14-August-2019,65.55,68.00,65.50,67.45,66.921599194167306216,41696,703,2790363.00,18944,45.43,2.50,1.90
13-August-2019,72.80,72.80,65.20,65.60,67.799796022437531871,9805,272,664777.00,4662,47.55,7.60,-7.20
9-August-2019,63.00,73.00,63.00,70.50,71.534415016162734627,111986,1014,8010853.00,18003,16.08,10.00,7.50
8-August-2019,68.05,71.80,65.65,68.30,68.217409491142576286,47813,1588,3261679.00,13910,29.09,6.15,0.25
7-August-2019,66.20,74.80,66.15,70.25,70.599801775843218996,391476,3315,27638128.00,21768,5.56,8.65,4.05
6-August-2019,60.15,68.40,60.15,66.20,65.576001799798846011,151128,870,9910370.00,57608,38.12,8.25,6.05
5-August-2019,63.50,63.80,58.00,61.10,62.100754147812971342,29835,550,1852776.00,3996,13.39,5.80,-2.40
2-August-2019,65.20,65.50,64.20,64.60,64.677722454224221008,12452,268,805367.00,4725,37.95,1.30,-0.60
1-August-2019,67.00,67.30,65.25,65.75,65.974304779733687611,33119,516,2185003.00,1710,5.16,2.05,-1.25
31-July-2019,65.90,67.85,63.50,66.65,65.661820016512246582,21802,271,1431559.00,7966,36.54,4.35,0.75
30-July-2019,68.50,68.50,65.95,66.60,67.004497269514937359,9339,96,625755.00,6734,72.11,2.55,-1.90
29-July-2019,69.00,69.70,67.55,68.35,68.233590540134281992,9979,139,680903.00,5239,52.50,2.15,-0.65
26-July-2019,67.10,71.35,67.10,68.80,68.620687843199075168,38061,475,2611772.00,3930,10.33,4.25,1.70
25-July-2019,69.20,69.90,68.00,69.00,68.961745783342027473,11502,151,793198.00,6839,59.46,1.90,-0.20
24-July-2019,70.40,70.40,67.65,69.70,69.655656376114952574,38903,404,2709814.00,16427,42.23,2.75,-0.70
23-July-2019,69.60,72.35,69.10,70.65,69.668684277093195533,55346,635,3855883.00,4603,8.32,3.25,1.05
22-July-2019,69.65,70.80,67.25,70.30,68.968131109415313056,27519,388,1897934.00,9117,33.13,3.55,0.65
19-July-2019,74.00,74.00,67.00,69.20,68.530897846634469787,62739,896,4299560.00,25496,40.64,7.00,-4.80
18-July-2019,72.75,73.90,68.60,70.15,71.377991979874965752,80298,1205,5731510.00,18447,22.97,5.30,-2.60
17-July-2019,72.50,73.95,72.20,72.95,73.196066701562850519,13373,354,978851.00,1612,12.05,1.75,0.45
16-July-2019,74.35,74.50,72.00,73.25,73.640996301669356980,48941,473,3604064.00,2839,5.80,2.50,-1.10
15-July-2019,74.60,74.60,73.35,73.70,73.886970172684458398,3185,63,235330.00,1208,37.93,1.25,-0.90
12-July-2019,75.50,76.25,74.05,74.75,75.074436110584603720,36931,533,2772574.00,10271,27.81,2.20,-0.75
11-July-2019,75.00,76.00,73.30,74.95,74.543127629733520336,5704,116,425194.00,1785,31.29,2.70,-0.05
10-July-2019,74.95,75.60,73.55,73.80,74.095512997787610619,28928,394,2143435.00,7635,26.39,2.05,-1.15
9-July-2019,75.50,76.20,74.40,74.95,75.588490050721810378,25630,418,1937333.00,1975,7.71,1.80,-0.55
8-July-2019,79.05,79.05,75.00,75.95,77.056025948311796581,76768,836,5915437.00,49963,65.08,4.05,-3.10
5-July-2019,80.95,82.40,77.20,79.25,81.027343261168814916,15982,302,1294979.00,1923,12.03,5.20,-1.70
4-July-2019,78.60,81.20,78.10,80.40,79.441919412638755353,22882,451,1817790.00,2166,9.47,3.10,1.80
3-July-2019,78.65,79.40,77.65,78.30,78.724581092263136119,38672,618,3044437.00,18593,48.08,1.75,-0.35
2-July-2019,79.75,80.00,78.10,78.40,79.067062272109816257,27974,880,2211822.00,1563,5.59,1.90,-1.35
1-July-2019,80.30,80.50,79.10,79.80,79.727624576681180454,2067,50,164797.00,997,48.23,1.40,-0.50
28-June-2019,81.15,81.15,78.75,79.40,79.907881703693222017,7067,210,564709.00,4159,58.85,2.40,-1.75
27-June-2019,79.50,81.35,78.85,80.45,80.400854092526690391,7025,149,564816.00,2587,36.83,2.50,0.95
26-June-2019,77.00,79.50,76.45,79.00,78.026068208545668365,5102,152,398089.00,1928,37.79,3.05,2.00
25-June-2019,76.80,77.45,73.80,77.00,76.406019307211811470,7044,173,538204.00,2057,29.20,3.65,0.20
24-June-2019,79.25,79.25,77.00,77.75,77.821612994085062435,10651,142,828878.00,6821,64.04,2.25,-1.50
21-June-2019,74.90,80.25,74.25,79.05,78.028808085017712023,19196,307,1497841.00,8575,44.67,6.00,4.15
20-June-2019,73.50,75.00,73.05,74.90,74.160302225852562793,4897,78,363163.00,2843,58.06,1.95,1.40
19-June-2019,74.75,76.35,73.50,73.95,75.030144113639179089,24217,172,1817005.00,12097,49.95,2.85,-0.80
18-June-2019,77.40,77.50,73.65,74.20,74.972056491201570878,13241,119,992705.00,2759,20.84,3.85,-3.20
17-June-2019,78.30,78.35,76.65,77.10,77.591976099018352539,2343,47,181798.00,1417,60.48,1.70,-1.20
14-June-2019,79.00,80.55,79.00,79.55,79.916910688140556368,5464,55,436666.00,2085,38.16,1.55,0.55
13-June-2019,81.25,81.25,79.25,80.20,80.076643251379829402,7972,112,638371.00,2076,26.04,2.00,-1.05
12-June-2019,82.30,82.80,81.05,81.35,81.848033278921594439,18991,155,1554376.00,7847,41.32,1.75,-0.95
11-June-2019,84.85,84.85,80.80,81.95,81.542687153419593345,17312,242,1411667.00,7913,45.71,4.05,-2.90
10-June-2019,83.80,84.25,81.90,82.10,82.235319977391195126,15923,547,1309433.00,8754,54.98,2.35,-1.70
7-June-2019,83.60,84.65,82.80,83.45,83.477519379844961240,4515,123,376901.00,610,13.51,1.85,-0.15
6-June-2019,84.25,84.45,83.45,83.55,83.812322274881516587,7385,90,618954.00,5263,71.27,1.00,-0.70
4-June-2019,85.45,85.50,83.70,83.85,84.274148802017654476,3965,67,334147.00,2687,67.77,1.80,-1.60
3-June-2019,84.90,85.50,84.35,84.70,84.703319502074688796,5784,129,489924.00,2395,41.41,1.15,-0.20
31-May-2019,87.95,88.20,84.60,85.25,86.251815980629539951,9086,194,783684.00,3066,33.74,3.60,-2.70
30-May-2019,85.25,87.85,85.15,86.95,86.184989151160497074,30418,509,2621575.00,10616,34.90,2.70,1.70
29-May-2019,85.05,87.80,84.65,85.40,85.485480535826665467,11123,181,950855.00,4435,39.87,3.15,0.35
28-May-2019,86.50,89.15,85.05,87.30,87.496099990602386993,53205,698,4655230.00,14388,27.04,4.10,0.80
27-May-2019,79.40,86.30,79.40,85.75,83.534424724602203182,39216,589,3275886.00,16857,42.98,6.90,6.35
24-May-2019,78.45,80.80,77.75,79.40,79.334092239640928901,30746,352,2439206.00,13973,45.45,3.05,0.95
23-May-2019,79.90,79.90,75.40,77.25,78.190356919223544145,17567,277,1373570.00,5776,32.88,4.50,-2.65
22-May-2019,77.20,77.85,76.60,77.40,77.136904316600583526,13367,256,1031089.00,1520,11.37,1.25,0.20
21-May-2019,77.35,78.35,76.00,76.55,77.297559994637350851,14918,243,1153125.00,4523,30.32,2.35,-0.80
20-May-2019,76.85,79.40,75.70,77.25,77.703790238836967808,92448,801,7183560.00,11038,11.94,3.70,0.40
17-May-2019,74.45,80.00,74.25,75.25,77.182300218449720869,560312,2577,43246169.00,128021,22.85,5.75,0.80
16-May-2019,76.95,77.10,74.50,74.80,75.382683867535576539,37595,312,2834012.00,6845,18.21,2.60,-2.15
15-May-2019,77.60,80.00,75.50,76.40,79.228481992684945404,149828,698,11870645.00,101323,67.63,4.50,-1.20
14-May-2019,78.30,80.25,76.45,78.65,78.950604851820129275,538231,2650,42493663.00,150597,27.98,3.80,0.35
13-May-2019,79.50,80.65,77.40,79.60,79.824605129691349079,69010,480,5508696.00,20076,29.09,3.25,0.10
10-May-2019,81.50,81.50,79.00,79.95,79.987101148051345637,112103,230,8966794.00,92978,82.94,2.50,-1.55
9-May-2019,79.00,81.25,78.90,80.35,79.851952945723326650,41399,285,3305791.00,16858,40.72,2.35,1.35
8-May-2019,82.25,82.70,78.00,80.05,80.524242294337034337,116635,1189,9391945.00,55536,47.62,4.70,-2.20
7-May-2019,84.50,85.60,82.70,83.15,83.781788713717400913,6787,123,568627.00,4106,60.50,2.90,-1.35
6-May-2019,85.00,85.65,84.05,84.30,84.790861081274615109,22344,314,1894567.00,3459,15.48,1.60,-0.70
3-May-2019,86.45,87.45,85.60,86.00,86.627873864064659324,23879,234,2068587.00,8302,34.77,1.85,-0.45
2-May-2019,86.95,87.80,86.00,86.40,86.600253807106598984,12608,199,1091856.00,5257,41.70,1.80,-0.55
30-April-2019,90.70,91.15,86.60,87.45,88.323423908169670881,22302,358,1969789.00,7437,33.35,4.55,-3.25
26-April-2019,91.80,95.30,90.25,92.35,93.573949913122308680,317688,2582,29727321.00,64540,20.32,5.05,0.55
25-April-2019,87.65,91.95,87.40,90.25,90.325560922883202121,179481,1462,16211722.00,43857,24.44,4.55,2.60
24-April-2019,87.35,89.00,85.95,87.45,87.166403831551895333,17121,280,1492376.00,4377,25.56,3.05,0.10
23-April-2019,88.50,88.50,86.75,87.35,87.401287979800845414,35249,347,3080808.00,10980,31.15,1.75,-1.15
22-April-2019,87.65,90.70,86.50,88.90,89.081082873379107705,392068,2630,34925842.00,141284,36.04,4.20,1.25
18-April-2019,90.75,91.40,87.75,88.25,88.885176286528468458,17897,293,1590778.00,7140,39.89,3.65,-2.50
16-April-2019,89.60,93.55,88.75,91.75,92.175824250588507436,146982,1572,13548187.00,51150,34.80,4.80,2.15
15-April-2019,90.10,90.85,88.65,89.05,89.958339770328029249,19419,339,1746901.00,5923,30.50,2.20,-1.05
12-April-2019,89.95,90.55,88.55,89.80,89.597601918465227817,12510,175,1120866.00,6701,53.57,2.00,-0.15
11-April-2019,89.35,90.40,88.00,89.15,89.291536702017051362,14427,198,1288209.00,5762,39.94,2.40,-0.20
10-April-2019,88.60,91.00,88.55,89.55,90.054310877626699629,12944,232,1165663.00,4077,31.50,2.45,0.95
9-April-2019,90.90,91.35,88.90,90.35,90.131200492194109051,26006,427,2343952.00,11781,45.30,2.45,-0.55
8-April-2019,94.15,94.85,89.45,91.15,93.335724998986582350,49338,705,4604998.00,21532,43.64,5.40,-3.00
5-April-2019,93.00,94.15,92.85,93.80,93.702205612955228255,27294,245,2557508.00,8816,32.30,1.30,0.80
4-April-2019,95.00,95.55,92.00,93.05,93.988458927359131025,20622,337,1938230.00,5004,24.27,3.55,-1.95
3-April-2019,95.55,101.25,94.05,95.85,98.457889237999380020,261299,2309,25726948.00,47713,18.26,7.20,0.30
2-April-2019,99.75,99.80,96.65,97.65,98.091812558195278000,108471,1072,10640117.00,36843,33.97,3.15,-2.10
1-April-2019,94.10,101.00,94.10,98.30,99.238630146413640039,581230,4540,57680469.00,58991,10.15,6.90,4.20
29-March-2019,91.60,94.40,91.50,93.75,93.151207801392042282,53734,729,5005387.00,14995,27.91,2.90,2.15
28-March-2019,91.70,91.70,89.35,90.85,90.214075739235690817,11566,196,1043416.00,3137,27.12,2.35,-0.85
27-March-2019,88.45,93.00,87.65,91.45,90.698000072901352320,164606,1340,14929435.00,55585,33.77,5.35,3.00
26-March-2019,88.90,91.00,84.80,90.05,88.082866696209160858,49646,658,4372962.00,14791,29.79,6.20,1.15
25-March-2019,87.90,87.90,84.70,86.20,85.987156571891871971,54269,636,4666437.00,26423,48.69,3.20,-1.70
22-March-2019,90.00,91.25,87.05,88.75,89.065886451958726046,22387,297,1993918.00,14649,65.44,4.20,-1.25
20-March-2019,93.50,93.50,89.55,90.20,90.567956862165755650,13538,207,1226109.00,3696,27.30,3.95,-3.30
19-March-2019,89.95,92.75,89.90,91.25,91.599103460641922180,27885,339,2554241.00,9938,35.64,2.85,1.30
18-March-2019,91.50,91.90,87.70,90.40,90.288272845490010639,50754,485,4582491.00,21196,41.76,4.20,-1.10
15-March-2019,92.10,93.10,89.65,90.55,91.143554832026047062,13514,249,1231714.00,4013,29.70,3.45,-1.55
14-March-2019,91.00,93.90,84.00,92.10,91.972231515557042489,23912,325,2199240.00,4073,17.03,9.90,1.10
13-March-2019,95.50,95.50,91.55,92.05,92.806818756639182558,19769,212,1834698.00,6907,34.94,3.95,-3.45
12-March-2019,95.40,97.30,94.90,95.60,95.876645699239321240,27344,329,2621651.00,9786,35.79,2.40,0.20
11-March-2019,92.80,96.60,92.80,95.45,95.351710056151097498,35262,777,3362292.00,7786,22.08,3.80,2.65
8-March-2019,91.70,92.50,90.35,91.00,91.191563441580180783,104545,668,9533622.00,53585,51.26,2.15,-0.70
7-March-2019,94.00,94.00,91.45,91.80,91.879280662005343468,246282,391,22628213.00,215500,87.50,2.55,-2.20
6-March-2019,95.75,97.00,93.10,93.65,95.492074207678433393,194050,1774,18530237.00,58919,30.36,3.90,-2.10
5-March-2019,88.80,98.75,88.80,95.20,96.149144929093479465,474639,3699,45636134.00,107097,22.56,9.95,6.40
1-March-2019,89.00,93.30,87.60,88.40,90.355757750422001729,534358,1742,48282322.00,113643,21.27,5.70,-0.60
28-February-2019,88.90,90.70,87.45,88.00,89.000440809129646862,40834,401,3634244.00,5884,14.41,3.25,-0.90
27-February-2019,90.05,91.85,87.10,87.90,89.478063882806010722,92701,1544,8294706.00,26073,28.13,4.75,-2.15
26-February-2019,85.70,93.75,84.45,89.80,90.881884750459899180,837140,4391,76080861.00,71867,8.58,9.30,4.10
25-February-2019,83.45,90.80,83.45,88.90,88.754508095039511816,757748,4589,67253551.00,134736,17.78,7.35,5.45
22-February-2019,79.80,84.00,79.15,83.30,82.456976314352079183,362498,2323,29890489.00,55169,15.22,4.85,3.50
21-February-2019,78.80,80.05,78.45,78.60,79.153411726188852208,36653,572,2901210.00,5218,14.24,1.60,-0.20
20-February-2019,78.50,81.70,78.15,78.90,79.939400139614375466,166172,2057,13283690.00,10571,6.36,3.55,0.40
19-February-2019,77.20,83.30,77.00,79.70,81.543538169471227451,881778,5015,71903298.00,259419,29.42,6.30,2.50
18-February-2019,80.00,80.85,77.05,79.15,79.325773505087965407,320069,1638,25389721.00,125264,39.14,3.80,-0.85
15-February-2019,78.00,82.95,76.80,81.05,81.505536731784967417,576694,3327,47003754.00,109487,18.99,6.15,3.05
14-February-2019,79.00,81.15,78.00,78.85,79.271935542749863106,153404,1143,12160632.00,80120,52.23,3.15,-0.15
13-February-2019,82.50,84.00,80.25,80.90,82.655038629492777964,59540,815,4921281.00,6776,11.38,3.75,-1.60
12-February-2019,80.15,85.00,80.10,83.35,83.301565463131669951,161358,1559,13441374.00,57112,35.39,4.90,3.20
11-February-2019,79.70,87.00,79.70,81.60,83.592080593715804711,730181,4604,61037349.00,193345,26.48,7.30,1.90
8-February-2019,81.10,81.40,79.50,80.45,80.645322367454839183,6809,222,549114.00,2703,39.70,1.90,-0.65
7-February-2019,80.15,82.50,79.50,81.35,80.771014969567363053,6079,177,491007.00,797,13.11,3.00,1.20
6-February-2019,80.05,83.35,78.00,80.10,81.119950326656228065,185210,2322,15024226.00,54123,29.22,5.35,0.05
5-February-2019,78.15,82.50,78.10,79.85,80.895782675765419510,38247,599,3094021.00,10366,27.10,4.40,1.70
4-February-2019,80.90,81.00,78.95,80.45,80.291378612240001199,66683,956,5354070.00,26624,39.93,2.05,-0.45
1-February-2019,77.85,84.90,77.15,82.80,82.387337960469279818,389874,2692,32120681.00,133201,34.17,7.75,4.95
31-January-2019,78.75,81.40,76.20,78.20,78.402464680803633627,143548,1315,11254517.00,53141,37.02,5.20,-0.55
30-January-2019,78.80,82.05,77.85,80.50,80.481765145722529433,236717,1401,19051402.00,154755,65.38,4.20,1.70
29-January-2019,78.90,82.40,76.50,79.25,80.226916236716584866,318254,2222,25532537.00,111173,34.93,5.90,0.35
28-January-2019,80.95,83.75,77.35,80.20,81.095582271803317497,684311,4659,55494599.00,214239,31.31,6.40,-0.75
25-January-2019,83.25,85.00,80.75,81.25,82.297698010144362075,51260,934,4218580.00,6984,13.62,4.25,-2.00
24-January-2019,81.60,82.70,80.85,82.40,81.785641769398114575,6895,163,563912.00,1099,15.94,1.85,0.80
23-January-2019,83.80,83.80,81.00,81.30,82.318599534040900854,30904,393,2543974.00,11226,36.33,2.80,-2.50
22-January-2019,84.20,85.00,82.45,83.65,83.373611284483834727,8011,182,667906.00,2636,32.90,2.55,-0.55
21-January-2019,85.50,86.10,84.00,84.55,85.162059825823551684,26410,337,2249130.00,10236,38.76,2.10,-0.95
