Date,Open,High,Low,Close,Adj Close,Volume
2017-05-10,177.919998,180.289993,177.509995,180.130005,174.199982,1233100
2017-05-11,180.100006,183.369995,178.869995,182.720001,176.704727,1782200
2017-05-12,181.270004,183.789993,180.720001,181.440002,175.466858,1000500
2017-05-15,180.720001,182.789993,179.600006,182.300003,176.298569,1363100
2017-05-16,182.179993,182.559998,179.570007,180.809998,174.857620,1321300
2017-05-17,180.809998,180.809998,176.020004,176.119995,170.322006,1938500
2017-05-18,176.100006,178.500000,175.169998,176.690002,170.873260,1353800
2017-05-19,177.000000,178.039993,175.869995,176.410004,170.602448,1899400
2017-05-22,176.899994,177.039993,174.960007,176.500000,170.689499,1660900
2017-05-23,176.490005,177.899994,175.660004,177.710007,171.859665,1709800
2017-05-24,178.229996,181.229996,177.210007,180.080002,174.151627,1426800
2017-05-25,180.300003,182.520004,180.149994,181.500000,175.524857,1426400
2017-05-26,181.929993,183.130005,180.600006,183.080002,177.052872,897500
2017-05-30,181.699997,185.000000,180.850006,183.320007,177.284973,1513100
2017-05-31,183.820007,184.089996,181.250000,182.350006,176.346924,1807600
2017-06-01,182.789993,188.000000,182.690002,187.690002,181.511093,1930800
2017-06-02,187.130005,188.279999,185.860001,187.580002,181.404739,1229800
2017-06-05,187.350006,187.880005,186.009995,186.690002,180.544037,928600
2017-06-06,186.490005,189.179993,186.059998,187.649994,181.472427,1303300
2017-06-07,187.250000,189.300003,186.570007,188.330002,182.763123,1578700
2017-06-08,188.330002,189.000000,186.630005,187.589996,182.044983,1613100
2017-06-09,188.369995,188.690002,186.220001,186.919998,181.394806,1880500
2017-06-12,187.220001,187.309998,183.100006,186.740005,181.220139,1804300
2017-06-13,186.729996,187.669998,185.410004,187.160004,181.627731,1107900
2017-06-14,187.509995,189.080002,187.160004,188.770004,183.190125,777000
2017-06-15,187.279999,189.389999,187.110001,188.750000,183.170715,791700
2017-06-16,189.360001,190.259995,188.470001,189.960007,184.344940,1864300
2017-06-19,190.330002,192.850006,189.949997,192.740005,187.042786,1992500
2017-06-20,192.250000,193.130005,191.169998,192.000000,186.324615,1806900
2017-06-21,192.330002,193.669998,190.960007,192.070007,186.392578,2080000
2017-06-22,192.130005,194.940002,192.130005,193.360001,187.644409,2159400
2017-06-23,194.039993,194.039993,189.910004,190.169998,184.548721,3143700
2017-06-26,190.199997,190.809998,186.789993,188.149994,182.588409,2230800
2017-06-27,188.710007,189.399994,186.639999,187.410004,181.870316,1417900
2017-06-28,188.589996,189.089996,187.399994,187.919998,182.365250,1712300
2017-06-29,188.860001,188.979996,186.490005,187.169998,181.637390,1306000
2017-06-30,187.490005,188.850006,187.000000,188.130005,182.569031,2034200
2017-07-03,189.210007,191.179993,188.350006,189.600006,183.995575,815300
2017-07-05,189.490005,191.919998,189.190002,191.250000,185.596817,1397600
2017-07-06,191.000000,191.039993,189.199997,190.279999,184.655518,1111200
2017-07-07,191.000000,192.240005,190.009995,191.610001,185.946167,780700
2017-07-10,190.949997,192.679993,190.550003,192.119995,186.441101,1006600
2017-07-11,191.479996,192.660004,190.740005,192.100006,186.421661,1206200
2017-07-12,192.429993,194.380005,191.630005,193.539993,187.819107,1283900
2017-07-13,193.380005,193.889999,191.139999,192.550003,186.858368,1244800
2017-07-14,192.479996,193.149994,191.529999,192.559998,186.868088,1124500
2017-07-17,192.669998,192.759995,191.600006,192.089996,186.411942,942100
2017-07-18,192.669998,193.250000,188.009995,189.449997,183.850006,1841700
2017-07-19,189.809998,191.199997,189.520004,190.289993,184.665192,1042800
2017-07-20,190.179993,191.389999,189.729996,190.690002,185.053345,1250700
2017-07-21,190.100006,191.149994,189.990005,190.649994,185.014542,1227900
2017-07-24,190.970001,191.600006,189.800003,191.000000,185.354202,1139400
2017-07-25,192.000000,192.800003,190.289993,190.580002,184.946609,1712400
2017-07-26,181.190002,187.610001,179.559998,184.990005,179.521835,2605100
2017-07-27,184.529999,184.940002,182.039993,183.520004,178.095322,1824000
2017-07-28,183.669998,188.339996,182.330002,187.789993,182.239105,1301100
2017-07-31,187.820007,188.199997,186.130005,186.210007,180.705780,1361000
2017-08-01,187.000000,188.169998,186.259995,186.669998,181.152191,1226900
2017-08-02,186.490005,189.889999,186.020004,188.949997,183.364777,1260500
2017-08-03,189.279999,191.830002,188.960007,191.440002,185.781189,1155300
2017-08-04,192.500000,192.500000,189.860001,190.479996,184.849533,966800
2017-08-07,190.330002,191.539993,189.259995,190.610001,184.975739,811300
2017-08-08,190.490005,193.360001,189.520004,191.979996,186.305222,1226500
2017-08-09,191.940002,193.160004,191.070007,192.850006,187.149536,827800
2017-08-10,191.949997,193.080002,189.529999,189.720001,184.112000,1224400
2017-08-11,190.500000,190.750000,188.919998,189.429993,183.830597,1212400
2017-08-14,190.220001,192.220001,190.220001,191.309998,185.655014,939700
2017-08-15,192.000000,193.479996,191.350006,192.990005,187.285370,864500
2017-08-16,193.699997,194.580002,193.050003,193.350006,187.634720,841600
2017-08-17,193.270004,193.949997,191.580002,191.960007,186.285843,822200
2017-08-18,192.449997,192.449997,190.699997,191.020004,185.373611,1061200
2017-08-21,191.300003,193.149994,191.080002,192.970001,187.265945,1261700
