Date,Open,High,Low,Close,Adj Close,Volume
2017-05-10,87.570000,88.709999,87.559998,88.139999,83.855057,1297300
2017-05-11,87.839996,88.940002,87.800003,88.860001,84.540039,2145800
2017-05-12,88.610001,88.970001,88.440002,88.750000,84.435394,1202100
2017-05-15,88.489998,90.989998,88.470001,89.919998,85.548515,2107500
2017-05-16,89.839996,89.839996,88.570000,89.120003,84.787415,1273200
2017-05-17,89.120003,89.120003,86.129997,86.279999,82.085480,1797000
2017-05-18,86.260002,87.660004,86.120003,86.690002,82.825935,1152100
2017-05-19,87.620003,89.790001,87.050003,89.160004,85.185844,1812800
2017-05-22,89.000000,90.199997,89.000000,89.480003,85.491562,1343300
2017-05-23,89.730003,89.849998,89.029999,89.190002,85.214508,1709800
2017-05-24,89.379997,90.320000,88.550003,89.970001,85.959732,1260500
2017-05-25,90.000000,91.430000,89.830002,91.110001,87.048920,1047100
2017-05-26,91.190002,91.500000,90.910004,91.000000,86.943810,891900
2017-05-30,90.660004,91.389999,90.529999,91.029999,86.972488,1248400
2017-05-31,91.330002,91.790001,90.750000,91.769997,87.679504,1870200
2017-06-01,91.709999,93.300003,91.440002,93.139999,88.988434,1326900
2017-06-02,93.500000,93.839996,92.709999,93.580002,89.408821,1285000
2017-06-05,93.199997,93.570000,92.510002,93.320000,89.160408,1050800
2017-06-06,93.190002,93.199997,91.459999,91.690002,87.603065,1377400
2017-06-07,91.949997,92.230003,91.449997,91.930000,87.832359,1182800
2017-06-08,91.930000,92.190002,91.209999,91.570000,87.488411,1113600
2017-06-09,91.279999,92.309998,91.029999,92.099998,87.994804,1157100
2017-06-12,91.889999,92.629997,91.889999,92.360001,88.243202,816500
2017-06-13,92.510002,93.000000,92.029999,93.000000,88.854668,636400
2017-06-14,93.000000,94.589996,92.900002,93.900002,89.714569,901900
2017-06-15,93.500000,95.180000,92.750000,94.430000,90.220940,1733300
2017-06-16,94.540001,94.559998,91.739998,92.529999,88.405624,1880600
2017-06-19,92.610001,94.019997,91.760002,93.750000,89.571243,1072900
2017-06-20,93.750000,93.900002,92.809998,93.250000,89.093529,1089100
2017-06-21,93.339996,95.650002,92.949997,95.620003,91.357895,1092700
2017-06-22,95.699997,97.669998,95.500000,96.370003,92.074455,1730000
2017-06-23,96.500000,96.809998,95.300003,95.820000,91.548988,1624100
2017-06-26,96.199997,96.720001,95.629997,95.989998,91.711403,1171100
2017-06-27,95.919998,96.699997,95.099998,95.529999,91.271896,1253100
2017-06-28,96.169998,97.110001,96.070000,96.379997,92.084007,897600
2017-06-29,96.680000,97.849998,95.389999,95.760002,91.491661,1053300
2017-06-30,94.940002,95.230003,93.349998,94.529999,90.316475,1236100
2017-07-03,94.860001,95.360001,94.400002,94.699997,90.478905,527400
2017-07-05,94.910004,95.680000,94.250000,95.220001,90.975723,908900
2017-07-06,94.690002,95.190002,92.239998,92.510002,88.386513,951100
2017-07-07,93.040001,94.260002,92.739998,93.910004,89.724113,1158700
2017-07-10,93.650002,94.540001,92.279999,92.489998,88.367409,1255300
2017-07-11,92.650002,92.650002,91.150002,92.180000,88.071228,911500
2017-07-12,92.839996,93.699997,92.610001,93.209999,89.055313,655100
2017-07-13,93.550003,93.790001,92.320000,92.860001,88.720917,788800
2017-07-14,93.059998,93.419998,92.529999,92.959999,88.816460,859000
2017-07-17,93.050003,93.370003,92.550003,92.709999,88.577614,1017700
2017-07-18,92.680000,92.680000,90.970001,91.370003,87.297333,1299300
2017-07-19,91.559998,91.669998,90.300003,91.169998,87.106232,1331600
2017-07-20,91.199997,92.349998,90.620003,91.949997,87.851479,1136400
2017-07-21,91.820000,92.080002,91.440002,91.620003,87.536194,604400
2017-07-24,91.639999,93.660004,91.339996,93.129997,88.978889,1273700
2017-07-25,93.400002,95.110001,92.599998,94.650002,90.431137,1413500
2017-07-26,94.269997,94.730003,93.410004,94.209999,90.010735,1366100
2017-07-27,93.489998,93.669998,91.860001,92.779999,88.644485,1493300
2017-07-28,93.000000,94.169998,92.379997,93.970001,89.781441,869200
2017-07-31,94.300003,94.419998,93.250000,93.820000,89.638123,1062100
2017-08-01,94.110001,94.169998,92.660004,92.980003,88.835564,1256100
2017-08-02,92.190002,92.190002,89.089996,91.269997,87.201782,2300500
2017-08-03,84.110001,85.330002,80.510002,81.709999,78.067924,7434700
2017-08-04,81.709999,81.970001,79.580002,80.830002,77.227127,2882900
2017-08-07,80.800003,81.029999,79.239998,80.580002,76.988274,2287100
2017-08-08,80.910004,82.339996,80.129997,80.330002,76.749405,1742000
2017-08-09,79.860001,79.949997,78.599998,79.800003,76.243050,2620100
2017-08-10,79.430000,80.029999,78.129997,78.879997,75.364052,2417100
2017-08-11,78.830002,80.309998,78.730003,80.019997,76.453247,2214800
2017-08-14,80.309998,80.529999,79.660004,80.080002,76.510559,2032900
2017-08-15,80.250000,80.430000,79.779999,80.000000,76.434128,2126700
2017-08-16,80.290001,80.580002,79.529999,80.029999,76.462791,1599800
2017-08-17,79.680000,81.339996,79.680000,79.940002,76.726738,1727400
2017-08-18,79.690002,79.889999,78.459999,78.599998,75.440598,2091900
2017-08-21,78.430000,78.589996,77.900002,78.040001,74.903107,1455100
2017-08-22,78.239998,79.459999,78.089996,79.230003,76.045280,1373000
2017-08-23,78.980003,79.000000,77.959999,78.139999,74.999084,1455700
2017-08-24,78.330002,78.900002,77.860001,78.400002,75.248634,1191100
