Date,Open,High,Low,Close,Adj Close,Volume
2017-05-10,66.160004,66.230003,65.360001,65.980003,58.370152,5140200
2017-05-11,65.900002,65.959999,64.660004,65.300003,57.768581,7853800
2017-05-12,65.269997,66.190002,65.209999,66.059998,58.440922,6093500
2017-05-15,66.070000,66.849998,65.949997,66.669998,58.980564,8527900
2017-05-16,66.730003,66.919998,66.330002,66.849998,59.139805,6313500
2017-05-17,66.849998,66.849998,64.610001,65.370003,57.830509,12771400
2017-05-18,65.370003,66.099998,65.199997,65.629997,58.060513,6001000
2017-05-19,65.739998,66.010002,65.309998,65.580002,58.016281,6731800
2017-05-22,65.550003,65.620003,64.800003,65.440002,57.892433,5541700
2017-05-23,65.440002,66.260002,65.430000,65.839996,58.246292,4676500
2017-05-24,65.790001,66.120003,65.570000,65.930000,58.325912,3174600
2017-05-25,66.059998,66.570000,65.800003,66.320000,58.670933,4058300
2017-05-26,66.139999,66.410004,65.849998,66.059998,58.440922,4083000
2017-05-30,65.889999,66.199997,65.809998,66.019997,58.405529,4803900
2017-05-31,66.239998,66.410004,65.610001,66.019997,58.405529,6935800
2017-06-01,66.260002,66.720001,66.120003,66.709999,59.015945,4554700
2017-06-02,66.809998,67.309998,66.620003,67.250000,59.493679,5646000
2017-06-05,67.250000,67.860001,66.879997,67.510002,59.723682,4918100
2017-06-06,67.480003,68.099998,67.370003,67.870003,60.042171,5494500
2017-06-07,68.010002,69.320000,68.010002,68.750000,60.820663,8406300
2017-06-08,68.750000,69.050003,68.330002,68.760002,60.829525,6082500
2017-06-09,68.800003,69.830002,68.720001,69.669998,61.634556,6159800
2017-06-12,69.790001,69.900002,69.250000,69.529999,61.510708,6084300
2017-06-13,69.620003,70.029999,69.419998,69.669998,61.634556,5269000
2017-06-14,69.480003,70.790001,69.370003,70.519997,62.386520,6639100
2017-06-15,70.339996,70.650002,69.879997,70.599998,62.457287,4682700
2017-06-16,70.800003,71.120003,70.489998,71.050003,62.855392,9342300
2017-06-19,71.110001,71.589996,70.940002,71.339996,63.111965,6396300
2017-06-20,71.440002,71.809998,71.160004,71.220001,63.005787,6542800
2017-06-21,71.110001,71.699997,71.050003,71.339996,63.111965,6096800
2017-06-22,71.489998,73.669998,71.410004,73.180000,64.739731,9998900
2017-06-23,73.199997,73.489998,72.260002,72.639999,64.262016,7064500
2017-06-26,72.790001,72.940002,72.410004,72.739998,64.350471,4019500
2017-06-27,72.699997,73.059998,72.250000,72.389999,64.040840,4490600
2017-06-28,72.720001,73.540001,72.580002,72.919998,64.509712,4196200
2017-06-29,73.150002,73.169998,71.910004,72.480003,64.120476,4444700
2017-06-30,72.570000,72.820000,72.209999,72.510002,64.147018,4729100
2017-07-03,72.760002,72.989998,72.370003,72.419998,64.067383,2570700
2017-07-05,72.480003,72.739998,71.989998,72.480003,64.120476,4751900
2017-07-06,72.239998,72.449997,71.410004,71.730003,63.456974,4372100
2017-07-07,72.110001,72.110001,71.629997,72.029999,63.722359,4333700
2017-07-10,71.800003,72.220001,71.580002,71.830002,63.545437,3158300
2017-07-11,71.889999,72.169998,71.330002,71.839996,63.554287,3535100
2017-07-12,71.510002,72.129997,71.300003,71.879997,64.161255,4860200
2017-07-13,71.940002,72.900002,71.669998,72.629997,64.830719,5189800
2017-07-14,72.620003,73.230003,72.510002,73.110001,65.259178,4335700
2017-07-17,73.099998,73.470001,72.690002,72.699997,64.893211,3461600
2017-07-18,72.629997,72.860001,71.750000,72.230003,64.473679,5269100
2017-07-19,72.480003,72.769997,72.019997,72.769997,64.955688,3904100
2017-07-20,72.989998,74.220001,72.940002,74.010002,66.062531,5329700
2017-07-21,73.980003,75.040001,73.849998,74.629997,66.615952,4961500
2017-07-24,74.629997,74.750000,73.839996,73.910004,65.973274,5497800
2017-07-25,74.400002,74.550003,72.470001,72.519997,64.732529,6354200
2017-07-26,72.370003,72.690002,71.949997,72.589996,64.795006,4877000
2017-07-27,72.779999,72.800003,70.879997,71.730003,64.027367,7389300
2017-07-28,71.639999,72.440002,69.379997,70.440002,62.875893,8012400
2017-07-31,70.519997,70.580002,69.830002,69.910004,62.402798,7770400
2017-08-01,70.029999,70.839996,69.849998,70.379997,62.822334,6681700
2017-08-02,70.250000,70.739998,69.930000,70.709999,63.116898,4922200
2017-08-03,70.610001,71.010002,70.360001,70.989998,63.366837,4400400
2017-08-04,71.169998,71.370003,70.349998,70.989998,63.366837,4732500
2017-08-07,70.940002,71.230003,70.639999,71.220001,63.572128,3551100
2017-08-08,71.330002,71.910004,71.010002,71.470001,63.795280,4398000
2017-08-09,71.260002,72.139999,71.099998,72.019997,64.286224,4536300
2017-08-10,72.010002,72.190002,70.389999,70.440002,62.875893,5940300
2017-08-11,70.739998,71.010002,70.430000,70.629997,63.045475,3248300
2017-08-14,71.230003,71.290001,70.699997,70.820000,63.215080,2648800
