,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2017-05-10,135.860001,136.75,135.509995,136.149994,136.149994,1755400,0.0
1,2017-05-11,135.979996,136.309998,135.399994,136.28999299999998,136.28999299999998,1343900,-0.10272140816676753
2,2017-05-12,136.449997,137.380005,135.889999,136.83999599999999,136.83999599999999,1626600,-0.40193146454053086
3,2017-05-15,137.130005,137.71000700000002,136.830002,137.600006,137.600006,3210200,-0.5523328247529454
4,2017-05-16,138.059998,138.389999,137.600006,138.029999,138.029999,2271800,-0.31152141064638855
5,2017-05-17,137.199997,137.320007,134.240005,134.330002,134.330002,3558500,2.7544085051081857
6,2017-05-18,132.770004,134.850006,130.820007,134.53999299999998,134.53999299999998,4158700,-0.15608072760935396
7,2017-05-19,135.179993,136.610001,134.33999599999999,136.429993,136.429993,3721700,-1.3853258791855358
8,2017-05-22,137.380005,139.190002,136.580002,138.860001,138.860001,2516000,-1.7499697411063786
9,2017-05-23,139.16000400000001,139.949997,138.699997,139.520004,139.520004,2123600,-0.47305259538265854
10,2017-05-24,140.179993,141.25,139.809998,141.119995,141.119995,1695100,-1.1337805106923287
11,2017-05-25,142.16000400000001,143.479996,141.800003,142.850006,142.850006,1731100,-1.211068202545276
12,2017-05-26,142.929993,143.100006,141.669998,141.889999,141.889999,1604200,0.6765853878115954
13,2017-05-30,141.800003,142.559998,141.5,142.41000400000001,142.41000400000001,1540800,-0.36514639800166426
14,2017-05-31,143.03999299999998,143.190002,141.41000400000001,141.860001,141.860001,2944400,0.38770830122862027
15,2017-06-01,141.639999,142.490005,140.929993,141.380005,141.380005,2407700,0.3395076977115681
16,2017-06-02,142.119995,143.570007,141.860001,143.479996,143.479996,2885700,-1.4636123909565684
17,2017-06-05,144.139999,144.33999599999999,143.509995,143.58999599999999,143.58999599999999,1847600,-0.07660700819295603
18,2017-06-06,143.350006,144.169998,142.729996,143.029999,143.029999,2162700,0.3915241585088604
19,2017-06-07,143.330002,143.770004,142.449997,143.619995,143.619995,1633800,-0.4108035235622903
20,2017-06-08,143.96000700000002,143.970001,141.740005,142.630005,142.630005,2811500,0.6940965892835644
21,2017-06-09,143.139999,143.58999599999999,135.759995,138.050003,138.050003,4146200,3.317639913416016
22,2017-06-12,133.720001,138.639999,131.199997,137.25,137.25,6772300,0.5828801457194928
23,2017-06-13,138.78999299999998,139.860001,138.08999599999999,139.08999599999999,139.08999599999999,2871400,-1.3228816255052487
24,2017-06-14,139.28999299999998,140.850006,136.41000400000001,138.25,138.25,2831100,0.6075920433996276
25,2017-06-15,136.630005,137.899994,134.449997,137.520004,137.520004,2804400,0.5308289548915369
26,2017-06-16,137.350006,138.350006,136.28999299999998,137.83999599999999,137.83999599999999,4205800,-0.2321474240321256
27,2017-06-19,138.78999299999998,141.470001,138.639999,140.350006,140.350006,4356900,-1.788393226003868
28,2017-06-20,141.21000700000002,142.300003,140.190002,140.91000400000001,140.91000400000001,5454700,-0.3974153602323418
29,2017-06-21,145.080002,147.449997,142.75,144.240005,144.240005,8251900,-2.308652859517012
30,2017-06-22,145.149994,145.770004,143.66000400000001,143.690002,143.690002,3688400,0.38277054237914465
31,2017-06-23,143.75,145.58999599999999,143.059998,145.41000400000001,145.41000400000001,3419000,-1.1828635944470656
32,2017-06-26,146.059998,146.889999,144.360001,144.96000700000002,144.96000700000002,2775500,0.31042837904939957
33,2017-06-27,144.330002,144.809998,142.53999299999998,142.53999299999998,142.53999299999998,3018900,1.697778952465669
34,2017-06-28,143.009995,144.080002,141.149994,143.809998,143.809998,2507900,-0.8831131476686522
35,2017-06-29,143.059998,143.199997,139.649994,141.240005,141.240005,2653900,1.819592827117226
36,2017-06-30,141.869995,142.809998,140.740005,141.440002,141.440002,2331000,-0.14140059189195728
37,2017-07-03,141.729996,142.149994,138.309998,138.41000400000001,138.41000400000001,1786000,2.1891466746868797
38,2017-07-05,138.649994,141.970001,138.550003,141.21000700000002,141.21000700000002,2229900,-1.9828644297142508
39,2017-07-06,139.729996,141.179993,138.880005,140.75,140.75,1803200,0.32682557726466693
40,2017-07-07,141.070007,143.360001,140.970001,142.220001,142.220001,1533900,-1.0336105960229858
41,2017-07-10,142.21000700000002,143.880005,141.570007,143.33999599999999,143.33999599999999,1615200,-0.7813555401522327
42,2017-07-11,142.990005,143.979996,142.119995,142.929993,142.929993,1623700,0.286855817588957
43,2017-07-12,144.0,146.190002,143.78999299999998,145.91000400000001,145.91000400000001,1812100,-2.0423623591978095
44,2017-07-13,145.91000400000001,146.479996,144.940002,145.050003,145.050003,1308300,0.5928996774994972
45,2017-07-14,145.58999599999999,146.479996,145.220001,146.16000400000001,146.16000400000001,2283800,-0.7594423711154324
46,2017-07-17,146.16000400000001,146.729996,145.389999,146.399994,146.399994,1310400,-0.16392760234674428
47,2017-07-18,146.470001,147.96000700000002,145.369995,147.889999,147.889999,1820800,-1.0075089661742418
48,2017-07-19,147.889999,149.320007,147.5,148.919998,148.919998,1880100,-0.691645859409697
49,2017-07-20,149.070007,150.100006,148.350006,149.940002,149.940002,1566000,-0.6802747675033378
50,2017-07-21,149.16000400000001,150.399994,148.91000400000001,149.520004,149.520004,1819800,0.28089753127614453
51,2017-07-24,149.16000400000001,149.949997,149.03999299999998,149.529999,149.529999,1503400,-0.006684277447232196
52,2017-07-25,149.820007,149.899994,148.139999,148.21000700000002,148.21000700000002,1591800,0.8906227229312422
53,2017-07-26,148.619995,149.830002,148.419998,149.779999,149.779999,1363100,-1.0481986984123193
54,2017-07-27,149.869995,150.369995,144.279999,146.199997,146.199997,3057900,2.4487018286327378
55,2017-07-28,145.770004,147.240005,144.5,146.729996,146.729996,1407900,-0.3612069886514573
56,2017-07-31,146.360001,146.91000400000001,145.059998,146.490005,146.490005,2182100,0.1638275594297395
57,2017-08-01,147.479996,147.649994,146.520004,147.360001,147.360001,1580300,-0.5903881610315778
58,2017-08-02,147.559998,147.600006,144.520004,147.130005,147.130005,2112000,0.15632161502339367
59,2017-08-03,147.470001,147.979996,145.679993,147.78999299999998,147.78999299999998,1510600,-0.4465715077203976
60,2017-08-04,148.25,148.619995,147.270004,147.71000700000002,147.71000700000002,1503500,0.05415069813107692
61,2017-08-07,147.740005,148.899994,147.53999299999998,148.440002,148.440002,1455600,-0.49177781606333715
62,2017-08-08,148.139999,148.860001,146.360001,147.809998,147.809998,1508800,0.42622556560753444
63,2017-08-09,146.679993,148.5,146.5,148.350006,148.350006,1177900,-0.3640094224195719
64,2017-08-10,147.229996,147.740005,144.720001,144.919998,144.919998,1902000,2.3668286277508885
65,2017-08-11,145.25,147.100006,144.179993,146.470001,146.470001,1382900,-1.0582392226514723
66,2017-08-14,147.809998,149.5,147.559998,149.16000400000001,149.16000400000001,1171600,-1.8034345185456138
67,2017-08-15,149.559998,150.649994,148.41000400000001,150.360001,150.360001,1144100,-0.7980825964479717
68,2017-08-16,150.699997,151.990005,149.759995,151.800003,151.800003,1455000,-0.9486178995661763
69,2017-08-17,151.66000400000001,151.720001,148.190002,148.229996,148.229996,2125500,2.4084241356924845
70,2017-08-18,147.740005,148.690002,147.119995,147.970001,147.970001,1699300,0.17570791257885005
71,2017-08-21,148.050003,149.330002,147.570007,149.259995,149.259995,1244800,-0.8642597100448832
72,2017-08-22,150.139999,152.58999599999999,150.139999,152.25,152.25,1981300,-1.963878489326763
73,2017-08-23,152.179993,152.179993,150.75,151.100006,151.100006,1355000,0.7610813728227068
74,2017-08-24,151.220001,151.830002,149.169998,150.809998,150.809998,1449400,0.19230024789205305
75,2017-08-25,152.0,153.0,150.91000400000001,151.449997,151.449997,1182300,-0.4225810582221331
76,2017-08-28,151.869995,152.5,151.190002,151.78999299999998,151.78999299999998,952600,-0.22399105058261987
77,2017-08-29,150.550003,152.759995,150.009995,152.139999,152.139999,1189000,-0.23005521381658983
78,2017-08-30,152.050003,154.259995,151.889999,153.669998,153.669998,1465900,-0.9956393700219893
79,2017-08-31,154.360001,155.360001,154.350006,155.16000400000001,155.16000400000001,1895000,-0.960302888365498
80,2017-09-01,155.759995,156.059998,154.380005,155.059998,155.059998,1321300,0.06449503501219417
81,2017-09-05,154.830002,155.41000400000001,153.309998,154.279999,154.279999,1274000,0.5055736356337439
82,2017-09-06,155.110001,155.559998,153.610001,153.759995,153.759995,1224400,0.3381919985104058
83,2017-09-07,154.490005,155.889999,153.639999,155.470001,155.470001,1445400,-1.0998945063363015
84,2017-09-08,155.240005,155.880005,154.28999299999998,155.33999599999999,155.33999599999999,1449900,0.08369061629177026
85,2017-09-11,156.58999599999999,157.889999,156.380005,156.869995,156.869995,1716000,-0.9753292846092101
86,2017-09-12,156.759995,157.220001,154.919998,156.309998,156.309998,1766400,0.3582605125489039
87,2017-09-13,155.880005,156.699997,155.389999,156.240005,156.240005,1363900,0.044798385663141045
88,2017-09-14,155.369995,156.199997,154.679993,154.949997,154.949997,1676400,0.8325318005653141
89,2017-09-15,154.899994,155.190002,153.559998,154.490005,154.490005,3012800,0.29774871196359903
90,2017-09-18,155.009995,156.300003,154.369995,155.770004,155.770004,2581000,-0.8217236740906828
91,2017-09-19,156.300003,157.050003,155.809998,156.600006,156.600006,4014800,-0.5300140282242438
92,2017-09-20,151.990005,152.399994,149.0,149.96000700000002,149.96000700000002,9372300,4.4278465524478055
93,2017-09-21,150.380005,151.25,148.300003,149.300003,149.300003,4991800,0.44206563076895244
94,2017-09-22,148.690002,149.5,147.850006,148.5,148.5,2929200,0.5387225589225615
95,2017-09-25,148.389999,148.71000700000002,143.949997,144.570007,144.570007,4869500,2.71840133479415
96,2017-09-26,145.5,146.350006,143.96000700000002,145.399994,145.399994,3280000,-0.5708301473519927
97,2017-09-27,146.309998,147.08999599999999,145.75,146.429993,146.429993,2947600,-0.7034071223372959
98,2017-09-28,146.139999,147.320007,145.389999,146.830002,146.830002,1667000,-0.27243001740203704
99,2017-09-29,146.690002,149.279999,146.600006,149.179993,149.179993,2181300,-1.5752722283610705
100,2017-10-02,149.78999299999998,150.479996,147.520004,147.940002,147.940002,2341700,0.838171544704997
101,2017-10-03,148.479996,148.800003,147.990005,148.600006,148.600006,1808200,-0.44414803051893204
102,2017-10-04,148.21000700000002,148.46000700000002,146.600006,147.949997,147.949997,2885600,0.4393437061036313
103,2017-10-05,148.490005,150.449997,147.71000700000002,150.25,150.25,2413800,-1.5307840266222987
104,2017-10-06,149.96000700000002,151.360001,149.529999,151.119995,151.119995,2282800,-0.5756981397464901
105,2017-10-09,150.759995,151.570007,150.25,151.5,151.5,1460900,-0.2508283828382913
106,2017-10-10,152.0,152.860001,151.320007,152.149994,152.149994,2817600,-0.427206063511243
107,2017-10-11,152.08999599999999,154.0,151.350006,153.649994,153.649994,2791000,-0.976244750129961
108,2017-10-12,153.720001,154.850006,153.389999,153.610001,153.610001,2430000,0.02603541419154166
109,2017-10-13,153.96000700000002,154.58999599999999,153.059998,153.929993,153.929993,2515600,-0.20788151403345087
110,2017-10-16,151.149994,153.070007,149.279999,150.46000700000002,150.46000700000002,3833200,2.3062513881180244
111,2017-10-17,150.520004,150.929993,148.149994,150.380005,150.380005,3547800,0.05319989183402903
112,2017-10-18,150.330002,153.429993,149.029999,153.0,153.0,4290900,-1.7124150326797312
113,2017-10-19,165.5,172.149994,164.419998,171.729996,171.729996,13522600,-10.906653721694608
114,2017-10-20,171.5,175.869995,171.360001,175.639999,175.639999,6019400,-2.2261461069582387
115,2017-10-23,175.679993,175.850006,171.830002,172.16000400000001,172.16000400000001,3220300,2.0213725134439318
116,2017-10-24,171.470001,172.490005,170.490005,171.580002,171.580002,2658600,0.3380358976799682
117,2017-10-25,170.369995,173.41000400000001,170.03999299999998,171.830002,171.830002,2785700,-0.14549263637906493
118,2017-10-26,172.059998,175.020004,172.020004,173.75,173.75,2581200,-1.1050348201438807
119,2017-10-27,174.020004,177.580002,174.020004,177.330002,177.330002,2806400,-2.0188360455778978
120,2017-10-30,177.0,177.479996,174.449997,176.029999,176.029999,2124200,0.7385121896183183
121,2017-10-31,176.16000400000001,176.729996,174.520004,175.16000400000001,175.16000400000001,2656500,0.49668587584639967
122,2017-11-01,176.58999599999999,176.940002,174.699997,176.25,176.25,2002900,-0.6184374468085021
123,2017-11-02,178.020004,181.479996,175.800003,180.940002,180.940002,3262300,-2.5920205306508137
124,2017-11-03,181.759995,182.740005,179.639999,182.300003,182.300003,2244700,-0.7460235752162939
125,2017-11-06,182.009995,182.28999299999998,180.53999299999998,180.800003,180.800003,2021900,0.829646003932865
126,2017-11-07,181.229996,181.779999,180.110001,180.880005,180.880005,2544200,-0.044229322085659745
127,2017-11-08,181.190002,184.440002,181.059998,184.059998,184.059998,1791800,-1.727693705614403
128,2017-11-09,182.880005,183.080002,179.029999,181.919998,181.919998,2704600,1.1763412618331355
129,2017-11-10,181.0,182.059998,179.830002,181.720001,181.720001,2082600,0.11005778059620208
130,2017-11-13,180.5,182.320007,179.75,181.850006,181.850006,1496100,-0.07149023684937972
131,2017-11-14,181.979996,182.169998,180.309998,181.320007,181.320007,1549700,0.2923003416826493
132,2017-11-15,180.919998,181.729996,179.600006,180.080002,180.080002,1980900,0.6885856209619525
133,2017-11-16,181.179993,182.440002,180.580002,182.300003,182.300003,1961200,-1.2177734303163978
134,2017-11-17,182.080002,182.91000400000001,181.139999,182.240005,182.240005,1482100,0.03292251885090067
135,2017-11-20,182.800003,183.429993,181.33999599999999,182.33999599999999,182.33999599999999,1118100,-0.05483766710184014
136,2017-11-21,183.75,185.550003,182.83999599999999,184.149994,184.149994,2036500,-0.982893325535491
137,2017-11-22,184.320007,184.5,182.619995,182.899994,182.899994,1546700,0.6834335926768811
138,2017-11-24,182.96000700000002,184.71000700000002,182.96000700000002,184.46000700000002,184.46000700000002,663000,-0.8457188229424853
139,2017-11-27,184.830002,185.83999599999999,184.08999599999999,185.0,185.0,1305100,-0.291888108108098
140,2017-11-28,185.619995,186.270004,184.369995,185.399994,185.399994,1647000,-0.21574650104896576
141,2017-11-29,183.869995,184.729996,175.309998,176.850006,176.850006,4320800,4.834598648529299
142,2017-11-30,178.139999,181.669998,176.550003,181.470001,181.470001,3976300,-2.5458725819922097
143,2017-12-01,179.509995,182.0,177.130005,179.520004,179.520004,3016200,1.0862282511981207
144,2017-12-04,180.33999599999999,180.619995,168.429993,168.440002,168.440002,5931400,6.57801108313927
145,2017-12-05,167.690002,171.779999,165.679993,167.53999299999998,167.53999299999998,4698700,0.5371905441108688
146,2017-12-06,166.78999299999998,173.96000700000002,165.75,173.520004,173.520004,3773000,-3.446294872146279
147,2017-12-07,173.46000700000002,175.899994,172.130005,174.610001,174.610001,2442000,-0.6242466031484708
148,2017-12-08,177.080002,177.199997,173.169998,173.570007,173.570007,2101800,0.5991784052875029
149,2017-12-11,173.770004,174.979996,173.199997,174.309998,174.309998,2776700,-0.4245258496302681
150,2017-12-12,172.690002,174.130005,170.429993,172.53999299999998,172.53999299999998,3924200,1.0258520179724513
151,2017-12-13,173.5,177.419998,173.28999299999998,176.830002,176.830002,4591700,-2.426063988847337
152,2017-12-14,178.259995,178.720001,174.979996,175.0,175.0,4720900,1.045715428571433
153,2017-12-15,179.360001,179.979996,174.300003,177.509995,177.509995,9191700,-1.4140020678835596
154,2017-12-18,178.419998,179.149994,175.309998,176.740005,176.740005,3435400,0.4356625428408283
155,2017-12-19,176.009995,176.759995,174.229996,174.970001,174.970001,2509500,1.0116042692369878
156,2017-12-20,176.0,176.0,172.919998,174.25,174.25,2677300,0.41319999999999785
157,2017-12-21,174.050003,175.320007,174.0,174.559998,174.559998,2164100,-0.17758822384954845
158,2017-12-22,173.990005,175.100006,173.75,175.0,175.0,1702600,-0.2514297142857101
159,2017-12-26,174.360001,175.0,173.029999,174.440002,174.440002,918400,0.321026137112752
160,2017-12-27,174.649994,175.440002,173.970001,175.360001,175.360001,1527800,-0.5246344632491297
161,2017-12-28,175.919998,176.0,174.850006,175.550003,175.550003,1043700,-0.1082324105685106
162,2017-12-29,175.190002,176.970001,175.100006,175.240005,175.240005,1810300,0.17689910474495096
163,2018-01-02,175.850006,177.800003,175.259995,177.699997,177.699997,2432800,-1.3843511770008639
164,2018-01-03,178.0,181.889999,177.699997,181.03999299999998,181.03999299999998,2561200,-1.8448940174229818
165,2018-01-04,181.929993,184.059998,181.639999,183.220001,183.220001,2211400,-1.1898307980033334
166,2018-01-05,185.0,185.899994,183.53999299999998,185.33999599999999,185.33999599999999,2376500,-1.143841073569457
167,2018-01-08,184.949997,185.600006,183.830002,185.03999299999998,185.03999299999998,2088000,0.16212873505675274
168,2018-01-09,185.570007,186.970001,183.929993,186.699997,186.699997,1804300,-0.8891290983791579
169,2018-01-10,185.21000700000002,187.270004,185.070007,187.110001,187.110001,1664300,-0.21912457795348678
170,2018-01-11,187.28999299999998,188.940002,186.190002,188.919998,188.919998,1600100,-0.9580759152876878
171,2018-01-12,189.08999599999999,195.5,188.990005,195.050003,195.050003,4246000,-3.1427864166708117
172,2018-01-16,195.919998,198.21000700000002,191.71000700000002,192.46000700000002,192.46000700000002,4595600,1.3457320512307707
173,2018-01-17,194.020004,197.119995,192.770004,196.490005,196.490005,2969500,-2.0509938915213413
174,2018-01-18,196.21000700000002,196.58999599999999,194.059998,196.199997,196.199997,2539400,0.14781243854962967
175,2018-01-19,196.240005,196.630005,194.649994,195.729996,195.729996,2343000,0.2401272209702576
176,2018-01-22,195.699997,198.0,194.419998,197.83999599999999,197.83999599999999,1701300,-1.0665184202692692
177,2018-01-23,202.28999299999998,204.449997,199.440002,200.08999599999999,200.08999599999999,3981000,-1.1244940001897947
178,2018-01-24,201.820007,202.300003,196.520004,197.779999,197.779999,3250500,1.1679628939627922
179,2018-01-25,198.080002,199.240005,196.070007,197.509995,197.509995,2574200,0.13670396781691993
180,2018-01-26,198.5,201.550003,198.25,201.300003,201.300003,2338100,-1.882765992805276
